2458897.5300233606 1.00255927 0.00492535
2458897.5301281451 0.99363703 0.00492535
2458897.5302326810 0.99132690 0.00492535
2458897.5303376946 0.99020344 0.00492535
2458897.5304425303 1.00468046 0.00492535
2458897.5305470796 0.99626283 0.00492535
2458897.5306517980 0.99819958 0.00492535
2458897.5307564992 1.01041533 0.00492535
2458897.5308613619 1.00455013 0.00492535
2458897.5309658870 1.00119105 0.00492535
2458897.5310702366 0.99642575 0.00492535
2458897.5311750844 1.00134199 0.00492535
2458897.5312798209 0.99552345 0.00492535
2458897.5313846199 0.99979819 0.00492535
2458897.5314894626 1.00566276 0.00492535
2458897.5315941442 0.99816016 0.00492535
2458897.5316988863 0.99948731 0.00492535
2458897.5318037556 0.99383615 0.00492535
2458897.5319084194 0.99477539 0.00492535
2458897.5320131374 1.00279178 0.00492535
2458897.5321180299 0.99987207 0.00492535
2458897.5322228312 1.01026110 0.00492535
2458897.5323273255 0.99913285 0.00492535
2458897.5324320323 1.00003313 0.00492535
2458897.5325367344 0.99610680 0.00492535
2458897.5326413508 0.99735574 0.00492535
2458897.5327460924 0.99527973 0.00492535
2458897.5328511102 1.00380785 0.00492535
2458897.5329557890 0.99784402 0.00492535
2458897.5330605372 1.00083029 0.00492535
2458897.5331653217 0.99771960 0.00492535
2458897.5332701677 1.00312246 0.00492535
2458897.5333764162 0.99351801 0.00492535
2458897.5334808677 0.99824025 0.00492535
2458897.5335858646 1.00136545 0.00492535
2458897.5336917061 1.01267245 0.00492535
2458897.5337981889 0.99884611 0.00492535
2458897.5339029604 0.99253320 0.00492535
2458897.5340075660 1.00634203 0.00492535
2458897.5341131478 1.00463125 0.00492535
2458897.5342179793 0.99458477 0.00492535
2458897.5343228201 0.99412549 0.00492535
2458897.5344289318 0.99709703 0.00492535
2458897.5345334969 0.99765274 0.00492535
2458897.5346381124 1.00430079 0.00492535
2458897.5347428946 1.00034128 0.00492535
2458897.5348473988 0.99305734 0.00492535
2458897.5349520445 0.99844389 0.00492535
2458897.5350565547 0.99940057 0.00492535
2458897.5351612060 0.99635446 0.00492535
2458897.5352655551 1.00104065 0.00492535
2458897.5353702744 1.00328876 0.00492535
2458897.5354749803 1.00633896 0.00492535
2458897.5355794607 0.99942786 0.00492535
2458897.5356842303 1.00001527 0.00492535
2458897.5357889305 0.99865732 0.00492535
2458897.5358936437 0.99696944 0.00492535
2458897.5359983710 1.00163489 0.00492535
2458897.5361030092 0.99448078 0.00492535
2458897.5362076303 0.99757234 0.00492535
2458897.5363122760 0.99824621 0.00492535
2458897.5364169446 1.00790957 0.00492535
2458897.5365216634 1.00169261 0.00492535
2458897.5366263799 0.99438727 0.00492535
2458897.5367311416 1.00708054 0.00492535
2458897.5368358064 0.99335653 0.00492535
2458897.5369404485 0.99923192 0.00492535
2458897.5370451072 1.00333308 0.00492535
2458897.5371497548 0.99958888 0.00492535
2458897.5372543950 1.00089899 0.00492535
2458897.5373590039 1.00058765 0.00492535
2458897.5374636590 1.00666754 0.00492535
2458897.5375683233 1.00517717 0.00492535
2458897.5376729425 1.00588165 0.00492535
2458897.5377774932 1.00107689 0.00492535
2458897.5378819709 0.99887704 0.00492535
2458897.5379866324 1.00401693 0.00492535
2458897.5380913345 0.99839197 0.00492535
2458897.5381956324 0.99963198 0.00492535
2458897.5383003992 0.99275361 0.00492535
2458897.5384051097 0.99821046 0.00492535
2458897.5385097926 1.00027015 0.00492535
2458897.5386145925 1.00484731 0.00492535
2458897.5387192504 0.99983608 0.00492535
2458897.5388239562 1.00197346 0.00492535
2458897.5389286061 1.00629721 0.00492535
2458897.5390333328 1.00686770 0.00492535
2458897.5391380088 0.99738750 0.00492535
2458897.5392426280 0.98881411 0.00492535
2458897.5393473194 1.01491876 0.00492535
2458897.5394519200 0.99870742 0.00492535
2458897.5395563697 1.00432912 0.00492535
2458897.5396608640 0.99988965 0.00492535
2458897.5397655927 1.00428605 0.00492535
2458897.5398701620 0.99571205 0.00492535
2458897.5399748194 0.99983705 0.00492535
2458897.5400793846 0.99722249 0.00492535
2458897.5401840075 1.00831489 0.00492535
2458897.5402886537 1.00097803 0.00492535
2458897.5403933399 1.00607311 0.00492535
2458897.5404981305 0.99639920 0.00492535
2458897.5406028000 1.00448073 0.00492535
2458897.5407074606 0.99742733 0.00492535
2458897.5408121427 1.00648014 0.00492535
2458897.5409167162 0.99739179 0.00492535
2458897.5410214723 1.00159198 0.00492535
2458897.5411260226 1.00252395 0.00492535
2458897.5412306786 0.99423920 0.00492535
2458897.5413355250 0.99640976 0.00492535
2458897.5414401209 1.01010720 0.00492535
2458897.5415446768 1.00202634 0.00492535
2458897.5416493271 0.99737668 0.00492535
2458897.5417539980 1.00761718 0.00492535
2458897.5418586400 1.00196741 0.00492535
2458897.5419631321 0.99710275 0.00492535
2458897.5420675902 1.00095694 0.00492535
2458897.5421722587 1.00036798 0.00492535
2458897.5422767657 1.00059053 0.00492535
2458897.5423813164 1.00265487 0.00492535
2458897.5424859715 0.99235573 0.00492535
2458897.5425906284 0.99773295 0.00492535
2458897.5426952564 0.99281852 0.00492535
2458897.5427998411 0.99952266 0.00492535
2458897.5429044962 0.99656298 0.00492535
2458897.5430092332 0.99812617 0.00492535
2458897.5431136522 1.00125353 0.00492535
2458897.5432183454 1.00182062 0.00492535
2458897.5433229269 1.00448353 0.00492535
2458897.5434276713 1.00202419 0.00492535
2458897.5435321713 0.99864506 0.00492535
2458897.5436371150 1.00165477 0.00492535
2458897.5437416383 0.99330812 0.00492535
2458897.5438460233 0.99559228 0.00492535
2458897.5439507416 0.99252477 0.00492535
2458897.5440552845 1.00015390 0.00492535
2458897.5441599260 1.00344391 0.00492535
2458897.5442646486 1.00368436 0.00492535
2458897.5443692240 1.00682271 0.00492535
2458897.5444738665 0.99915787 0.00492535
2458897.5445787515 1.00005810 0.00492535
2458897.5446832557 1.00822372 0.00492535
2458897.5447879983 1.00193360 0.00492535
2458897.5448923022 0.99482154 0.00492535
2458897.5449968209 0.99378777 0.00492535
2458897.5451014866 0.99371324 0.00492535
2458897.5452061291 0.99736480 0.00492535
2458897.5453108605 1.00097487 0.00492535
2458897.5454155444 1.00796690 0.00492535
2458897.5455202237 1.00107208 0.00492535
2458897.5456249416 1.00195236 0.00492535
2458897.5457295869 0.99619295 0.00492535
2458897.5458343215 1.00648133 0.00492535
2458897.5459390888 1.00043444 0.00492535
2458897.5460436703 0.99408329 0.00492535
2458897.5461481167 0.99489605 0.00492535
2458897.5462528183 1.00243664 0.00492535
2458897.5463574184 0.99948887 0.00492535
2458897.5464620236 1.00463800 0.00492535
2458897.5465666889 1.00366621 0.00492535
2458897.5466712760 0.98545450 0.00492535
2458897.5467758179 0.99992138 0.00492535
2458897.5468802461 1.00257467 0.00492535
2458897.5469848951 1.00509842 0.00492535
2458897.5470895614 1.00098669 0.00492535
2458897.5471943435 1.00838798 0.00492535
2458897.5472991387 1.00841825 0.00492535
2458897.5474038403 0.99668613 0.00492535
2458897.5475085527 0.98992068 0.00492535
2458897.5476133274 1.00041685 0.00492535
2458897.5477178963 1.00165904 0.00492535
2458897.5478225267 0.99738956 0.00492535
2458897.5479272460 1.00353229 0.00492535
2458897.5480318964 0.98787542 0.00492535
2458897.5481364559 1.00219835 0.00492535
2458897.5482411259 0.99730968 0.00492535
2458897.5483460361 0.99734880 0.00492535
2458897.5484507042 1.00073892 0.00492535
2458897.5485553411 0.99871432 0.00492535
2458897.5486600832 1.00586501 0.00492535
2458897.5487648561 0.99903922 0.00492535
2458897.5488693789 1.00432657 0.00492535
2458897.5489743226 0.99740318 0.00492535
2458897.5490790070 0.99707176 0.00492535
2458897.5491835629 0.99189947 0.00492535
2458897.5492880330 1.00529718 0.00492535
2458897.5493931267 0.99975615 0.00492535
2458897.5494975806 0.99791304 0.00492535
2458897.5496021961 0.99787564 0.00492535
2458897.5497069559 1.00158527 0.00492535
2458897.5498116692 0.99549247 0.00492535
2458897.5499163838 1.00522751 0.00492535
2458897.5500210421 1.00464019 0.00492535
2458897.5501256064 1.00985191 0.00492535
2458897.5502303122 0.99885474 0.00492535
2458897.5503348983 1.00483191 0.00492535
2458897.5504392269 0.99866375 0.00492535
2458897.5505438955 1.00261399 0.00492535
2458897.5506486641 1.00423798 0.00492535
2458897.5507533588 1.00159847 0.00492535
2458897.5508580543 1.00561447 0.00492535
2458897.5509627489 0.99816875 0.00492535
2458897.5510678007 1.00624660 0.00492535
2458897.5511726025 1.00454622 0.00492535
2458897.5512774694 1.00292394 0.00492535
2458897.5513826269 0.99848944 0.00492535
2458897.5514875702 1.01080764 0.00492535
2458897.5515931998 0.99941996 0.00492535
2458897.5516978926 0.99772149 0.00492535
2458897.5518024559 1.00246680 0.00492535
2458897.5519070984 1.00066119 0.00492535
2458897.5520118293 1.00058734 0.00492535
2458897.5521166157 0.99583389 0.00492535
2458897.5522215473 1.00414541 0.00492535
2458897.5523263426 0.99881586 0.00492535
2458897.5524311154 1.00896223 0.00492535
2458897.5525358492 1.00056922 0.00492535
2458897.5526410374 1.01118384 0.00492535
2458897.5527457572 1.00056638 0.00492535
2458897.5528504606 1.00217414 0.00492535
2458897.5529551338 0.98492782 0.00492535
2458897.5530598033 1.00014367 0.00492535
2458897.5531648528 0.99704319 0.00492535
2458897.5532695586 0.99519602 0.00492535
2458897.5533741266 0.99757959 0.00492535
2458897.5534788538 1.00173089 0.00492535
2458897.5535835619 1.00108798 0.00492535
2458897.5536890505 1.00565387 0.00492535
2458897.5537937698 0.99585095 0.00492535
2458897.5538983415 0.99641690 0.00492535
2458897.5540027837 1.00249894 0.00492535
2458897.5541074863 0.99853191 0.00492535
2458897.5542121092 0.99774177 0.00492535
2458897.5543167302 1.00512658 0.00492535
2458897.5544214193 0.99835524 0.00492535
2458897.5545262014 0.99613796 0.00492535
2458897.5546309114 1.00223507 0.00492535
2458897.5547356657 1.00173047 0.00492535
2458897.5548401074 0.99326138 0.00492535
2458897.5549448528 1.00190486 0.00492535
2458897.5550494031 0.99862073 0.00492535
2458897.5551541122 1.00290775 0.00492535
2458897.5552588115 0.99231485 0.00492535
2458897.5553635666 0.99886780 0.00492535
2458897.5554683134 1.00018190 0.00492535
2458897.5555730509 1.00405735 0.00492535
2458897.5556776947 1.00371675 0.00492535
2458897.5557824373 0.99422460 0.00492535
2458897.5558871222 1.00296377 0.00492535
2458897.5559918019 0.99848820 0.00492535
2458897.5560964765 0.99422004 0.00492535
2458897.5562011292 0.99629413 0.00492535
2458897.5563058518 0.99525710 0.00492535
2458897.5564106279 1.00466039 0.00492535
2458897.5565152634 0.99585623 0.00492535
2458897.5566196996 1.00055678 0.00492535
2458897.5567243681 1.00429153 0.00492535
2458897.5568290711 0.99383811 0.00492535
2458897.5569337253 1.00184198 0.00492535
2458897.5570384180 1.01388673 0.00492535
