Label	                                        slice	   Saturated	J.D.-2400000	JD_UTC	        JD_SOBS	        HJD_UTC	        BJD_TDB	        AIRMASS	    ALT_OBJ	     CCD-TEMP	EXPTIME	   RAOBJ2K	   DECOBJ2K	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_T8	rel_flux_T9	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_T8	rel_flux_err_T9	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_T8	rel_flux_SNR_T9	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_T8	Y(IJ)_T8	X(FITS)_T8	Y(FITS)_T8	RA_T8	DEC_T8	Source-Sky_T8	Source_Error_T8	Source_SNR_T8	Peak_T8	Mean_T8	Sky/Pixel_T8	FWHM_T8	Width_T8	X-Width_T8	Y-Width_T8	Angle_T8	Roundness_T8	X(IJ)_T9	Y(IJ)_T9	X(FITS)_T9	Y(FITS)_T9	RA_T9	DEC_T9	Source-Sky_T9	Source_Error_T9	Source_SNR_T9	Peak_T9	Mean_T9	Sky/Pixel_T9	FWHM_T9	Width_T9	X-Width_T9	Y-Width_T9	Angle_T9	Roundness_T9	rel_flux_T1_dn	rel_flux_err_T1_dn	rel_flux_T1_dfn	rel_flux_err_T1_dfn
TIC_99869022.01-S001-R003-C001-g_out_lin.fts	1	0	58884.414884000	2458884.414884000	2458884.413843000	2458884.418572000	2458884.419403000	1.466668000	42.907594000	-19.977101000	180	11.104789000	61.463480000	7.781664000	15.021120000	1.200000000	26	44	56	0.695851000	0.227291000	0.175357000	0.324438000	0.418696000	0.068691000	0.065237000	0.092781000	0.082991000	0.000861000	0.000525000	0.000464000	0.000648000	0.000779000	0.000348000	0.000345000	0.000347000	0.000341000	808.099167000	433.079522000	378.098670000	500.511918000	537.384372000	197.139342000	188.837442000	267.124100000	243.338484000	2029827.155043000	1861.909261000	1112.855360000	738.314284000	1113.355360000	734.185716000	11.125383000	61.352590000	1412456.795399000	708.850248000	1173.226816000	1203.907698000	18761	1992.602528000	390.411783000	3170	7.639312000	12.311294000	12.316691000	12.305896000	43.411018000	0.999750000	1266.835275000	260.123119000	1267.335275000	1212.376881000	11.122670000	61.262919000	375919.016543000	778.229744000	483.043754000	5339	530.322191000	387.936066000	7.567357000	12.461932000	12.521357000	12.402507000	27.121759000	0.999734000	1168.706977000	265.998658000	1169.206977000	1206.501342000	11.125132000	61.265730000	302839.819818000	742.897817000	407.646668000	4340	427.226796000	387.528611000	7.618469000	12.109495000	12.194141000	12.024849000	335.405206000	0.999542000	285.379508000	1017.400635000	285.879508000	455.099365000	11.145678000	61.417637000	497232.592457000	833.792891000	596.350242000	6643	701.463524000	386.379257000	7.781973000	12.517232000	12.357730000	12.676734000	270.439043000	0.999351000	1948.159371000	580.563749000	1948.659371000	891.936251000	11.104663000	61.308770000	599057.023606000	877.462818000	682.714995000	7354	845.110834000	386.639719000	8.222029000	12.516409000	12.446373000	12.586444000	49.942130000	0.995750000	579.961109000	837.136732000	580.461109000	635.363268000	11.138636000	61.379844000	130468.493667000	650.870167000	200.452410000	2081	184.056497000	387.071099000	7.644770000	12.293855000	11.763338000	12.824373000	68.004789000	0.985663000	763.898098000	753.164922000	764.398098000	719.335078000	11.134179000	61.361403000	124310.208952000	648.370141000	191.727227000	2016	175.368788000	387.020466000	7.701558000	12.371740000	12.158220000	12.585260000	276.625327000	0.998743000	1267.779847000	481.939061000	1268.279847000	990.560939000	11.122098000	61.303228000	188328.949728000	683.532545000	275.523018000	2814	265.682280000	388.934351000	7.743984000	12.896617000	12.791744000	13.001490000	68.750508000	0.999513000	1581.313632000	758.415223000	1581.813632000	714.084777000	11.113481000	61.347837000	168457.052355000	674.809055000	249.636621000	2438	237.648294000	390.395899000	8.115521000	12.182467000	12.114088000	12.250845000	286.743326000	0.999819000	1.003180040	0.001241269	1.002978480	0.001241019
TIC_99869022.01-S001-R004-C001-g_out_lin.fts	2	0	58884.418299000	2458884.418299000	2458884.417257000	2458884.421986000	2458884.422817000	1.450808000	43.495573000	-20.417621000	180	11.104789000	61.463480000	8.365910000	14.999726000	1.200000000	26	44	56	0.690889000	0.226418000	0.175976000	0.324801000	0.417494000	0.070069000	0.064463000	0.092593000	0.082870000	0.000849000	0.000519000	0.000460000	0.000643000	0.000770000	0.000345000	0.000341000	0.000344000	0.000337000	813.396427000	436.665920000	382.446679000	505.408359000	541.965699000	203.012338000	189.279193000	269.332026000	246.133919000	2047625.173132000	1859.515232000	1113.425431000	734.463821000	1113.925431000	738.036179000	11.125392000	61.352659000	1414681.337516000	706.832476000	1172.352686000	1206.702859000	19893	2001.437943000	386.654795000	3214	7.426816000	12.032559000	11.807516000	12.257603000	69.811717000	0.997591000	1267.458205000	256.367166000	1267.958205000	1216.132834000	11.122676000	61.262951000	378027.741790000	776.604296000	486.770088000	5651	534.819430000	384.003943000	7.363345000	12.205479000	11.959732000	12.451227000	59.175355000	0.992815000	1169.360146000	262.266537000	1169.860146000	1210.233463000	11.125134000	61.265755000	306411.515437000	742.908851000	412.448331000	4789	433.499486000	384.534558000	7.080932000	11.939993000	11.633342000	12.246644000	73.948437000	0.996328000	285.746903000	1013.594713000	286.246903000	458.905287000	11.145672000	61.417659000	502015.705833000	833.771369000	602.102356000	7015	710.232937000	382.855689000	7.818386000	12.288126000	12.093235000	12.483017000	77.432160000	0.998773000	1948.767148000	576.812615000	1949.267148000	895.687385000	11.104692000	61.308935000	603086.215185000	877.346986000	687.397603000	7658	853.223692000	383.622567000	8.146246000	12.424606000	12.297049000	12.552163000	53.568164000	0.995145000	580.337470000	833.394949000	580.837470000	639.105051000	11.138636000	61.379886000	134080.759094000	649.071688000	206.573113000	2254	189.692415000	382.757238000	7.286868000	12.386400000	12.227962000	12.544838000	85.067558000	0.999326000	764.486683000	749.417429000	764.986683000	723.082571000	11.134178000	61.361450000	124003.235792000	645.416623000	192.128977000	2142	175.435114000	384.425023000	7.444688000	11.831432000	11.762341000	11.900524000	303.466417000	0.999112000	1268.419762000	478.082521000	1268.919762000	994.417479000	11.122107000	61.303274000	189596.685300000	682.570242000	277.768753000	3005	268.234259000	385.716279000	7.284004000	12.585426000	12.209755000	12.961098000	68.773387000	0.993465000	1581.870910000	754.647094000	1582.370910000	717.852906000	11.113504000	61.347980000	169687.226333000	671.967283000	252.523048000	2672	240.067105000	386.006534000	7.660237000	12.443311000	11.785792000	13.100829000	76.737444000	0.986126000	0.997157799	0.001225359	0.996578435	0.001224647
TIC_99869022.01-S001-R005-C001-g_out_lin.fts	3	0	58884.421806000	2458884.421806000	2458884.420764000	2458884.425493000	2458884.426324000	1.435002000	44.100434000	-20.417621000	180	11.104789000	61.463480000	7.965578000	14.102698000	1.200000000	26	44	56	0.692597000	0.226309000	0.176462000	0.324776000	0.416030000	0.070643000	0.064423000	0.092747000	0.083375000	0.000823000	0.000497000	0.000440000	0.000617000	0.000739000	0.000326000	0.000320000	0.000326000	0.000318000	841.279130000	455.616362000	401.344614000	526.048223000	563.230557000	216.802429000	201.248898000	284.698584000	262.051084000	2056592.603645000	1786.016367000	1113.695185000	730.445019000	1114.195185000	742.054981000	11.125385000	61.352679000	1424389.405988000	624.819114000	1156.081624000	1232.083770000	23420	2279.682829000	383.471184000	3251	6.934588000	11.212798000	10.933189000	11.492407000	271.209347000	0.997511000	1267.660006000	252.235537000	1268.160006000	1220.264463000	11.122695000	61.262977000	379533.923767000	747.781114000	507.546817000	6980	607.430079000	380.423429000	6.622827000	11.131929000	11.072057000	11.191801000	63.853541000	0.999691000	1169.591687000	258.147050000	1170.091687000	1214.352950000	11.125149000	61.265810000	308476.080679000	712.195149000	433.134207000	5502	493.704616000	379.898067000	6.740624000	10.876491000	10.775169000	10.977812000	55.730969000	0.997407000	286.156073000	1009.505050000	286.656073000	462.994950000	11.145626000	61.417866000	504184.250483000	806.711232000	624.987270000	7864	806.928340000	379.397872000	7.172963000	11.483628000	11.082528000	11.884728000	281.274406000	0.994293000	1949.021662000	572.766748000	1949.521662000	899.733252000	11.104716000	61.308731000	604226.975402000	850.940584000	710.069524000	8598	967.043039000	379.001500000	7.756956000	11.654852000	11.506982000	11.802723000	57.901951000	0.996603000	580.674470000	829.340990000	581.174470000	643.159010000	11.138608000	61.380040000	135697.757961000	614.592152000	220.793184000	2485	217.179268000	379.179994000	7.049473000	11.670801000	11.601703000	11.739899000	310.691131000	0.993756000	764.776803000	745.297959000	765.276803000	727.202041000	11.134160000	61.361551000	124473.615354000	608.974169000	204.398843000	2484	199.215441000	380.952688000	6.867839000	10.846502000	10.020123000	11.672882000	86.198667000	0.976640000	1268.650738000	474.024289000	1269.150738000	998.475711000	11.122116000	61.303281000	190743.673302000	649.184098000	293.820619000	3477	305.278230000	381.121990000	6.894478000	12.231722000	11.946524000	12.516920000	77.782563000	0.997379000	1582.100952000	750.534009000	1582.600952000	721.965991000	11.113511000	61.347845000	171467.713921000	637.160221000	269.112396000	2892	274.427766000	381.420178000	7.284546000	11.942095000	11.393123000	12.491066000	76.646487000	0.989452000	1.000045815	0.001188336	0.999228726	0.001187365
TIC_99869022.01-S001-R006-C001-g_out_lin.fts	4	0	58884.425127000	2458884.425127000	2458884.424086000	2458884.428815000	2458884.429646000	1.420471000	44.674050000	-20.417621000	180	11.104789000	61.463480000	8.418215000	14.896287000	1.200000000	26	44	56	0.697223000	0.226393000	0.176019000	0.325007000	0.417091000	0.069297000	0.065306000	0.091783000	0.082112000	0.000845000	0.000511000	0.000453000	0.000634000	0.000760000	0.000339000	0.000335000	0.000337000	0.000331000	825.317480000	442.718640000	388.666126000	512.552819000	548.944354000	204.636985000	194.879944000	271.991593000	248.176479000	2065506.614124000	1848.656475000	1112.686268000	738.169513000	1113.186268000	734.330487000	11.125398000	61.352586000	1440118.104344000	697.117457000	1176.196902000	1224.385222000	20506	2065.818451000	380.516826000	3162	7.367465000	12.040425000	11.841107000	12.239742000	270.595817000	0.998904000	1266.743547000	260.058394000	1267.243547000	1212.441606000	11.122700000	61.262828000	381294.609062000	772.794451000	493.397188000	5873	546.958917000	379.167171000	7.370361000	11.719897000	11.639120000	11.800674000	83.647736000	0.999800000	1168.581602000	265.938175000	1169.081602000	1206.561825000	11.125155000	61.265645000	309151.438213000	737.324198000	419.288339000	4813	443.471090000	378.487211000	7.138899000	12.041098000	11.723520000	12.358676000	285.148532000	0.996273000	285.047019000	1017.261589000	285.547019000	455.238411000	11.145637000	61.417720000	506642.395045000	829.963319000	610.439502000	6776	726.767620000	377.450317000	7.832751000	12.365761000	12.016338000	12.715184000	279.633371000	0.996422000	1948.056834000	580.532386000	1948.556834000	891.967614000	11.104734000	61.308730000	607938.753928000	874.670079000	695.049217000	7811	872.075069000	377.799631000	8.002345000	12.380085000	12.195358000	12.564813000	80.784288000	0.999011000	579.674749000	837.117186000	580.174749000	635.382814000	11.138616000	61.379902000	133858.123645000	643.003330000	208.176408000	2121	192.016600000	378.093617000	7.723923000	12.353324000	12.031475000	12.675172000	67.498874000	0.994577000	763.668954000	753.062071000	764.168954000	719.437929000	11.134171000	61.361421000	126621.294230000	639.790892000	197.910436000	2124	181.635524000	378.497525000	7.400869000	12.934084000	13.396752000	12.471417000	325.630677000	0.961175000	1267.662013000	481.804016000	1268.162013000	990.695984000	11.122125000	61.303168000	189577.538901000	676.029948000	280.427723000	2973	271.944903000	379.780920000	7.366357000	12.030461000	11.971789000	12.089134000	66.906626000	0.999802000	1581.108101000	758.412639000	1581.608101000	714.087361000	11.113528000	61.347848000	169603.528602000	666.326919000	254.535009000	2620	243.292614000	381.006325000	7.595390000	12.197181000	11.587019000	12.807343000	85.073982000	0.989740000	1.007172281	0.001220643	1.006118598	0.001219366
TIC_99869022.01-S001-R007-C001-g_out_lin.fts	5	0	58884.428565000	2458884.428565000	2458884.427523000	2458884.432252000	2458884.433083000	1.405873000	45.268172000	-19.977101000	180	11.104789000	61.463480000	8.132855000	13.549535000	1.200000000	26	44	56	0.691044000	0.227147000	0.175188000	0.326276000	0.416730000	0.069596000	0.064510000	0.092530000	0.082654000	0.000805000	0.000484000	0.000425000	0.000604000	0.000722000	0.000313000	0.000307000	0.000314000	0.000306000	858.935014000	469.061256000	412.180352000	540.381642000	577.277665000	222.668947000	209.862405000	294.875212000	269.682022000	2064520.026576000	1742.600407000	1112.212364000	739.622385000	1112.712364000	732.877615000	11.125385000	61.352681000	1426673.472258000	576.764716000	1143.994812000	1247.097852000	22946	2473.579664000	378.478078000	3213	7.043017000	11.013964000	11.058084000	10.969844000	335.103043000	0.999846000	1266.231278000	261.583325000	1266.731278000	1210.916675000	11.122660000	61.263001000	382145.586596000	731.196542000	522.630462000	6479	662.567553000	376.650000000	6.965886000	11.192301000	11.199591000	11.185012000	42.692379000	0.999738000	1168.103463000	267.442856000	1168.603463000	1205.057144000	11.125120000	61.265787000	307762.740255000	692.112902000	444.671295000	5314	533.601886000	376.497590000	6.850654000	10.893005000	10.983007000	10.803002000	2.608785000	0.999725000	284.653582000	1018.855210000	285.153582000	453.644790000	11.145677000	61.417611000	507890.194523000	791.720151000	641.502169000	8085	880.584718000	374.441860000	7.291132000	11.331408000	11.341215000	11.321602000	316.131828000	0.998080000	1947.399637000	582.007700000	1947.899637000	890.492300000	11.104675000	61.309054000	607276.438425000	837.267612000	725.307452000	8621	1052.901507000	375.151431000	7.774042000	11.327002000	11.353891000	11.300114000	19.924876000	0.999962000	579.314995000	838.642829000	579.814995000	633.857171000	11.138632000	61.379866000	134333.743046000	592.409581000	226.758221000	2542	232.909086000	375.598583000	7.134669000	10.865879000	10.770715000	10.961043000	53.870215000	0.996696000	763.293542000	754.576335000	763.793542000	717.923665000	11.134175000	61.361435000	125111.323730000	586.686086000	213.250879000	2356	216.919170000	376.432061000	7.159950000	10.554755000	9.457656000	11.651854000	279.742024000	0.952407000	1267.166971000	483.283614000	1267.666971000	989.216386000	11.122094000	61.303322000	191029.662326000	627.445166000	304.456346000	3280	331.208996000	377.535517000	7.141196000	11.913387000	11.889594000	11.937179000	300.288309000	0.999934000	1580.640022000	759.817910000	1581.140022000	712.682090000	11.113491000	61.348055000	170640.849823000	616.137140000	276.952709000	3003	295.858684000	378.361033000	7.416936000	11.350704000	11.209541000	11.491867000	294.591833000	0.998552000	0.997901692	0.001162460	0.996769150	0.001161140
TIC_99869022.01-S001-R008-C001-g_out_lin.fts	6	0	58884.432049000	2458884.432049000	2458884.431007000	2458884.435736000	2458884.436567000	1.391523000	45.870630000	-19.977101000	180	11.104789000	61.463480000	8.268381000	14.488018000	1.200000000	26	44	56	0.692194000	0.226800000	0.176424000	0.323499000	0.419514000	0.069116000	0.064457000	0.092497000	0.083098000	0.000829000	0.000503000	0.000445000	0.000622000	0.000751000	0.000329000	0.000325000	0.000330000	0.000323000	835.267246000	451.109480000	396.640026000	520.218867000	558.705827000	209.772552000	198.093750000	279.990156000	257.490776000	2067897.736820000	1816.334713000	1112.057280000	734.976570000	1112.557280000	737.523430000	11.125371000	61.352532000	1431386.178462000	659.428630000	1164.486665000	1229.199287000	21479	2170.646091000	379.859890000	3290	7.261799000	11.483633000	11.192536000	11.774731000	273.984010000	0.997383000	1266.137355000	256.893986000	1266.637355000	1215.606014000	11.122644000	61.262761000	382294.898979000	760.410350000	502.748153000	6151	579.736580000	378.845568000	7.083626000	11.326390000	11.222625000	11.430156000	295.777843000	0.999132000	1167.987596000	262.709382000	1168.487596000	1209.790618000	11.125103000	61.265533000	310115.270206000	724.536104000	428.019071000	5125	470.278747000	378.115669000	7.188917000	11.490531000	11.121089000	11.859973000	276.074031000	0.995682000	284.527146000	1014.079499000	285.027146000	458.420501000	11.145648000	61.417427000	505450.070232000	817.777928000	618.077418000	7604	766.497005000	377.465649000	7.286807000	11.836133000	11.358346000	12.313919000	270.063805000	0.993503000	1947.494081000	577.325895000	1947.994081000	895.174105000	11.104671000	61.308929000	611133.247662000	864.527135000	706.898862000	8070	926.761775000	377.903305000	7.945969000	11.759152000	11.558901000	11.959403000	67.845923000	0.997736000	578.988666000	833.949151000	579.488666000	638.550849000	11.138613000	61.379688000	133684.209706000	626.292400000	213.453348000	2304	202.727336000	376.441256000	7.280578000	11.820843000	10.819150000	12.822537000	82.928368000	0.969887000	763.183996000	749.832449000	763.683996000	722.667551000	11.134153000	61.361243000	125220.040035000	622.483130000	201.162142000	2227	189.891725000	377.952585000	7.354538000	11.795877000	11.547762000	12.043992000	276.227533000	0.998146000	1267.038921000	478.608434000	1267.538921000	993.891566000	11.122081000	61.303129000	191275.093248000	662.168377000	288.861715000	3154	290.061857000	379.544260000	7.210345000	11.812815000	11.837995000	11.787635000	326.028886000	0.999871000	1580.572707000	755.133435000	1581.072707000	717.366565000	11.113484000	61.347937000	171838.293836000	650.064951000	264.340192000	2749	260.586644000	379.458359000	7.669994000	12.041442000	11.415099000	12.667785000	72.412614000	0.983889000	0.999737154	0.001197326	0.998181080	0.001195463
TIC_99869022.01-S001-R009-C001-g_out_lin.fts	7	0	58884.435579000	2458884.435579000	2458884.434537000	2458884.439266000	2458884.440097000	1.377428000	46.481216000	-19.977101000	180	11.104789000	61.463480000	8.807061000	14.546968000	1.200000000	26	44	56	0.693782000	0.227375000	0.176064000	0.322668000	0.419214000	0.069778000	0.064370000	0.092424000	0.082626000	0.000831000	0.000503000	0.000444000	0.000621000	0.000750000	0.000330000	0.000325000	0.000330000	0.000323000	835.305722000	451.867082000	396.695301000	519.610519000	558.588680000	211.464144000	197.859016000	280.447226000	255.520868000	2062045.908429000	1810.833048000	1109.860756000	736.293259000	1110.360756000	736.206741000	11.125391000	61.352579000	1430610.068226000	664.805847000	1164.010083000	1229.035805000	18971	2151.921608000	372.951363000	3144	7.806618000	11.839801000	11.710480000	11.969122000	57.824502000	0.997454000	1263.951172000	258.167834000	1264.451172000	1214.332166000	11.122666000	61.263020000	382000.644273000	758.197563000	503.827318000	5687	574.604820000	368.078034000	7.480518000	12.199648000	12.199942000	12.199354000	44.980265000	0.995101000	1165.816016000	264.085612000	1166.316016000	1208.414388000	11.125126000	61.265819000	308701.579345000	721.138847000	428.075093000	4648	464.348472000	368.851551000	7.656791000	11.913635000	11.986660000	11.840610000	33.272856000	0.999051000	282.209922000	1015.391697000	282.709922000	457.108303000	11.145683000	61.417429000	503040.860526000	815.524649000	616.830971000	6602	756.673339000	368.940959000	8.003309000	12.040923000	11.830291000	12.251554000	74.213230000	0.998315000	1945.241726000	578.502110000	1945.741726000	893.997890000	11.104680000	61.308935000	609096.723053000	862.199213000	706.445464000	7507	916.202415000	368.591705000	8.202806000	12.065341000	12.054572000	12.076109000	45.590117000	0.992490000	576.787036000	835.162978000	577.287036000	637.337022000	11.138642000	61.379727000	134499.936680000	624.887186000	215.238750000	2124	202.314611000	368.047533000	7.909667000	12.509095000	12.449700000	12.568489000	300.041476000	0.999637000	760.840711000	751.201467000	761.340711000	721.298533000	11.134183000	61.361334000	124706.164552000	620.692853000	200.914452000	2003	187.582833000	369.969363000	7.956075000	12.580223000	12.320117000	12.840329000	64.119476000	0.995540000	1264.920241000	479.915462000	1265.420241000	992.584538000	11.122099000	61.303282000	190581.896323000	658.632554000	289.359970000	2876	286.673014000	370.769997000	7.782640000	11.682521000	11.989267000	11.375775000	27.576398000	0.991565000	1578.459816000	756.338693000	1578.959816000	716.161307000	11.113495000	61.347900000	170378.747011000	649.786187000	262.207400000	2424	256.283466000	372.046756000	8.196742000	11.435427000	10.889938000	11.980916000	86.682142000	0.990817000	1.001066587	0.001199060	0.999880867	0.001197640
TIC_99869022.01-S001-R010-C001-g_out_lin.fts	8	0	58884.438970000	2458884.438970000	2458884.437928000	2458884.442657000	2458884.443488000	1.364299000	47.067679000	-19.977101000	180	11.104789000	61.463479000	8.382557000	14.526258000	1.200000000	26	44	56	0.692324000	0.228211000	0.176579000	0.326006000	0.415289000	0.069208000	0.063942000	0.091678000	0.081394000	0.000825000	0.000502000	0.000442000	0.000622000	0.000741000	0.000327000	0.000323000	0.000328000	0.000321000	838.962844000	455.047836000	399.226764000	524.194894000	560.405454000	211.470464000	198.147238000	279.837106000	253.830912000	2071517.739129000	1809.193503000	1110.304902000	731.937009000	1110.804902000	740.562991000	11.125397000	61.352784000	1434161.002818000	662.914273000	1163.325899000	1232.811032000	20819	2163.418501000	367.968586000	2999	7.435147000	11.633868000	11.362653000	11.905083000	77.027153000	0.997314000	1264.255967000	253.857227000	1264.755967000	1218.642773000	11.122707000	61.263210000	384904.290003000	758.251073000	507.621161000	6122	580.624533000	366.927810000	7.147617000	11.708215000	11.418753000	11.997678000	87.308189000	0.997536000	1166.059283000	259.761678000	1166.559283000	1212.738322000	11.125170000	61.266062000	310890.209110000	721.523091000	430.880471000	5145	468.974982000	367.835108000	7.134598000	11.335498000	10.904044000	11.766953000	74.706519000	0.992203000	282.708523000	1011.088693000	283.208523000	461.411307000	11.145685000	61.418066000	509294.650500000	816.681957000	623.614427000	7521	768.266232000	365.458707000	7.517083000	11.792965000	11.187315000	12.398615000	84.212095000	0.989065000	1945.594104000	574.289083000	1946.094104000	898.210917000	11.104682000	61.308727000	607846.548024000	859.945477000	706.843124000	8031	916.930850000	366.492284000	7.967150000	11.992621000	11.603684000	12.381557000	64.345422000	0.989256000	577.237120000	830.897863000	577.737120000	641.602137000	11.138652000	61.380231000	134085.005970000	623.068420000	215.201095000	2324	202.265981000	364.402341000	7.325644000	11.710207000	11.682448000	11.737966000	48.792967000	0.998710000	761.271746000	746.914217000	761.771746000	725.585783000	11.134196000	61.361742000	124497.035522000	618.830326000	201.181213000	2246	187.802617000	365.333860000	7.391077000	11.243061000	10.765143000	11.720978000	72.348592000	0.989187000	1265.229358000	475.624066000	1265.729358000	996.875934000	11.122124000	61.303448000	189913.460012000	658.076514000	288.588722000	3246	286.482684000	369.454715000	7.001411000	12.220870000	12.334886000	12.106854000	345.353537000	0.999542000	1578.825632000	752.056069000	1579.325632000	720.443931000	11.113492000	61.347859000	168609.603024000	647.731296000	260.307946000	2653	254.346014000	367.292097000	7.716224000	11.951984000	10.972718000	12.931250000	83.619390000	0.972146000	0.999379260	0.001190899	0.998125212	0.001189405
TIC_99869022.01-S001-R011-C001-g_out_lin.fts	9	0	58884.442361000	2458884.442361000	2458884.441319000	2458884.446048000	2458884.446879000	1.351565000	47.653828000	-19.977101000	180	11.104789000	61.463479000	9.841143000	16.371478000	1.200000000	26	44	56	0.697032000	0.225985000	0.176498000	0.324686000	0.416318000	0.069663000	0.065505000	0.092433000	0.082545000	0.000886000	0.000543000	0.000484000	0.000671000	0.000802000	0.000368000	0.000364000	0.000364000	0.000358000	786.876476000	416.376789000	364.679474000	483.668265000	519.070312000	189.166939000	179.863711000	253.735072000	230.645946000	2054815.642236000	1958.655644000	1109.059737000	739.533968000	1109.559737000	732.966032000	11.125390000	61.352601000	1432272.898857000	842.026273000	1203.840609000	1189.752936000	14538	1700.983621000	371.531915000	3193	8.776352000	13.466894000	13.411380000	13.522407000	54.752969000	0.999390000	1262.968061000	261.265881000	1263.468061000	1211.234119000	11.122665000	61.262707000	378762.754245000	815.817850000	464.273679000	4223	449.822964000	367.111483000	8.665178000	13.205910000	13.226789000	13.185032000	40.737802000	0.999545000	1164.775164000	267.174768000	1165.275164000	1205.325232000	11.125129000	61.265505000	308262.419736000	783.678112000	393.353361000	3504	366.095963000	365.940224000	8.710056000	13.274620000	13.085570000	13.463670000	75.222411000	0.998928000	281.354227000	1018.778363000	281.854227000	453.721637000	11.145704000	61.417625000	503643.449546000	871.776533000	577.720815000	5241	598.132702000	365.911904000	8.969886000	13.636135000	13.405295000	13.866976000	68.850686000	0.997906000	1944.324311000	581.683592000	1944.824311000	890.816408000	11.104659000	61.308883000	604000.013913000	913.000068000	661.555278000	5791	717.317301000	367.831185000	9.451382000	13.774121000	13.742345000	13.805897000	48.320476000	0.998408000	576.026132000	838.364230000	576.526132000	634.135770000	11.138653000	61.379781000	133821.512493000	695.832757000	192.318501000	1741	158.927954000	367.160573000	8.660705000	13.162858000	13.299883000	13.025833000	325.913073000	0.996865000	759.863981000	754.357153000	760.363981000	718.142847000	11.134195000	61.361336000	126325.492302000	692.008027000	182.549172000	1602	150.025595000	368.624096000	8.844712000	13.724227000	13.762400000	13.686055000	318.825762000	0.998255000	1263.936637000	483.092942000	1264.436637000	989.407058000	11.122098000	61.303132000	189932.014960000	726.320991000	261.498727000	2233	225.565426000	369.819065000	8.991155000	13.584492000	13.378849000	13.790135000	68.573385000	0.998295000	1577.489345000	759.553650000	1577.989345000	712.946350000	11.113485000	61.347956000	169615.309887000	717.399822000	236.430655000	2029	201.437075000	369.411212000	9.118306000	14.242959000	14.045839000	14.440079000	65.260705000	0.998186000	1.004778629	0.001277178	1.003388083	0.001275410
