2459332.3539715190 1.00574690 0.00970447
2459332.3541577179 0.99582508 0.00970447
2459332.3543431303 1.00110301 0.00970447
2459332.3545292676 1.00054010 0.00970447
2459332.3547150553 1.00422308 0.00970447
2459332.3549005371 0.99767440 0.00970447
2459332.3550862982 1.00054999 0.00970447
2459332.3552714153 1.00100062 0.00970447
2459332.3554568635 1.00491506 0.00970447
2459332.3556426638 0.99683196 0.00970447
2459332.3558281129 0.99904940 0.00970447
2459332.3560135951 1.00375157 0.00970447
2459332.3561989926 0.99977608 0.00970447
2459332.3566392991 0.99894266 0.00970447
2459332.3568245689 0.99872143 0.00970447
2459332.3570106789 0.99714824 0.00970447
2459332.3571960325 0.99908535 0.00970447
2459332.3573817941 0.99805934 0.00970447
2459332.3575678049 0.99768533 0.00970447
2459332.3577532168 0.99791976 0.00970447
2459332.3579388047 0.99663622 0.00970447
2459332.3581239604 0.99945959 0.00970447
2459332.3583101528 1.00283156 0.00970447
2459332.3584955102 1.00101279 0.00970447
2459332.3586812327 1.00018588 0.00970447
2459332.3588666348 1.00015150 0.00970447
2459332.3590520159 1.00152176 0.00970447
2459332.3592374707 1.00197753 0.00970447
2459332.3594227680 1.00096539 0.00970447
2459332.3596080588 0.99908566 0.00970447
2459332.3597933548 1.00247335 0.00970447
2459332.3599788523 0.99915371 0.00970447
2459332.3601641743 1.00046745 0.00970447
2459332.3603496696 1.00239609 0.00970447
2459332.3605350624 1.00227621 0.00970447
2459332.3607205292 1.00418642 0.00970447
2459332.3609058098 1.00163703 0.00970447
2459332.3610910950 0.99747186 0.00970447
2459332.3612763663 0.99756211 0.00970447
2459332.3614617335 1.00098306 0.00970447
2459332.3616469889 0.99975408 0.00970447
2459332.3618322788 1.00145827 0.00970447
2459332.3620184017 1.00449746 0.00970447
2459332.3622036581 0.99294202 0.00970447
2459332.3623890923 0.99041558 0.00970447
2459332.3625745252 0.99828588 0.00970447
2459332.3627599515 0.99311312 0.00970447
2459332.3629452516 1.02229639 0.00970447
2459332.3631306873 0.98772751 0.00970447
2459332.3638718063 0.94818832 0.00970447
2459332.3640572382 0.99102137 0.00970447
2459332.3642423069 0.99609060 0.00970447
2459332.3644277696 1.00038911 0.00970447
2459332.3646132424 1.00167953 0.00970447
2459332.3647986739 0.99541788 0.00970447
2459332.3649840364 1.00273511 0.00970447
2459332.3651691740 1.00067045 0.00970447
2459332.3653545133 1.00129771 0.00970447
2459332.3655404323 1.00167185 0.00970447
2459332.3657256961 0.99904161 0.00970447
2459332.3659110055 1.00016448 0.00970447
2459332.3660967657 0.99693006 0.00970447
2459332.3662824761 0.99914017 0.00970447
2459332.3664679257 1.00096181 0.00970447
2459332.3666533930 1.00057794 0.00970447
2459332.3668387751 1.00016189 0.00970447
2459332.3670242759 1.00112646 0.00970447
2459332.3672096278 1.00522733 0.00970447
2459332.3673950261 1.00188456 0.00970447
2459332.3675809614 1.00213065 0.00970447
2459332.3677662238 1.00000640 0.00970447
2459332.3679516655 1.00134964 0.00970447
2459332.3681371529 1.00004525 0.00970447
2459332.3683227976 1.00179830 0.00970447
2459332.3685084623 1.00399415 0.00970447
2459332.3686937685 1.01117140 0.00970447
2459332.3688791445 1.02991094 0.00970447
2459332.3692506966 1.04978596 0.00970447
2459332.3694363749 0.99379148 0.00970447
2459332.3699934077 0.96708167 0.00970447
2459332.3705511102 1.02354549 0.00970447
2459332.3707368197 0.93732252 0.00970447
2459332.3709226907 1.00038380 0.00970447
2459332.3711099974 1.00789495 0.00970447
2459332.3712957944 1.08954430 0.00970447
2459332.3714812081 0.98366323 0.00970447
2459332.3716681255 1.02060920 0.00970447
2459332.3718552119 1.01612980 0.00970447
2459332.3720416608 0.96485260 0.00970447
2459332.3722278341 1.04141357 0.00970447
2459332.3724128841 1.00533968 0.00970447
2459332.3725993112 0.96366567 0.00970447
2459332.3729695268 0.95532278 0.00970447
2459332.3731547045 0.99529906 0.00970447
2459332.3733399347 0.99732297 0.00970447
2459332.3735250933 0.98935957 0.00970447
2459332.3737109150 1.00386965 0.00970447
2459332.3738963096 1.00062202 0.00970447
2459332.3740814747 1.00563934 0.00970447
2459332.3742669593 0.99009947 0.00970447
2459332.3744523968 1.01420214 0.00970447
2459332.3746377048 0.97037857 0.00970447
2459332.3748237342 1.00983614 0.00970447
2459332.3750089165 1.00595898 0.00970447
2459332.3751940806 0.98594472 0.00970447
2459332.3753792215 1.01720834 0.00970447
2459332.3755646697 0.98087851 0.00970447
2459332.3757499135 0.99534111 0.00970447
2459332.3759350544 1.00060195 0.00970447
2459332.3761210530 1.00209254 0.00970447
2459332.3763064318 1.03573675 0.00970447
2459332.3768620058 1.00923620 0.00970447
2459332.3770471946 0.96108164 0.00970447
2459332.3772321087 0.99431533 0.00970447
2459332.3774173236 1.00288446 0.00970447
2459332.3776026201 0.99744634 0.00970447
2459332.3777878736 0.99729062 0.00970447
2459332.3779743272 1.00245596 0.00970447
2459332.3781595975 0.99918401 0.00970447
2459332.3783449302 0.99830259 0.00970447
2459332.3785301959 0.99570712 0.00970447
2459332.3787156479 1.00224424 0.00970447
2459332.3789008474 0.99558012 0.00970447
2459332.3790858858 0.99620137 0.00970447
2459332.3792710840 0.99659362 0.00970447
2459332.3794563091 1.01234624 0.00970447
2459332.3796414766 1.01471399 0.00970447
