Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	JD_SOBS	HJD_UTC	AIR	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_T3	rel_flux_T4	rel_flux_T5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_T9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_C14	rel_flux_C15	rel_flux_C16	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_T3	rel_flux_err_T4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_T9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_err_C14	rel_flux_err_C15	rel_flux_err_C16	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_T3	rel_flux_SNR_T4	rel_flux_SNR_T5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_T9	rel_flux_SNR_C10	rel_flux_SNR_C11	rel_flux_SNR_C12	rel_flux_SNR_C13	rel_flux_SNR_C14	rel_flux_SNR_C15	rel_flux_SNR_C16	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_T9	Y(IJ)_T9	X(FITS)_T9	Y(FITS)_T9	RA_T9	DEC_T9	Source-Sky_T9	Source_Error_T9	Source_SNR_T9	Peak_T9	Mean_T9	Sky/Pixel_T9	FWHM_T9	Width_T9	X-Width_T9	Y-Width_T9	Angle_T9	Roundness_T9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	X(IJ)_C12	Y(IJ)_C12	X(FITS)_C12	Y(FITS)_C12	RA_C12	DEC_C12	Source-Sky_C12	Source_Error_C12	Source_SNR_C12	Peak_C12	Mean_C12	Sky/Pixel_C12	FWHM_C12	Width_C12	X-Width_C12	Y-Width_C12	Angle_C12	Roundness_C12	X(IJ)_C13	Y(IJ)_C13	X(FITS)_C13	Y(FITS)_C13	RA_C13	DEC_C13	Source-Sky_C13	Source_Error_C13	Source_SNR_C13	Peak_C13	Mean_C13	Sky/Pixel_C13	FWHM_C13	Width_C13	X-Width_C13	Y-Width_C13	Angle_C13	Roundness_C13	X(IJ)_C14	Y(IJ)_C14	X(FITS)_C14	Y(FITS)_C14	RA_C14	DEC_C14	Source-Sky_C14	Source_Error_C14	Source_SNR_C14	Peak_C14	Mean_C14	Sky/Pixel_C14	FWHM_C14	Width_C14	X-Width_C14	Y-Width_C14	Angle_C14	Roundness_C14	X(IJ)_C15	Y(IJ)_C15	X(FITS)_C15	Y(FITS)_C15	RA_C15	DEC_C15	Source-Sky_C15	Source_Error_C15	Source_SNR_C15	Peak_C15	Mean_C15	Sky/Pixel_C15	FWHM_C15	Width_C15	X-Width_C15	Y-Width_C15	Angle_C15	Roundness_C15	X(IJ)_C16	Y(IJ)_C16	X(FITS)_C16	Y(FITS)_C16	RA_C16	DEC_C16	Source-Sky_C16	Source_Error_C16	Source_SNR_C16	Peak_C16	Mean_C16	Sky/Pixel_C16	FWHM_C16	Width_C16	X-Width_C16	Y-Width_C16	Angle_C16	Roundness_C16	AIRMASS	HJD_CORR	rel_flux_T1_dn	rel_flux_err_T1_dn
fl.debias.st.0105.TIC99869022.01.fits	1	0	59317.618791000	2459317.618791000	2459317.621067000	NaN	NaN	1.250000000	NaN	NaN	15	NaN	NaN	2.583103000	10	25	35	0.718430000	0.002300000	0.004894000	0.003288000	0.001768000	0.008867000	0.074612000	0.138576000	0.229866000	0.147877000	0.067459000	0.105982000	0.252758000	0.158997000	0.156546000	0.048997000	0.001147000	0.000285000	0.000287000	0.000286000	0.000284000	0.000294000	0.000395000	0.000495000	0.000562000	0.000509000	0.000384000	0.000442000	0.000684000	0.000527000	0.000524000	0.000358000	626.480342000	8.079492000	17.035412000	11.483849000	6.222519000	30.204290000	188.660619000	279.905045000	409.017532000	290.387418000	175.750100000	239.572830000	369.674162000	301.963812000	298.687724000	137.028286000	320416.346161000	381.352293000	509.214971000	512.769022000	509.714971000	1535.730978000	11.125371000	61.352833000	230196.778740000	314.159265000	244.853395000	940.141259000	37302.101562000	732.739104000	85.768844000	1603	2.573835000	4.492536000	4.787318000	4.197754000	9.161065000	0.981053000	417.511571000	525.158222000	418.011571000	1523.341778000	11.127770000	61.350724000	736.939919000	91.206952000	8.079866000	225.384415000	2.345753000	84.787335000	2.352417000	5.137196000	4.505154000	5.769237000	26.682776000	0.834984000	449.007571000	389.495222000	449.507571000	1659.004778000	11.126904000	61.376133000	1568.259772000	92.039887000	17.038915000	263.894318000	4.991926000	84.833154000	2.477179000	7.705446000	8.143209000	7.267682000	21.795428000	0.975547000	504.432861000	335.903822000	504.932861000	1712.596178000	11.125438000	61.386067000	1053.415476000	91.721606000	11.484922000	228.009689000	3.353126000	85.422298000	2.475036000	7.585914000	8.410448000	6.761381000	32.403507000	0.745249000	648.628911000	396.721282000	649.128911000	1651.778718000	11.121691000	61.374279000	566.641305000	91.060517000	6.222689000	199.740967000	1.803675000	84.788060000	2.653907000	4.566138000	5.565715000	3.566560000	287.285913000	-7.449382000	289.833561000	533.322522000	290.333561000	1515.177478000	11.131107000	61.349476000	2841.196199000	94.005183000	30.223825000	534.509583000	9.043808000	85.029506000	2.547155000	4.836307000	4.310444000	5.362169000	273.819251000	0.952977000	171.678198000	469.584288000	172.178198000	1578.915712000	11.134175000	61.361699000	22246.927099000	114.755948000	193.862954000	3997.320312000	70.814168000	84.627563000	2.601365000	4.556825000	4.847264000	4.266385000	6.818682000	0.982933000	965.570182000	531.509221000	966.070182000	1516.990779000	11.113464000	61.348082000	38997.785306000	130.169637000	299.592027000	7253.754395000	124.133806000	85.577558000	2.665695000	4.446256000	4.757627000	4.134885000	8.450485000	0.978781000	1306.706982000	733.989269000	1307.206982000	1314.510731000	11.104652000	61.308985000	73652.731294000	157.295242000	468.245132000	12335.116211000	234.443925000	85.538565000	2.701379000	4.424691000	4.623626000	4.225757000	11.450707000	0.990510000	979.249415000	1246.205943000	979.749415000	802.294057000	11.113390000	61.213843000	41278.123670000	131.934183000	312.869059000	6716.322754000	131.392348000	84.472458000	2.547767000	4.505352000	4.716873000	4.293831000	9.090521000	0.990275000	1396.256494000	1636.932746000	1396.756494000	411.567254000	11.102731000	61.139187000	20249.010988000	112.562413000	179.891408000	3721.872314000	64.454604000	84.384362000	2.644622000	4.511476000	4.896256000	4.126696000	351.954409000	0.968935000	657.699424000	1513.102158000	658.199424000	535.397842000	11.121843000	61.164603000	30704.155532000	122.311392000	251.032672000	4810.787598000	97.734363000	83.884463000	2.584123000	4.429878000	4.685353000	4.174402000	2.893003000	0.986649000	619.677443000	989.521030000	620.177443000	1058.978970000	11.122650000	61.263018000	64647.565030000	150.811366000	428.665072000	11458.083984000	205.779591000	85.627302000	2.649663000	4.503872000	4.744585000	4.263159000	12.789370000	0.986036000	524.823712000	975.733828000	525.323712000	1072.766172000	11.125116000	61.265841000	43956.354565000	134.044328000	327.924017000	7163.270508000	139.917422000	84.516316000	2.628170000	4.524255000	4.804831000	4.243679000	7.050038000	0.983771000	638.703199000	774.357882000	639.203199000	1274.142118000	11.122081000	61.303378000	43370.363139000	134.015228000	323.622649000	7209.658691000	138.052154000	85.509155000	2.558230000	4.923851000	5.520093000	4.327609000	14.163270000	0.926476000	823.584157000	487.522988000	824.084157000	1560.977012000	11.117154000	61.356752000	14966.060832000	107.737997000	138.911631000	2680.693848000	47.638451000	85.681914000	2.669113000	4.883610000	5.348480000	4.418740000	6.307270000	0.962621000	1.247900000	0.001465000	1.000322776	0.001597052
fl.debias.st.0107.TIC99869022.01.fits	2	0	59317.619913000	2459317.619913000	2459317.622189000	NaN	NaN	1.250000000	NaN	NaN	15	NaN	NaN	2.696125000	10	25	35	0.719751000	0.002505000	0.005221000	0.003966000	0.001712000	0.008820000	0.074065000	0.138934000	0.228733000	0.147788000	0.067269000	0.105680000	0.253588000	0.158873000	0.156632000	0.049192000	0.001144000	0.000280000	0.000285000	0.000285000	0.000280000	0.000289000	0.000392000	0.000493000	0.000558000	0.000508000	0.000381000	0.000440000	0.000682000	0.000523000	0.000522000	0.000355000	629.200985000	8.935478000	18.318076000	13.909361000	6.113610000	30.562110000	189.141783000	281.638747000	409.678517000	291.144254000	176.661025000	240.369520000	372.003724000	303.630509000	300.234839000	138.629289000	320739.048873000	379.648623000	509.452688000	512.990982000	509.952688000	1535.509018000	0.000000000	0.000000000	230852.124407000	314.159265000	244.840303000	942.868154000	39772.558594000	734.825134000	83.980155000	1590	2.339209000	4.503417000	4.798965000	4.207868000	7.553350000	0.981675000	417.749288000	525.380182000	418.249288000	1523.119818000	0.000000000	0.000000000	803.557729000	89.923872000	8.935978000	262.447632000	2.557804000	82.424475000	2.507789000	3.543753000	4.855260000	2.232247000	58.430573000	-10.557704000	449.245288000	389.717182000	449.745288000	1658.782818000	0.000000000	0.000000000	1674.737807000	91.403929000	18.322383000	311.692139000	5.330856000	82.444352000	2.559279000	7.361749000	8.216341000	6.507157000	3.416055000	0.946767000	504.670578000	336.125782000	505.170578000	1712.374218000	0.000000000	0.000000000	1271.925492000	91.431454000	13.911246000	235.103333000	4.048665000	82.783235000	2.556872000	8.991543000	8.952322000	9.030764000	47.106042000	0.985893000	648.866628000	396.943242000	649.366628000	1651.556758000	0.000000000	0.000000000	549.229211000	89.834787000	6.113770000	201.728439000	1.748251000	82.563673000	2.617420000	4.583013000	4.574627000	4.591399000	44.793264000	0.742813000	290.071278000	533.544482000	290.571278000	1514.955518000	0.000000000	0.000000000	2828.769375000	92.497468000	30.582128000	574.926208000	9.004253000	82.770721000	2.326801000	4.938001000	4.950425000	4.925578000	44.649796000	0.830566000	171.943078000	469.844864000	172.443078000	1578.655136000	0.000000000	0.000000000	22117.449444000	113.817338000	194.324080000	3625.648926000	70.402028000	82.405500000	2.636417000	4.461283000	4.821746000	4.100820000	0.254770000	0.974222000	965.803211000	531.743243000	966.303211000	1516.756757000	0.000000000	0.000000000	39125.690606000	129.777273000	301.483377000	7512.507812000	124.540941000	83.638223000	2.571340000	4.461680000	4.749843000	4.173516000	15.256099000	0.977706000	1306.935980000	734.221769000	1307.435980000	1314.278231000	0.000000000	0.000000000	73363.566451000	156.612048000	468.441397000	11316.491211000	233.523485000	83.777657000	2.640100000	4.444599000	4.671281000	4.217916000	6.870460000	0.989030000	979.477979000	1246.436135000	979.977979000	802.063865000	0.000000000	0.000000000	41298.107007000	131.725673000	313.516006000	7883.078125000	131.455957000	83.423861000	2.517873000	4.462058000	4.752739000	4.171377000	4.909771000	0.982663000	1396.473378000	1637.153110000	1396.973378000	411.346890000	0.000000000	0.000000000	20215.772959000	111.799636000	180.821456000	3324.856689000	64.348804000	82.470712000	2.338366000	4.639115000	4.875174000	4.403057000	12.081771000	0.987623000	657.938243000	1513.331410000	658.438243000	535.168590000	0.000000000	0.000000000	30656.044488000	121.743721000	251.808014000	4785.243164000	97.581220000	82.717980000	2.610389000	4.482661000	4.806034000	4.159287000	7.894077000	0.977752000	619.903799000	989.703534000	620.403799000	1058.796466000	0.000000000	0.000000000	64882.189110000	150.348609000	431.544992000	11529.781250000	206.526422000	83.449086000	2.732806000	4.622899000	4.879911000	4.365888000	7.155099000	0.986913000	525.050446000	975.893490000	525.550446000	1072.606510000	0.000000000	0.000000000	43971.092003000	133.352954000	329.734669000	6540.588379000	139.964333000	82.254323000	2.599137000	4.511287000	4.832734000	4.189839000	10.084147000	0.977184000	638.915780000	774.589392000	639.415780000	1273.910608000	0.000000000	0.000000000	43434.767392000	133.531082000	325.278330000	7483.211914000	138.257159000	83.237739000	2.423062000	5.026007000	5.628934000	4.423080000	13.087534000	0.930544000	823.803628000	487.718610000	824.303628000	1560.781390000	0.000000000	0.000000000	15037.935863000	106.985704000	140.560237000	2842.773193000	47.867237000	83.449624000	2.578029000	5.051512000	5.128728000	4.974296000	5.172544000	0.999035000	1.245419000	0.001464000	1.002498596	0.001593410
fl.debias.st.0109.TIC99869022.01.fits	3	0	59317.621047000	2459317.621047000	2459317.623324000	NaN	NaN	1.240000000	NaN	NaN	15	NaN	NaN	2.775087000	10	25	35	0.717793000	0.002180000	0.005916000	0.003934000	0.001729000	0.008658000	0.073796000	0.138193000	0.229081000	0.147627000	0.067059000	0.106126000	0.253353000	0.159144000	0.156659000	0.049937000	0.001135000	0.000277000	0.000281000	0.000280000	0.000276000	0.000286000	0.000387000	0.000489000	0.000555000	0.000504000	0.000378000	0.000438000	0.000677000	0.000520000	0.000518000	0.000352000	632.147435000	7.873310000	21.037912000	14.064045000	6.256617000	30.310491000	190.501723000	282.775157000	412.475020000	292.957552000	177.602165000	242.103244000	374.348949000	305.896987000	302.455575000	141.786089000	321563.324559000	377.906315000	509.320843000	513.225747000	509.820843000	1535.274253000	0.000000000	0.000000000	230816.001407000	314.159265000	244.414988000	944.361077000	39900.382812000	734.710151000	81.575232000	1588	2.600751000	4.457165000	4.752723000	4.161608000	13.987337000	0.977647000	417.617443000	525.614947000	418.117443000	1522.885053000	0.000000000	0.000000000	700.931010000	89.022409000	7.873647000	249.425415000	2.231133000	80.071933000	2.622701000	8.768099000	10.323933000	7.212265000	275.769983000	0.876693000	449.113443000	389.951947000	449.613443000	1658.548053000	0.000000000	0.000000000	1902.490836000	90.403900000	21.044345000	269.984192000	6.055816000	80.139637000	2.659843000	8.583803000	9.896713000	7.270892000	5.626322000	0.907115000	504.538733000	336.360547000	505.038733000	1712.139453000	0.000000000	0.000000000	1265.093786000	89.940055000	14.065966000	225.835098000	4.026919000	80.720295000	2.521069000	8.544436000	8.581255000	8.507616000	39.793944000	0.997726000	648.734783000	397.178007000	649.234783000	1651.321993000	0.000000000	0.000000000	555.867831000	88.842395000	6.256786000	182.793579000	1.769382000	80.264197000	2.600329000	2.250144000	2.095943000	2.404346000	83.693429000	-55.424946000	289.939433000	533.779247000	290.439433000	1514.720753000	0.000000000	0.000000000	2784.073300000	91.793512000	30.329739000	530.467957000	8.861981000	80.424499000	2.718747000	3.844433000	3.460937000	4.227930000	302.328358000	0.787016000	171.834504000	470.107151000	172.334504000	1578.392849000	0.000000000	0.000000000	22099.140800000	112.910773000	195.722164000	3309.925781000	70.343750000	80.611499000	2.644683000	4.435900000	4.881934000	3.989867000	5.864605000	0.958655000	965.677740000	531.957218000	966.177740000	1516.542782000	0.000000000	0.000000000	39042.327590000	129.048831000	302.539181000	6774.724121000	124.275589000	81.481377000	2.714781000	4.387464000	4.630969000	4.143959000	10.737570000	0.985859000	1306.713223000	734.389669000	1307.213223000	1314.110331000	0.000000000	0.000000000	73664.030446000	156.204762000	471.586331000	13502.867188000	234.479891000	81.136320000	2.545129000	4.368107000	4.608784000	4.127430000	10.612002000	0.986110000	979.305592000	1246.594655000	979.805592000	801.905345000	0.000000000	0.000000000	41364.846189000	131.145377000	315.412157000	7942.911621000	131.668395000	81.216121000	2.511514000	4.562827000	4.785695000	4.339960000	11.557829000	0.988772000	1396.322052000	1637.369781000	1396.822052000	411.130219000	0.000000000	0.000000000	20208.515543000	111.177616000	181.767843000	3627.959961000	64.325703000	80.378258000	2.524282000	4.460704000	4.595016000	4.326392000	20.471744000	0.993656000	657.804659000	1513.516956000	658.304659000	534.983044000	0.000000000	0.000000000	30851.913071000	121.644328000	253.623934000	5641.726562000	98.204689000	80.632226000	2.366332000	4.475267000	4.788585000	4.161950000	9.765044000	0.978142000	619.772181000	989.876311000	620.272181000	1058.623689000	0.000000000	0.000000000	65000.802998000	149.740364000	434.090056000	11305.967773000	206.903982000	81.439522000	2.667626000	4.544107000	4.812621000	4.275592000	14.496055000	0.981871000	524.920899000	976.091177000	525.420899000	1072.408823000	0.000000000	0.000000000	44148.735485000	132.891464000	332.216489000	6252.004395000	140.529790000	79.938395000	2.590920000	4.468546000	4.739788000	4.197303000	14.368827000	0.980971000	638.818996000	774.801584000	639.318996000	1273.698416000	0.000000000	0.000000000	43552.760742000	132.905192000	327.697963000	7401.338379000	138.632743000	81.085879000	2.689126000	4.914859000	5.510573000	4.319145000	16.121163000	0.920217000	823.699594000	487.988125000	824.199594000	1560.511875000	0.000000000	0.000000000	15294.282142000	106.337750000	143.827401000	2391.897949000	48.683212000	81.114049000	2.727438000	5.034770000	5.303992000	4.765548000	12.805347000	0.986015000	1.242949000	0.001464000	1.000062746	0.001581335
fl.debias.st.0111.TIC99869022.01.fits	4	0	59317.622170000	2459317.622170000	2459317.624446000	NaN	NaN	1.240000000	NaN	NaN	15	NaN	NaN	2.685146000	10	25	35	0.721670000	0.002452000	0.005403000	0.004550000	0.001750000	0.008794000	0.074805000	0.137782000	0.229912000	0.147929000	0.067500000	0.105616000	0.252669000	0.159417000	0.157034000	0.049051000	0.001140000	0.000276000	0.000281000	0.000281000	0.000276000	0.000285000	0.000389000	0.000487000	0.000557000	0.000505000	0.000378000	0.000437000	0.000677000	0.000521000	0.000518000	0.000350000	633.101040000	8.870209000	19.192240000	16.216397000	6.337737000	30.841856000	192.334459000	282.795753000	412.815575000	293.214237000	178.374978000	241.917980000	373.364537000	306.221267000	303.331160000	140.072854000	321308.173601000	377.455453000	509.627569000	513.316628000	510.127569000	1535.183372000	0.000000000	0.000000000	231878.550617000	314.159265000	244.835282000	947.079802000	47630.980469000	738.092351000	81.089301000	1649	2.435852000	4.400504000	4.687434000	4.113574000	8.101031000	0.981714000	417.924169000	525.705828000	418.424169000	1522.794172000	0.000000000	0.000000000	787.983204000	88.829971000	8.870691000	260.444214000	2.508228000	79.966996000	2.655904000	4.497018000	4.384573000	4.609464000	323.024507000	0.967319000	449.420169000	390.042828000	449.920169000	1658.457172000	0.000000000	0.000000000	1735.868416000	90.423380000	19.197119000	323.875549000	5.525441000	79.623128000	2.394158000	8.244335000	7.585655000	8.903014000	271.397702000	0.974730000	504.845459000	336.451428000	505.345459000	1712.048572000	0.000000000	0.000000000	1461.999445000	90.139267000	16.219340000	233.973297000	4.653689000	80.416388000	2.454283000	9.953056000	10.089688000	9.816423000	24.336154000	0.998272000	649.041509000	397.268888000	649.541509000	1651.231112000	0.000000000	0.000000000	562.378012000	88.732367000	6.337913000	194.743591000	1.790105000	80.222827000	2.615589000	2.612976000	1.309200000	3.916752000	347.427878000	-0.911507000	290.246159000	533.870128000	290.746159000	1514.629872000	0.000000000	0.000000000	2825.436687000	91.550314000	30.862119000	557.414978000	8.993644000	80.323148000	2.605627000	5.774505000	6.524884000	5.024125000	331.932442000	0.789637000	172.107410000	470.172212000	172.607410000	1578.327788000	0.000000000	0.000000000	22362.526557000	113.105331000	197.714169000	3781.927246000	71.182133000	80.257928000	2.590121000	4.580806000	4.946265000	4.215347000	355.594211000	0.974257000	965.946100000	532.026405000	966.446100000	1516.473595000	0.000000000	0.000000000	38909.516184000	128.607807000	302.543968000	6247.598145000	123.852837000	81.056532000	2.549810000	4.350503000	4.637698000	4.063308000	2.612345000	0.982575000	1307.034602000	734.447812000	1307.534602000	1314.052188000	0.000000000	0.000000000	73872.533864000	156.497209000	472.037389000	12548.384766000	235.143578000	81.321483000	2.318051000	4.332345000	4.591508000	4.073183000	4.345941000	0.985456000	979.597429000	1246.605302000	980.097429000	801.894698000	0.000000000	0.000000000	41405.746605000	131.148168000	315.717308000	9500.248047000	131.798585000	80.985317000	2.474131000	4.401158000	4.671417000	4.130899000	6.202393000	0.984306000	1396.563420000	1637.312665000	1397.063420000	411.187335000	0.000000000	0.000000000	20316.783939000	111.266904000	182.595033000	4105.295898000	64.670332000	79.835318000	2.469019000	4.623273000	4.872246000	4.374300000	8.822296000	0.987300000	658.079850000	1513.524602000	658.579850000	534.975398000	0.000000000	0.000000000	30693.546285000	121.127598000	253.398455000	5579.334961000	97.700592000	80.312734000	2.309408000	4.361789000	4.638142000	4.085436000	2.331682000	0.983965000	620.037517000	989.909958000	620.537517000	1058.590042000	0.000000000	0.000000000	64809.225029000	149.897992000	432.355524000	10308.012695000	206.294170000	81.328309000	2.549356000	4.485566000	4.708905000	4.262228000	11.779859000	0.988256000	525.178908000	976.146687000	525.678908000	1072.353313000	0.000000000	0.000000000	44178.973867000	132.822576000	332.616452000	7130.821777000	140.626041000	79.748769000	2.609927000	4.412984000	4.644676000	4.181292000	2.898001000	0.988922000	639.092025000	774.835360000	639.592025000	1273.664640000	0.000000000	0.000000000	43608.270377000	132.622238000	328.815671000	7126.983398000	138.809436000	80.623100000	2.605522000	4.995687000	5.518503000	4.472870000	15.150845000	0.942495000	823.994122000	488.076763000	824.494122000	1560.423237000	0.000000000	0.000000000	15023.584759000	105.772735000	142.036459000	2211.155029000	47.821556000	80.984036000	2.550488000	4.993849000	5.207381000	4.780317000	359.365472000	0.992710000	1.240540000	0.001464000	1.005701963	0.001588677
