Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	JD_SOBS	HJD_UTC	AIR	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_T3	rel_flux_T4	rel_flux_T5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_C14	rel_flux_C15	rel_flux_C16	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_T3	rel_flux_err_T4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_err_C14	rel_flux_err_C15	rel_flux_err_C16	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_T3	rel_flux_SNR_T4	rel_flux_SNR_T5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	rel_flux_SNR_C12	rel_flux_SNR_C13	rel_flux_SNR_C14	rel_flux_SNR_C15	rel_flux_SNR_C16	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	X(IJ)_C12	Y(IJ)_C12	X(FITS)_C12	Y(FITS)_C12	RA_C12	DEC_C12	Source-Sky_C12	Source_Error_C12	Source_SNR_C12	Peak_C12	Mean_C12	Sky/Pixel_C12	FWHM_C12	Width_C12	X-Width_C12	Y-Width_C12	Angle_C12	Roundness_C12	X(IJ)_C13	Y(IJ)_C13	X(FITS)_C13	Y(FITS)_C13	RA_C13	DEC_C13	Source-Sky_C13	Source_Error_C13	Source_SNR_C13	Peak_C13	Mean_C13	Sky/Pixel_C13	FWHM_C13	Width_C13	X-Width_C13	Y-Width_C13	Angle_C13	Roundness_C13	X(IJ)_C14	Y(IJ)_C14	X(FITS)_C14	Y(FITS)_C14	RA_C14	DEC_C14	Source-Sky_C14	Source_Error_C14	Source_SNR_C14	Peak_C14	Mean_C14	Sky/Pixel_C14	FWHM_C14	Width_C14	X-Width_C14	Y-Width_C14	Angle_C14	Roundness_C14	X(IJ)_C15	Y(IJ)_C15	X(FITS)_C15	Y(FITS)_C15	RA_C15	DEC_C15	Source-Sky_C15	Source_Error_C15	Source_SNR_C15	Peak_C15	Mean_C15	Sky/Pixel_C15	FWHM_C15	Width_C15	X-Width_C15	Y-Width_C15	Angle_C15	Roundness_C15	X(IJ)_C16	Y(IJ)_C16	X(FITS)_C16	Y(FITS)_C16	RA_C16	DEC_C16	Source-Sky_C16	Source_Error_C16	Source_SNR_C16	Peak_C16	Mean_C16	Sky/Pixel_C16	FWHM_C16	Width_C16	X-Width_C16	Y-Width_C16	Angle_C16	Roundness_C16	AIRMASS	HJD_CORR	rel_flux_T1_dn	rel_flux_err_T1_dn
fl.debias.st.0104.TIC99869022.01.fits	1	0	59317.618212000	2459317.618212000	2459317.620488000	NaN	NaN	1.250000000	NaN	NaN	25	NaN	NaN	2.780107000	10	25	35	0.508948000	0.000208000	0.000435000	0.001090000	0.000479000	0.002739000	0.063619000	0.058037000	0.320833000	0.081187000	0.085078000	0.057816000	0.113901000	0.098450000	0.147408000	0.128576000	0.000767000	0.000212000	0.000213000	0.000214000	0.000215000	0.000213000	0.000305000	0.000299000	0.000680000	0.000329000	0.000334000	0.000296000	0.000375000	0.000354000	0.000423000	0.000395000	663.784762000	0.983012000	2.041250000	5.087786000	2.226597000	12.869994000	208.655437000	194.182195000	471.904706000	246.684699000	254.795622000	195.071943000	303.452112000	278.373697000	348.238747000	325.417768000	406443.055706000	407.690786000	511.623016000	513.845169000	512.123016000	1534.654831000	11.125370000	61.352754000	206858.508889000	314.159265000	232.513983000	889.660510000	28060.677734000	658.451084000	77.992269000	1696	2.825544000	4.229755000	4.363463000	4.096048000	13.642874000	0.994950000	419.900296000	526.247019000	420.400296000	1522.252981000	11.127768000	61.350645000	84.678969000	86.142346000	0.983012000	96.053299000	0.269542000	75.917820000	2.605939000	10.944238000	14.883002000	7.005473000	296.336207000	-5.697370000	451.334166000	390.472549000	451.834166000	1658.027451000	11.126903000	61.376054000	176.909533000	86.667071000	2.041254000	109.294189000	0.563121000	76.286733000	2.797792000	8.611396000	11.409779000	5.813014000	279.928002000	0.609369000	506.743926000	336.839159000	507.243926000	1711.660841000	11.125437000	61.385988000	442.962278000	87.062718000	5.087853000	121.246979000	1.409993000	76.585739000	2.769212000	5.797737000	7.553879000	4.041595000	34.476467000	-1.387271000	651.003496000	397.714099000	651.503496000	1650.785901000	11.121689000	61.374200000	194.664203000	87.426555000	2.226603000	110.107704000	0.619635000	78.053082000	2.966863000	6.732456000	5.462409000	8.002502000	307.256421000	-0.861589000	292.182066000	534.427819000	292.682066000	1514.072181000	11.131105000	61.349397000	1113.301211000	86.496424000	12.871066000	211.063904000	3.543748000	73.752730000	2.855795000	2.432346000	3.108671000	1.756022000	40.846315000	-11.764342000	641.010662000	775.352327000	641.510662000	1273.147673000	11.122086000	61.303350000	24310.936626000	113.819317000	213.592361000	3119.361572000	77.384115000	76.783453000	2.892736000	4.392439000	4.737633000	4.047244000	7.818783000	0.973686000	967.912795000	532.547058000	968.412795000	1515.952942000	11.113466000	61.348019000	22294.702849000	112.538497000	198.107345000	3096.621094000	70.966243000	78.241491000	2.619295000	4.093881000	4.369288000	3.818474000	7.192505000	0.980880000	1309.067728000	735.027428000	1309.567728000	1313.472572000	11.104655000	61.308954000	98725.788158000	172.388385000	572.693967000	11711.576172000	314.253944000	77.602081000	2.772769000	4.111153000	4.189080000	4.033226000	13.911630000	0.998164000	1792.211043000	726.445413000	1792.711043000	1322.054587000	11.092058000	61.308835000	30519.932570000	119.605539000	255.171565000	4088.122559000	97.147963000	76.693195000	2.811569000	4.238198000	4.341980000	4.134415000	22.371034000	0.995251000	981.592193000	1247.250177000	982.092193000	801.249823000	11.113399000	61.213854000	31868.029858000	120.604460000	264.235915000	4333.507812000	101.439090000	76.061075000	2.786778000	4.473388000	4.629329000	4.317447000	14.529150000	0.993654000	628.918880000	1896.086236000	629.418880000	152.413764000	11.122792000	61.093059000	22214.479426000	111.598964000	199.056323000	2614.536621000	70.710884000	76.160475000	2.821248000	4.166018000	4.435923000	3.896113000	351.300260000	0.981716000	660.097172000	1514.151127000	660.597172000	534.348873000	11.121851000	61.164652000	41560.450171000	129.690395000	320.458967000	4813.277344000	132.291022000	76.519373000	2.834873000	4.351233000	4.515064000	4.187402000	4.708868000	0.994190000	951.731215000	1477.374893000	952.231215000	571.125107000	11.114267000	61.170757000	36427.823590000	125.160078000	291.049863000	5217.880859000	115.953364000	76.357767000	2.753987000	4.209803000	4.293562000	4.126045000	14.141281000	0.997960000	622.016413000	990.509594000	622.516413000	1057.990406000	11.122657000	61.263019000	52215.794694000	138.889530000	375.951987000	6851.629395000	166.208037000	77.234006000	2.573341000	4.308027000	4.445347000	4.170708000	16.416043000	0.994255000	527.156768000	976.711252000	527.656768000	1071.788748000	11.125122000	61.265845000	46305.117766000	133.394440000	347.129293000	6171.998047000	147.393768000	76.335632000	2.793976000	4.332595000	4.447963000	4.217226000	16.687337000	0.995939000	1.249193000	0.001465000	0.998556330	0.001504855
fl.debias.st.0106.TIC99869022.01.fits	2	0	59317.619381000	2459317.619381000	2459317.621657000	NaN	NaN	1.250000000	NaN	NaN	25	NaN	NaN	2.870306000	10	25	35	0.508694000	0.000112000	0.000967000	0.000785000	0.000747000	0.002651000	0.062748000	0.059013000	0.321244000	0.081820000	0.084537000	0.057405000	0.113522000	0.098388000	0.148715000	0.127702000	0.000746000	0.000191000	0.000192000	0.000193000	0.000193000	0.000192000	0.000286000	0.000282000	0.000658000	0.000314000	0.000318000	0.000278000	0.000359000	0.000338000	0.000408000	0.000378000	682.018600000	0.588448000	5.033237000	4.066853000	3.867696000	13.781416000	219.446738000	209.375245000	487.958992000	260.743196000	266.043603000	206.299788000	316.432579000	291.275716000	364.756755000	337.705586000	406507.769273000	389.799865000	510.424638000	514.026091000	510.924638000	1534.473909000	0.000000000	0.000000000	206788.067342000	314.159265000	229.372610000	901.537754000	27811.347656000	658.226862000	60.882627000	1615	2.570988000	4.238703000	4.233587000	4.243819000	47.112323000	0.998926000	418.701918000	526.427941000	419.201918000	1522.072059000	0.000000000	0.000000000	45.720361000	77.696521000	0.588448000	77.996071000	0.145532000	59.090723000	2.500257000	18.666342000	22.228131000	15.104554000	74.409238000	-9.076586000	450.135788000	390.653471000	450.635788000	1657.846529000	0.000000000	0.000000000	392.926544000	78.065456000	5.033296000	97.045708000	1.250724000	59.124420000	2.731255000	8.341588000	7.647697000	9.035479000	305.549212000	0.739854000	505.545548000	337.020081000	506.045548000	1711.479919000	0.000000000	0.000000000	318.908613000	78.415969000	4.066884000	109.710403000	1.015118000	59.527617000	2.460724000	3.619637000	6.635606000	0.603668000	353.886739000	-0.012863000	649.805118000	397.895021000	650.305118000	1650.604979000	0.000000000	0.000000000	303.859288000	78.562846000	3.867723000	88.389984000	0.967214000	60.049109000	2.924493000	8.718716000	8.973309000	8.464123000	316.533966000	-0.188711000	290.983688000	534.608741000	291.483688000	1513.891259000	0.000000000	0.000000000	1077.617223000	78.186679000	13.782619000	206.343735000	3.430162000	57.426560000	2.641971000	3.485345000	2.308361000	4.662329000	62.079091000	-7.630234000	639.877784000	775.612061000	640.377784000	1272.887939000	0.000000000	0.000000000	24001.470843000	106.813146000	224.705215000	3541.773193000	76.399055000	59.739069000	2.784591000	4.342420000	4.480760000	4.204080000	29.363813000	0.984965000	966.739220000	532.768016000	967.239220000	1515.731984000	0.000000000	0.000000000	22652.546678000	105.901965000	213.901099000	3393.381348000	72.105296000	60.693455000	2.742380000	4.473087000	4.481595000	4.464579000	320.004920000	0.999521000	1307.888999000	735.250126000	1308.388999000	1313.249874000	0.000000000	0.000000000	98837.392798000	168.119209000	587.900652000	13611.476562000	314.609193000	59.982689000	2.785214000	4.226313000	4.180054000	4.272573000	69.059192000	0.999136000	1791.035414000	726.693591000	1791.535414000	1321.806409000	0.000000000	0.000000000	30744.832385000	113.898970000	269.930732000	4008.599609000	97.863841000	59.722979000	2.882589000	4.297145000	4.248754000	4.345537000	67.097573000	0.998956000	980.372565000	1247.484233000	980.872565000	801.015767000	0.000000000	0.000000000	31686.136591000	114.863168000	275.859854000	4880.388184000	100.860105000	60.137770000	2.691587000	4.319397000	4.261708000	4.377087000	53.647399000	0.991930000	627.709273000	1896.302934000	628.209273000	152.197066000	0.000000000	0.000000000	22068.826466000	104.780832000	210.618927000	3113.140869000	70.247256000	59.525898000	2.748332000	4.299683000	4.334004000	4.265361000	344.683079000	0.999656000	658.908952000	1514.414791000	659.408952000	534.085209000	0.000000000	0.000000000	41443.028379000	124.069516000	334.030709000	5640.420410000	131.917256000	60.077404000	2.607279000	4.238752000	4.227343000	4.250161000	289.444246000	0.999952000	950.500025000	1477.664516000	951.000025000	570.835484000	0.000000000	0.000000000	36412.894112000	119.563704000	304.548059000	5809.372070000	115.905842000	59.991501000	2.526567000	4.223997000	4.258744000	4.189250000	350.859150000	0.999700000	620.853171000	990.783527000	621.353171000	1057.716473000	0.000000000	0.000000000	52627.313840000	133.608654000	393.891506000	7580.010742000	167.517943000	59.926367000	2.816711000	4.406504000	4.452477000	4.360531000	30.962380000	0.998035000	526.008896000	976.983085000	526.508896000	1071.516915000	0.000000000	0.000000000	46033.327180000	127.945497000	359.788568000	5567.225586000	146.528631000	59.486904000	2.729843000	4.316384000	4.366740000	4.266028000	26.005351000	0.998563000	1.246591000	0.001464000	0.999493869	0.001465758
fl.debias.st.0108.TIC99869022.01.fits	3	0	59317.620492000	2459317.620492000	2459317.622768000	NaN	NaN	1.250000000	NaN	NaN	25	NaN	NaN	2.970768000	10	25	35	0.508569000	0.000235000	0.000783000	0.001010000	0.000412000	0.002806000	0.063124000	0.058654000	0.322159000	0.081460000	0.085355000	0.057807000	0.112006000	0.098868000	0.147353000	0.128437000	0.000730000	0.000173000	0.000174000	0.000175000	0.000174000	0.000175000	0.000274000	0.000268000	0.000643000	0.000301000	0.000306000	0.000265000	0.000344000	0.000325000	0.000393000	0.000367000	696.568781000	1.356207000	4.496928000	5.754284000	2.360017000	16.009239000	230.487442000	218.987909000	500.827102000	271.023701000	279.106656000	218.125803000	325.598841000	304.039628000	374.820412000	350.422090000	406773.908503000	376.209902000	510.551961000	514.448297000	511.051961000	1534.051703000	0.000000000	0.000000000	206872.773162000	314.159265000	227.146023000	910.747941000	30737.460938000	658.496489000	48.435144000	1645	2.769672000	4.283243000	4.275324000	4.291163000	47.575553000	0.998304000	418.829241000	526.850147000	419.329241000	1521.649853000	0.000000000	0.000000000	95.696984000	70.562148000	1.356208000	61.421909000	0.304613000	46.905208000	3.209442000	11.535936000	17.579551000	5.492321000	286.865012000	-1.139013000	450.263111000	391.075677000	450.763111000	1657.424323000	0.000000000	0.000000000	318.463340000	70.817357000	4.496967000	79.754883000	1.013700000	46.894368000	2.865755000	7.981724000	6.559702000	9.403746000	275.851135000	0.875611000	505.672871000	337.442287000	506.172871000	1711.057713000	0.000000000	0.000000000	410.669674000	71.366630000	5.754366000	101.454254000	1.307202000	47.173703000	2.738219000	4.585103000	7.215871000	1.954335000	343.627424000	-0.896609000	649.932441000	398.317227000	650.432441000	1650.182773000	0.000000000	0.000000000	167.518118000	70.981559000	2.360023000	80.048416000	0.533227000	47.827672000	2.797252000	7.296122000	7.896236000	6.696009000	81.795381000	0.970986000	291.111011000	535.030947000	291.611011000	1513.469053000	0.000000000	0.000000000	1141.263476000	71.279990000	16.010994000	175.808563000	3.632754000	45.420047000	2.726948000	3.567597000	5.678838000	1.456356000	0.456657000	0.231411000	639.973941000	775.959086000	640.473941000	1272.540914000	0.000000000	0.000000000	24152.456401000	102.266163000	236.172510000	3020.008545000	76.879656000	47.515357000	2.740374000	4.507453000	4.720308000	4.294597000	18.800521000	0.985853000	966.858842000	533.124419000	967.358842000	1515.375581000	0.000000000	0.000000000	22536.908159000	100.693833000	223.816171000	2907.325928000	71.737207000	48.103075000	2.786387000	4.440163000	4.347874000	4.532452000	76.370725000	0.997815000	1308.001203000	735.649484000	1308.501203000	1312.850516000	0.000000000	0.000000000	99115.156593000	165.259591000	599.754337000	13644.677734000	315.493342000	47.939513000	2.881873000	4.188863000	4.134912000	4.242814000	59.549918000	0.997196000	1791.149706000	727.037547000	1791.649706000	1321.462453000	0.000000000	0.000000000	30639.990973000	109.182662000	280.630555000	3661.470459000	97.530120000	47.387126000	2.797877000	4.269658000	4.258021000	4.281296000	50.764148000	0.999256000	980.520581000	1247.870942000	981.020581000	800.629058000	0.000000000	0.000000000	31989.813497000	110.427778000	289.689913000	4714.000488000	101.826739000	47.774676000	2.545816000	4.330600000	4.253903000	4.407298000	78.170159000	0.998505000	627.818515000	1896.718904000	628.318515000	151.781096000	0.000000000	0.000000000	22229.281336000	99.729668000	222.895372000	3130.814941000	70.758000000	46.979249000	2.743276000	4.396240000	4.317434000	4.475046000	294.638516000	0.996982000	659.001995000	1514.835557000	659.501995000	533.664443000	0.000000000	0.000000000	40971.937341000	119.321575000	343.374091000	5278.615723000	130.417727000	47.935105000	2.767921000	4.227579000	4.222242000	4.232916000	47.067919000	0.998774000	950.643647000	1478.025877000	951.143647000	570.474123000	0.000000000	0.000000000	36598.524020000	115.047146000	318.117617000	5054.994141000	116.496720000	47.651145000	2.764577000	4.403598000	4.399704000	4.407491000	46.162902000	0.998101000	620.965889000	991.111722000	621.465889000	1057.388278000	0.000000000	0.000000000	52241.415476000	129.289750000	404.064635000	6162.989746000	166.289590000	47.418518000	2.743006000	4.353490000	4.357167000	4.349813000	44.240752000	0.995937000	526.111683000	977.322513000	526.611683000	1071.177487000	0.000000000	0.000000000	46298.424707000	123.996224000	373.385763000	5928.494141000	147.372463000	47.157435000	2.783592000	4.311055000	4.321057000	4.301054000	42.945167000	0.995808000	1.244154000	0.001464000	0.999635056	0.001434876
fl.debias.st.0110.TIC99869022.01.fits	4	0	59317.621626000	2459317.621626000	2459317.623902000	NaN	NaN	1.240000000	NaN	NaN	25	NaN	NaN	2.825573000	10	25	35	0.508114000	0.000114000	0.000628000	0.001066000	0.000248000	0.002747000	0.063493000	0.058672000	0.320428000	0.081162000	0.085558000	0.058125000	0.113139000	0.098208000	0.148192000	0.127728000	0.000716000	0.000159000	0.000160000	0.000161000	0.000160000	0.000162000	0.000263000	0.000257000	0.000628000	0.000290000	0.000296000	0.000255000	0.000336000	0.000314000	0.000384000	0.000355000	709.204249000	0.715717000	3.934478000	6.631348000	1.549911000	16.956997000	241.386069000	228.287942000	510.594195000	280.308305000	289.361154000	228.210199000	337.046968000	312.489336000	385.631565000	359.606695000	408298.256771000	366.461513000	509.995895000	514.381845000	510.495895000	1534.118155000	0.000000000	0.000000000	207462.017101000	314.159265000	225.611531000	919.554137000	29798.183594000	660.372111000	39.094867000	1707	2.529192000	4.145260000	4.179751000	4.110769000	34.676776000	0.997773000	418.273175000	526.783695000	418.773175000	1521.716305000	0.000000000	0.000000000	46.474981000	64.934875000	0.715717000	57.227917000	0.147934000	37.753991000	2.486663000	6.561524000	9.711926000	3.411123000	20.435395000	-0.064980000	449.707045000	391.009225000	450.207045000	1657.490775000	0.000000000	0.000000000	256.577696000	65.212228000	3.934503000	77.057838000	0.816712000	37.815597000	2.797374000	6.292876000	5.908901000	6.676851000	355.313917000	-68.491708000	505.116805000	337.375835000	505.616805000	1711.124165000	0.000000000	0.000000000	435.404932000	65.657423000	6.631465000	92.999733000	1.385937000	37.877705000	2.784138000	6.321266000	6.127657000	6.514876000	310.647444000	0.836495000	649.376375000	398.250775000	649.876375000	1650.249225000	0.000000000	0.000000000	101.431933000	65.443637000	1.549913000	74.118904000	0.322868000	38.648402000	2.613361000	21.624826000	23.636943000	19.612709000	273.166416000	0.965542000	290.554945000	534.964495000	291.054945000	1513.535505000	0.000000000	0.000000000	1121.727855000	66.143665000	16.958961000	219.298050000	3.570571000	36.906287000	2.496361000	3.833926000	4.075515000	3.592338000	40.935992000	0.211733000	639.426313000	775.965579000	639.926313000	1272.534421000	0.000000000	0.000000000	24376.272926000	98.466184000	247.559842000	3674.898438000	77.592087000	38.101131000	2.520184000	4.362845000	4.622456000	4.103234000	13.805116000	0.982089000	966.289377000	533.079032000	966.789377000	1515.420968000	0.000000000	0.000000000	22627.872283000	96.926791000	233.453228000	3260.014648000	72.026755000	38.996818000	2.752948000	4.186301000	4.162420000	4.210182000	61.865434000	0.999578000	1307.453385000	735.617531000	1307.953385000	1312.882469000	0.000000000	0.000000000	99081.715657000	163.090587000	607.525656000	16959.105469000	315.386896000	39.194687000	2.652905000	4.028392000	3.995702000	4.061083000	55.413160000	0.997916000	1790.590791000	726.997264000	1791.090791000	1321.502736000	0.000000000	0.000000000	30650.692005000	105.571821000	290.330240000	4314.885254000	97.564183000	38.461891000	2.547424000	4.143701000	4.127140000	4.160262000	58.852097000	0.999704000	979.950206000	1247.819145000	980.450206000	800.680855000	0.000000000	0.000000000	32179.904427000	107.091556000	300.489653000	4744.991211000	102.431817000	38.546986000	2.723046000	4.227576000	4.177797000	4.277356000	60.154784000	0.997823000	627.221555000	1896.636503000	627.721555000	151.863497000	0.000000000	0.000000000	22428.565839000	96.106773000	233.371334000	3583.604736000	71.392342000	37.782232000	2.692000000	4.186768000	4.252880000	4.120655000	335.004710000	0.997588000	658.428488000	1514.733695000	658.928488000	533.766305000	0.000000000	0.000000000	41499.350564000	116.684801000	355.653438000	7059.192871000	132.096536000	38.463947000	2.662710000	4.080675000	4.132829000	4.028521000	31.200168000	0.996957000	950.044970000	1477.958500000	950.544970000	570.541500000	0.000000000	0.000000000	36512.328111000	111.702698000	326.870602000	4957.746094000	116.222350000	38.611977000	2.637367000	4.156511000	4.131671000	4.181350000	88.637001000	0.999857000	620.374550000	991.100488000	620.874550000	1057.399512000	0.000000000	0.000000000	52697.222918000	126.797323000	415.602016000	7509.932617000	167.740470000	38.390927000	2.698420000	4.262399000	4.214049000	4.310750000	54.190206000	0.994825000	525.564900000	977.292215000	526.064900000	1071.207785000	0.000000000	0.000000000	46244.332041000	120.765018000	382.928210000	7372.317871000	147.200281000	38.187914000	2.644306000	4.175255000	4.184331000	4.166179000	39.740737000	0.999433000	1.241702000	0.001464000	0.999232029	0.001408050
