BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 sky airmass xshift yshift sky_entropy
2459332.3879728583 2036328.7274063698 387305.43407655554 346566.6538437508 133277.89626455322 37397.83243634031 25548.446892566426 20523.72422908395 21835.236477042214 13332.39197484398 27.223535255536834 1.197 -2.649375315972165 -6.57830146233929 6.612281022096479
2459332.3881579507 2037637.0646501384 388481.5964870323 347470.68630303984 132769.81659678207 37681.27786293204 25201.11586461238 20463.370169995178 20993.099296486398 13782.723024032573 25.01319595420804 1.197 -1.334270965630317 -7.514280096132225 6.648896240001326
2459332.388343144 2049275.5327869575 391716.1480686212 351246.3481444207 134283.4250438059 37762.64197909742 26058.11924756861 19422.486715373612 21712.575042235345 14050.909366134423 24.99613124346171 1.197 1.0670028240493679 -5.07033763906859 6.69668086833063
2459332.388528394 1966943.5782484494 375450.10318770044 335888.5673553733 129434.49967305726 35822.60904387709 24930.75288947545 20325.373251438956 20812.117322220467 14292.647753704834 25.785077737212525 1.197 1.9043825583511307 -5.085279377514169 6.7022489758450705
2459332.3887136327 2022057.0727372696 386767.7591262106 346176.15127226803 131340.5883161722 38538.084134858844 24513.485676985263 19729.24567192854 21427.829498468593 13373.33586003659 26.698541287526684 1.197 2.531900082595385 -4.809384764480164 6.625529720808271
2459332.3888987824 2029296.2231821758 384999.5466803176 345011.5100823459 131590.98832161064 37238.38424502475 24708.731579046755 19894.70838609131 21876.67988965352 13996.198293830385 26.964554194626714 1.197 1.4268184499116927 -5.748821701796452 6.624636204468716
2459332.389084292 2040948.9655228632 390142.2159057376 347853.8762283112 133098.08526351422 37802.902880269176 25437.497548650586 20461.486498305065 20688.037806843597 14513.742554920405 26.639085496735387 1.197 -0.9829506771865439 -5.217241360744687 6.602013534443155
2459332.3892693566 2061958.3548867626 393181.1728347106 352266.133293682 135395.56355064476 38669.554382504604 25047.22688488454 20713.159307911832 21860.975034082614 14611.283942602895 26.017784024853494 1.196 -2.8502222611430597 -5.709334422215186 6.581625698225208
2459332.389455096 2026414.993651179 386462.1292012569 344835.28201919206 131887.25869702687 37856.224982895845 25746.182218038986 19982.59795790819 21021.07996255676 13697.197373946314 27.131384872966354 1.196 -1.6060734883976124 -3.764007576716949 6.6116441931627845
2459332.3896403424 1972687.3847961337 377110.66772647796 336519.9159701898 127827.27711917323 36762.25220823618 24546.567407002207 19103.889130291573 20368.85594486991 13790.577004063438 26.685762846010835 1.196 -0.8173857993505678 -3.8475960504211315 6.6500840874618055
2459332.389825775 1912813.8036906726 363346.54943193484 324034.6256019484 125225.13506442006 35537.34788598539 24392.61836358189 19826.41499072747 20423.175676284824 14091.486293646332 29.251545840439995 1.196 -0.45483015934444637 -4.7276386797748415 6.654700568172903
2459332.390011106 1811121.3090969136 346104.3773591884 307877.3276178024 119110.5500112176 32940.509480334906 22684.829842635838 17820.204180114873 19939.626777315658 12546.982450276846 32.07267587003108 1.196 0.7668880279847912 -5.299191896261007 6.716124911588345
2459332.390196208 1912960.9427216938 364849.66535183345 326343.493313085 124580.03489791928 36075.966414592345 24103.751368219964 18634.13907327864 19609.052273675654 11582.218866899464 29.438942937005002 1.196 1.672424972088578 -6.071672200424082 6.661698563782798
2459332.3903815346 1901187.708792894 362543.0187630686 325431.3223082529 125271.02752381697 34838.30668564714 23613.43109764671 19605.13944123988 20195.813882223563 14227.772141428577 31.73760480791416 1.196 2.45645402057999 -6.778074018523469 6.6420712519157386
2459332.390566724 1896187.3972599073 360634.5678381816 323890.57577373856 124832.67182097229 34506.918577033124 23998.051404092927 19216.081715262757 20569.457425997534 13274.808096807625 32.04758163314744 1.196 2.9679150464864037 -5.426969318562776 6.711308841610608
2459332.3907519896 1571637.4591957803 295717.4546540585 267854.06708788377 103159.0791831412 27899.79845303946 16134.622703304689 14779.20415440097 17057.268324664416 9977.513340736798 47.175384463702834 1.196 2.080471216324497 -4.472345209286239 6.809938156032808
2459332.390937123 1366430.8549247324 262755.9993322741 232296.0602334007 88939.25916916938 25281.25434994322 10575.56865543814 12640.34461068426 13297.807769090054 9033.26714393805 55.69116561437228 1.196 0.12575846105461608 -4.693594721623697 6.869326592636408
2459332.3911222727 1469442.393229394 280212.1305598803 251922.79962234508 96638.62265374593 26391.60167903974 17255.684749577544 15629.543892979069 15693.78181230041 11185.431402701855 49.19906178962988 1.196 -1.5820609289610488 -5.750033922705477 6.856105386664705
2459332.3913074797 1627255.2538684825 308079.8284770248 280353.41152759676 107308.2306752642 28536.317942533904 20067.966392400005 17151.593482978875 17647.535534823895 11680.006547355151 43.40223563090411 1.195 -2.603772145976521 -5.732188152897621 6.849361127238405
2459332.391493007 726183.2720227095 128324.75453658745 122032.76977183647 46483.10414916411 -2216.510505307815 804.8665145984851 3774.344004355662 5012.297929199645 3901.9755253941403 58.85956934435786 1.195 -2.7905842386066055 -6.080571762838524 7.1625697466571365
2459332.391678479 738292.078549366 140022.43549520246 132331.67599800223 49566.78005553171 5245.708001871826 -693.2985934880562 730.2444111811055 2017.3744932545524 -113.3823290115979 54.21873893631744 1.195 -1.9269657068169792 -6.506992769464482 7.136149973552715
2459332.391863821 985791.3249189553 183628.642384743 175281.99497264708 65802.2968646182 13315.282889836002 -1102.9920744761184 873.9980380779889 5006.371273448196 1312.3956159427762 52.96214805745491 1.195 -0.8418818918074535 -5.078675282610291 7.015211890877293
2459332.3920490625 1988755.443378967 381467.14901002974 341658.8626620997 131172.32333681814 37224.56771553322 25469.150993039046 20816.260888650082 21992.090394054772 14139.155452599953 30.44039245284036 1.195 0.452715397807367 -4.457924255422199 6.659051675393189
2459332.392234887 653133.5933550184 119044.2639303258 103088.90052657347 40995.49748525751 536.8056640733848 552.1037532421178 714.0367623736383 692.329747157346 -260.2928581822198 69.13456839639767 1.195 2.5953508676519874 -4.8727429548126295 7.20049598290263
2459332.3924201196 871672.7887737895 168642.4616472054 147407.9439867775 57017.386300338316 13257.129691880138 8492.149394697917 9330.204467490898 8614.965602687676 6157.36602323968 57.301004395297426 1.195 3.5910406276426414 -5.42500091368192 7.052312399493042
2459332.3926053736 1046924.0355553789 204069.0518503155 184234.05741731028 69720.46911547103 17339.320377466385 8622.43250850297 10302.714862652618 11399.980410839431 7681.894563381735 50.38449566245006 1.195 3.9254315185601527 -5.950542638090759 6.956297593802315
2459332.3927906756 723984.2335289657 149272.14534103323 125056.92222745696 47226.74356142373 3054.0319419293664 7649.57146583125 7109.065194433555 7645.843253607571 4912.952129842946 55.13653990887671 1.195 2.266696583059087 -5.528522721080414 7.14527793023928
2459332.392975947 1258856.7391010886 239184.05579626243 211992.1418742674 81230.25238266832 21248.86076305175 15282.924351668888 12060.933269868081 13706.635122392967 7903.6232992468285 43.5277660568672 1.195 -0.2716679530714927 -4.0149254378252905 6.8015930149724095
2459332.393160894 1317727.080792218 260682.4075155721 233759.56606285876 88351.28955173164 25266.56094938962 16254.544069109135 13570.454927936662 13419.136593226052 8902.736898519768 41.94056555273982 1.195 -2.0111378115946508 -3.6967789179701285 6.731910912168836
2459332.3933461728 1842837.1349688403 355625.4816346308 306741.0707352292 117804.20195889327 35890.28172112585 22062.493255947018 17795.391734490782 19456.84647083364 13237.277291760838 31.56024764080163 1.195 -2.282396194836174 -4.937320088243119 6.619678110923497
2459332.393531444 1854494.2143722314 361558.67663460015 309203.31770006265 119613.0201922032 34499.194911974715 22292.073956603417 18399.70628791835 18363.05618466143 12858.955354558595 30.817460189100874 1.194 -1.7719406505230992 -5.204385842113702 6.672691812239506
2459332.3937167707 1855179.425892682 362964.18882515957 317011.90003072645 120626.7644549128 35169.90241068989 23044.516034105443 18640.259073413472 19654.726388273906 12533.429012362118 30.33079411075495 1.194 -1.2698880250796236 -5.284859081958466 6.622728518926879
2459332.3939019013 1918625.3183591445 365951.62311834743 328248.90731613454 125302.53913337892 34845.98083122264 23536.72715417319 19157.582198434742 19663.94963430162 14058.249287937331 29.4939868204279 1.194 -0.7278766660498164 -5.403075110971294 6.68389992836693
2459332.3940871726 1703037.2432696493 321795.90791192657 289363.52423761704 112655.1329545691 31317.288889349787 21170.41850115906 17568.082597580506 17421.471288095956 12684.632785347465 33.80430220257996 1.194 2.4974714744891315 -3.329861351612152 6.799996934504209
2459332.3942724317 1941099.9737906253 371668.0544079745 333369.6618971377 128001.89854917754 35637.653590066766 25112.217888871586 20154.50254037301 20783.847632715973 14279.683343130804 28.947126753103223 1.194 2.9820806321563254 -4.960949033082869 6.6865873755792995
2459332.394457784 1975312.1772582547 379148.62509532843 336728.13771876076 128715.6657256622 36472.9950449351 25026.734950323138 19852.422634286224 21296.47513199557 13725.884663001925 27.44785096710274 1.194 3.301253129663259 -5.017977781333727 6.667060843680798
2459332.394643038 2013226.5172273782 384327.9690096398 342563.79880784487 132060.78486258307 37229.46209786288 24722.08301581911 20318.366183005943 20987.071098057408 13582.455412410898 27.990331314086326 1.194 3.924755445205271 -5.278328497608257 6.633467906429367
2459332.3948293817 1568229.9626471386 302551.4936295996 257962.04701609586 100393.72887555696 28191.753775670164 17937.81597367514 14112.209461720195 16073.709920530993 10398.560603015503 35.61316058289272 1.194 1.8969953012502856 -5.798046689319541 6.782901306666436
2459332.395015583 950043.0880380714 178255.05909389246 169315.0402272999 64416.207745981665 12545.47203802978 -438.3072142160963 7087.535018504248 7810.496673866466 5217.088836737763 49.05239664454756 1.194 -0.7639759989622092 -6.190898633789594 7.002617382578231
2459332.395200709 1739296.6489770534 335693.26430590893 298798.81002346775 114007.47922737355 33002.712296379934 21729.113213394012 17354.98908045233 17860.3216090152 11861.320898231119 32.773483949236926 1.194 -0.2797511843443701 -4.870475978777577 6.775179110917148
2459332.395385585 1215251.940920789 225192.7722334803 196761.89432864878 77408.12193168793 21219.099457597185 3675.490546295361 9086.954709246405 9780.88312334154 7234.487379317463 50.50072680417783 1.194 -0.42467998295750675 -5.190263679660212 6.992363152219502
2459332.3955706647 1013306.5089392586 194672.46137987383 173902.42315523326 67599.65106997883 18723.12521505123 -940.920253834629 -1080.3666217226128 -1497.014276818314 -239.2603012972395 54.72201150577447 1.194 -0.37288135693665936 -5.925979337939829 7.043989922801844
2459332.395755985 685087.7391477107 129489.07049230143 113411.33553575556 43753.43420818949 -2490.220053702011 -214.2146588548203 421.56471927737584 -1790.031155182165 -1182.632579457888 71.17927915698685 1.194 -0.16078564506772608 -4.5115998115883755 7.221522528899996
2459332.3959411145 576861.8189973503 113825.5421507454 95120.0955197817 36489.83092119434 615.7520288861124 43.79313293710584 2556.7253740757587 1276.1888801444438 1842.388862062944 62.78270346005035 1.194 1.0981978191622588 -4.978198452577715 7.2536534229234935
2459332.396126793 1268330.0382813613 243812.30457091352 222198.8782029748 84288.96209580507 23360.47511512725 14362.030243369081 12341.137366796174 15144.224729288806 8098.946225385182 44.30623787243895 1.193 2.7864018818469773 -5.803552792378106 6.925435801161499
2459332.3963120524 1540289.4288811497 296570.47563459957 267119.24482176424 101122.2469275395 28939.587161299365 18394.12590455549 15827.521554432315 16826.97315698795 12089.91706744142 40.499491484504354 1.193 3.547979310711341 -4.547184487259443 6.80565039668708
2459332.3964973553 1724772.8379523617 327873.9859985366 297910.44666260073 113930.39675213184 30537.731734672183 21027.774704876763 17116.82925315603 18563.73316891867 12142.771943816042 38.8504026393621 1.193 3.979864318077354 -4.5662397520894515 6.7454356746396735
2459332.396682627 1523968.575382983 289316.7850252893 258684.22120121084 100292.58862790375 26765.66417496759 18981.850921081495 14466.267164870165 15859.458720591792 10526.193220517802 46.810544292229544 1.193 3.2320047859353096 -5.136653841019452 6.861903321506928
2459332.396868715 1493117.5239683753 284832.9847509093 252902.7636070021 96988.28861123801 28415.91708061105 18922.46042068227 14374.973473758932 16049.045627292537 10413.43605115937 52.63974233346981 1.193 1.448273782220454 -5.2283687480294105 6.801989398676024
2459332.3970539854 1267697.4338095866 240064.66479688341 217788.75893518142 84397.00693878235 21909.849579870992 9494.143873942085 12025.877775700006 12046.324255790561 7495.568568491668 62.73838774673785 1.193 -0.36243355638163166 -5.5747581612512604 6.981746517105759
2459332.3972394112 869443.6498768068 167192.1884930188 144756.7013721544 55501.940141193336 7506.546855420689 -810.7942898517358 98.48570100130746 48813.90725596255 -644.8998556450824 72.44607803811022 1.193 -0.8773618144123603 -6.440948906066502 7.098673322394802
2459332.397424668 1100094.4829981925 205412.32047609607 193007.4162434091 74160.92445716122 18202.472571287362 9177.727281451807 10250.878970092512 11273.051220849738 7586.876735947502 60.18452056837165 1.193 0.16618403139680993 -6.114238055099911 7.013079821713575
2459332.397609862 1522315.0687522832 290787.1934042273 260895.35331676935 99111.80317804412 27151.08966276204 18123.787000938173 15891.134819673724 16192.008061007917 10703.713440294552 52.940784365153895 1.193 -0.9435489326861415 -4.278128645977787 6.807199635940157
2459332.3977949624 1497712.652598229 285720.38160764857 257629.4243634059 98115.38399126875 27790.49679633917 19241.2597792414 15066.257835602155 15752.621771451959 10211.648089421215 56.5435996626365 1.193 -0.7732109909800968 -4.448437270077349 6.853972647295753
2459332.397980001 1408787.5771694533 265759.7317330629 240440.3440410038 92055.91644201882 26392.50647501336 16782.456025808817 14026.810267437802 15264.926301590895 9856.358545042167 52.08900606564086 1.193 2.185458846575834 -4.077289393106334 6.91716940425163
2459332.3981652786 1616732.3477911984 307506.1232821292 279045.8609818745 106494.45647870554 30185.97168134991 20490.471752735786 16861.42453460957 17850.998148466926 11179.533565446152 47.05533372649471 1.193 3.2397720928091545 -4.652390573155564 6.824428195111551
2459332.3983505894 1932955.5113858066 369556.6270890235 331212.36666980805 127129.24485091952 35658.75343441815 24190.85951607523 19303.98720721138 20550.9238739594 13204.998205503362 38.20740379450118 1.193 3.425618256588251 -4.738301235429894 6.656127282678376
2459332.3985358803 1784259.8822198566 340491.59665398544 302856.70529012877 114955.67722900104 32263.0074851088 22808.461199349345 17227.547066571016 18135.210889815236 13097.36418960549 41.37231370703682 1.193 3.9324195990670674 -4.8086807669106975 6.73022358274887
2459332.3987207226 1448080.500437842 269051.2548776446 248104.04596706963 95342.12363257312 26085.62207165672 17889.25322655856 13891.695462434349 15188.138013359508 9504.005890738015 46.47156542889075 1.193 0.943871640308771 -3.5902064610079236 6.8262229792002485
2459332.398905895 857708.7224163993 161393.60891849926 140130.30416263064 55032.178838849795 -1730.936714639247 967.9542395166936 4063.293150491547 6497.329317888303 3954.463753708056 55.403048831068624 1.193 -1.3475784493193146 -4.258957270456705 7.084049617026368
2459332.3990911455 1374895.799795582 270361.60404085834 244321.37185510193 92330.55570640354 25680.792405789893 17646.88395312935 14271.15121776241 14690.035599055613 9685.906756139855 45.03321492165319 1.192 -2.60544264136297 -4.753736464456253 6.878596477064177
2459332.399276353 1956946.5039009154 375412.71195160085 337449.8089407292 128426.57397218447 36543.59918770412 25133.861003262195 19386.371908186644 21318.859940010036 13700.11622825035 32.74186707760123 1.192 -2.3962247160046743 -5.376105312680259 6.634885070348308
2459332.399461704 2054767.8118385673 392151.6877177047 350451.69008382544 134317.99514021628 37850.14192985426 25433.27401909177 21590.648671555857 22270.96007672249 14373.659414525755 29.82136357184811 1.192 -2.091044074567968 -5.582236845155265 6.527564024920381
2459332.39964678 2016782.4882229774 384802.6439943683 344473.85219268064 131854.69212139508 37756.00599728536 25336.714124277467 19319.299512778438 21478.182101529004 13090.56982942432 30.30073637696916 1.192 -1.9443590075782495 -5.855637926179774 6.5877688745236185
2459332.3998320056 1874926.144189462 357205.4711709096 316730.61068089306 122509.95661992524 34576.31442036101 22872.025605721603 18830.886939320422 19667.261227341223 12727.822151874308 34.63127160994759 1.192 0.10433650470307043 -4.107308922307595 6.662004310775371
2459332.4000180885 1756735.9633564535 334093.94398235646 299422.28865371307 114345.0265502161 32308.91609393427 21914.12413273932 18296.400959528866 19623.78065038417 13339.005906347418 41.32586983879607 1.192 2.455441360716158 -4.397804447686973 6.742433915261175
2459332.4002033956 1147698.8263995368 217381.8900973773 192510.14047556944 74454.4946561667 15172.297358547978 12766.304580754106 10046.653125257115 12965.531452344061 7565.656750893599 54.832540513429144 1.192 2.786522504767021 -3.8871792164163566 6.985301897685856
2459332.4003885975 1560140.4533885606 285763.5390130895 281652.0505588064 106142.5418851019 26379.057734187052 19738.64967626921 16247.88248177548 17635.007046242215 11828.213716008555 41.63122736836166 1.192 4.5260853224849384 -4.737349364202871 6.766915920637629
2459332.400573791 1797458.535785591 342929.5749801398 304987.0220157583 118255.43975492299 31995.487033652462 22694.905393230467 17918.08563722702 17750.301414206886 12710.638810546225 38.56971242268305 1.192 4.24542118319588 -4.765276684903846 6.7602712392185795
2459332.4007591507 877915.0320124845 159069.76014654903 146955.04855188046 56707.50593636866 5674.89254256984 -358.66241552709835 601.371717501781 250.28974879113957 316.956708884798 66.58740936827171 1.192 2.447401575209682 -4.620451788155677 7.083217859087441
2459332.400944565 864282.7630565645 162557.83903141518 151484.05140785774 57222.528717146546 -3306.7503063312033 99.61588647065219 8439.505698659515 9409.494721976633 6248.866872280138 69.76424977414055 1.192 0.4319364037009663 -4.42215702369387 7.0690530890398415
2459332.4011297743 1060738.0282009635 201837.39707975448 187857.96668666956 71495.6276391458 15013.64035509224 -194.4380166651099 7537.39397645116 8799.923307385936 5890.119744633994 54.43072698377663 1.192 -0.7459449251333155 -4.151113412028266 7.014608671991711
2459332.401315001 1466162.4546735683 279640.6120997902 257217.84382927942 98089.04113248075 27173.470120029786 16281.020007566083 15221.702935346693 15461.706494223414 11148.670066888764 44.968422113449975 1.192 -0.8845238982896007 -4.561054092121211 6.857121907848018
2459332.40149998 1260593.2061518095 240407.0343563549 218631.1690197655 83895.99420874257 22387.64991445362 12990.807450976747 12042.356639612757 13443.992437465757 10420.4080417605 56.830114482883964 1.192 -0.7115476159805638 -4.604949713598735 6.912088691854911
2459332.4016852234 1472679.9448550576 279505.55642360635 251126.2789547595 96187.77907482826 26812.7438016682 18088.7541389612 14892.01383410985 14790.378647875652 9783.450101086957 47.61507868317749 1.192 -0.33984199162947704 -5.596303297757622 6.850343983359382
2459332.4018704663 1347651.2263813496 259762.44208069108 232030.3300623165 89085.43939731974 23314.67705573942 16464.920869422844 14289.298910101876 13704.954809854476 9639.259963357938 47.32360339305762 1.192 1.5612838099050492 -6.365880604874235 6.884392893957811
2459332.402055587 1758073.6413812644 335962.6551742498 304010.78991946514 115612.35652456028 32150.99634753904 22075.164263597893 17692.225448593585 18777.391951948404 12943.77840073919 38.66470150568767 1.192 2.9537784368453046 -5.0455647877759375 6.71193075222253
2459332.40224082 1624417.3877662723 309554.20841523865 275409.5306124992 105663.47960784863 30086.028729789512 19311.620747903507 16321.711752155068 17618.960031771887 11830.539345722995 42.040829776744786 1.192 4.076874161088433 -4.825958902772449 6.819609998099055
2459332.4024260445 1690299.8462913423 322070.6415569538 289105.0116986574 111296.03278602811 31136.830148111592 21550.108900778985 17538.08499415961 17477.80087194685 12263.055698024109 41.07084793185262 1.192 4.03155755460088 -3.9653417762117584 6.770131336041471
2459332.4026113003 869904.3087573408 158915.15094824944 142054.15299816336 55600.96585321927 12646.388016002777 -1124.8879768396728 -423.1988608490792 -38.02523113321513 224.21611230797134 67.77132981736851 1.192 3.118532817830925 -4.20990295829133 7.087944939914767
2459332.402796501 814913.3828876722 154486.55383047205 140465.85772133927 53983.08779279329 9720.227282795415 -1064.8657211817917 6909.975075812195 5658.179710317287 3710.455541397794 64.83292388517006 1.192 1.512347881690296 -4.4324016286059305 7.106913319313156
2459332.402981722 1400454.4080475727 269374.24042240833 241049.80221664743 91934.64855079589 25410.123391478148 15720.39839966924 13896.541001662059 15559.021610625903 9971.4025240154 50.98770105724957 1.192 -0.17294902277784985 -4.332961967014079 6.880178993956236
2459332.403166928 1174908.1996553557 219327.54824578355 195870.61690648066 75782.96314158701 22242.666433711536 14719.123795962165 11146.478163460211 12165.035702917521 7899.721318290773 52.20003410585305 1.192 -0.27088075656910604 -4.135154464432198 6.976722045901825
2459332.4033521446 739800.6437199682 147014.87851433962 123673.96544591343 47828.03586915601 -2841.817116656457 1519.1485956640681 -217.0432071078103 139.25785304198507 -289.4479438335402 57.709963903263706 1.192 1.0095758915040491 -4.136758224394804 7.116799235223356
2459332.403537333 918076.6327652326 169478.51117141638 157317.20111948455 59476.114122518164 376.83695074386196 940.3311878165114 8645.066767128184 7468.859044142941 6990.952225889254 61.15425930759206 1.191 0.9395435612120693 -4.595701893729796 7.084072801525135
2459332.403722647 510165.98404030636 98757.8906889736 97396.56039793667 36677.98783676501  875.3411292776582 -446.5866371060256 1069.376108846569 919.2480798813631 78.83292754950337 1.191 1.7482006728603707 -4.797375462356435 7.295009318546182
2459332.4039079295 1507004.8513978964 287628.3319338972 256179.44492224377 98378.64423266455 27621.657106400206 19128.732595498645 15149.412715499144 15590.825194916804 10582.893872302171 47.10570743671049 1.191 3.125880529473733 -5.532074995327761 6.807542896351691
2459332.404093082 1600553.310648083 303887.4536814295 272578.0200728162 104702.47588034024 29544.397918960574 18520.79781456478 16565.99986629089 16620.07720506552 11529.5114563932 43.99740702071604 1.191 4.4716265085187175 -5.310840910415436 6.808376867255916
2459332.4042783203 1343548.8804014868 252666.38069428105 228856.46869539327 86711.21715190058 23633.42064250703 16733.350001217157 13081.526079886185 14876.95715225811 9235.990151388687 51.19032531827364 1.191 4.613979497327108 -5.055131447012627 6.882300938811817
2459332.404463597 1685005.7181636973 322151.1351505403 290884.9820838944 110470.3397535563 31151.134059205127 21174.06577227541 17206.49047257629 18660.74857059124 11791.493104968715 42.92467615818204 1.191 2.992739348384177 -4.236109575029182 6.704722063056872
2459332.404648811 1735521.0126838577 329452.49924840947 294953.39302681317 114167.32291603726 31445.763922106737 21861.11779135102 17414.002038542734 18872.609924928023 11321.859702565678 40.29754005800435 1.191 1.335322166814393 -4.81295818519618 6.772428537079087
2459332.4048341103 1070180.553616767 204339.60491080763 183587.74309642334 69962.54495460403 15641.35533476848 5876.648630926298 9321.914282420912 10197.430667832261 6477.693470820988 55.461740653331724 1.191 -0.7814089371860078 -5.9140090718059355 7.061896286710749
2459332.4050193327 1047099.5663899804 201620.32540733676 176785.86112063593 69865.91223206907 16350.966515189328 8059.065827584243 11048.693459858536 10439.656737491197 6478.396399752703 56.21840284606073 1.191 -2.0126278108338127 -5.885064611952046 6.987380201363827
2459332.405204621 1111247.6520076043 222683.8476878058 186200.67388639215 70739.67361751173 21057.307874817052 549.3859640439041 6495.978847232123 8422.631138610479 4259.937843474443 52.69391862685687 1.191 -1.9345557094802643 -6.413268725047992 6.992695076401648
2459332.40538987 1553858.3672876277 301017.26367992524 267909.2393731545 103278.6549984471 28448.97582892864 20630.375645754888 15834.085343528423 16891.72288217474 11494.321393439983 44.07466277729888 1.191 -1.4909821115951871 -5.601753931290773 6.7709418719575085
2459332.4055750747 1544876.6701343274 295097.24042640394 267573.991840895 103450.5081880397 27538.31711519978 19391.047653435497 15692.578981557948 16536.741786197497 11654.561401275161 46.776820253236586 1.191 -0.03938893347720551 -5.200514416218354 6.795579121207201
2459332.4057602677 1799307.267014971 343643.91173615225 307908.0958074385 117252.74114372724 33257.32962285305 22152.225093323592 18249.093542660965 19731.01199392372 12308.076951093826 42.26726421230689 1.191 1.0098970636576965 -4.149655686346513 6.7467376858183234
2459332.4059455176 1677974.582594629 317645.55590951664 283947.22058142663 108688.22980841348 30556.406048223405 20071.576077128004 17434.419226170663 18353.88390672856 11959.931361689902 47.298876965033394 1.191 2.4546268989006848 -5.33490760991063 6.79096909973288
2459332.406130728 1297645.2205462563 248021.6725984658 218916.09701861657 83110.02027274336 24211.953295843152 15429.698912481952 13775.835701335163 12486.558876127994 9093.415287616954 59.337102708303554 1.191 3.269884700276087 -5.867478376371167 6.862961374554883
2459332.4063159986 826719.2342033072 154717.75876503094 139204.844817677 53566.93294919294 7543.147800134204 686.7819688412128 7652.705030175566 9109.131122926541 5703.295645209146 68.09143517639558 1.191 4.370605649918197 -5.41770420020503 7.040488882075158
2459332.4065010604 1297108.6781977154 245928.3498124017 234031.420623711 87887.75695618743 21558.03923974739 15802.27445770349 13211.999280941061 14178.402727112902 10220.608534797531 49.541021735835756 1.191 3.548898522491669 -5.794550667440923 6.908028225629661
2459332.4066863405 1633857.7605238603 306477.5477702373 279705.68254216947 107663.20760979183 30417.421911020123 20975.807769940642 16665.644737352384 17617.477878355625 11402.139196461445 47.45569600843809 1.191 0.7652241375718347 -4.158780731439322 6.753941742507343
2459332.406871534 1461331.0899743685 278667.0712600615 251947.61951847462 97630.54580774403 26763.46021287251 18217.09622203294 15389.154934912367 15746.494320942904 9322.793046779552 51.11268711472988 1.191 -1.002277224910081 -4.670213764870368 6.8555479771569905
2459332.4070566143 1431566.3846052955 271498.5403183584 246067.45014268032 95500.48209993396 26736.26832034305 17590.49659709644 13829.981176454632 14664.368092772318 9290.255478127277 56.11451090951914 1.191 -1.662187906236369 -4.7158456076988955 6.837217258137485
2459332.407241854 1920759.4143015747 366783.638292833 327470.706014917 125368.72565438627 35654.38309413541 23923.48500842639 20344.74273313352 20902.102360536315 14429.033837593073 40.6487487312941 1.191 -1.345371555412342 -5.0139684880933615 6.575517383613378
2459332.4074270255 1992884.425793361 382305.0185696336 338401.3040585862 129607.7337181275 37970.609012108005 25475.396955864446 19570.070124423277 21294.05859138799 14299.118643466412 36.9078308528775 1.191 -0.9801064181687735 -5.012770060367949 6.564100222073672
2459332.4076124015 1937225.177106193 370869.78204196657 332124.64678220067 126896.45886511554 36152.80683574037 24274.64555842572 19518.689830493473 20863.023438564967 14320.415071234951 38.3108271914182 1.191 -0.9769533612597456 -5.404218991950579 6.592616993248504
2459332.4077975843 1946472.5673143007 371655.3598973977 331514.2407152089 126859.36843140514 35573.016995332204 24555.401807959803 18902.574748767074 20867.706736346096 14673.563286970428 37.126339900802336 1.191 1.0336484772407744 -4.59285413507002 6.661628286393083
2459332.407982792 1912613.9513172864 363519.62465771486 330135.9357576336 126654.44312836515 35561.45415546489 23363.569035217806 20140.434147856868 19666.576524772827 14531.302318089205 34.75236114321966 1.191 2.8536095051707093 -4.604123803853518 6.6059743035955085
2459332.4081680286 1872509.4104763095 355378.4701258392 320755.58736142446 123553.45856585994 34084.558573048125 23910.80450424424 18367.113773983612 20124.180059489416 13090.424139397015 35.220612605602156 1.191 3.721061734863177 -4.707469197579314 6.667786941748125
2459332.4083531704 1083549.3064192757 210228.4307752739 176958.09115737246 69459.69245960412 18549.333424608252 933.7165728542604 7284.55778842658 8424.262823873549 4890.70914785692 55.47177609494971 1.191 3.776162002526277 -5.368885748100567 6.988222972803844
2459332.4085384 1311364.314535696 261791.41898490366 230402.7959558828 88055.06879630344 24513.70506490831 15628.710808763775 13215.308825247514 13177.667898287094 9985.294915947743 51.33241930431023 1.191 2.205133051257647 -5.500250402390151 6.7994245204316455
2459332.4087235657 2015639.2123205988 386845.29771280685 341624.36177611555 129985.63093543198 37574.12434273161 25821.241741522506 19947.31644841825 20993.780791911646 14492.773225416866 33.495749998732244 1.191 -0.12816573539551257 -5.537473246831404 6.611061785372916
2459332.408908881 1992468.2040060572 381330.33106726524 341309.8986925193 130349.40950958864 36597.71917611218 24711.372820874443 19774.453737278207 21713.20195447025 13613.582796155853 32.88991154959528 1.191 -0.8883006815958581 -5.378432593862833 6.599656357310419
2459332.409094126 2118055.8079876546 404439.48640992265 361605.4144768623 139405.65425638127 39538.761153873085 26517.839251961384 21217.678338378464 22620.16719786616 14851.218015212711 30.727702186656792 1.191 -0.3694670967453888 -4.541591190555252 6.487966197804845
2459332.4092793325 1862029.660610756 351547.88073157053 320144.5115689039 122640.59999047677 33904.39217453686 24023.618207113934 17919.24769613793 20200.16094657799 12947.769877661427 35.7651730158409 1.191 0.40534287940585045 -4.658335297083262 6.569954780260663
