BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 sky airmass xshift yshift sky_entropy
2459332.360568035 2383400.2182885013 372629.65397512855 339376.53659620153 145454.4093883714 42738.57275621337 30191.545001079532 24190.240174772916 22668.44274411288 16523.268168363807 24.280053815786804 1.222 -3.7986373610002246 -8.744899258357144 6.529799118782219
2459332.3606954124 2370885.7028179183 370991.6932616511 335946.5907919344 145333.47476064658 41609.28820647465 29199.234195834855 23585.42890821425 23263.530837506158 15483.438607816934 24.81062196770593 1.221 -2.290099285704109 -7.594163862796066 6.50655772856708
2459332.3608228853 2347689.114961913 368540.89410908613 332482.93535475753 144209.94038040386 41754.420574385746 30740.022952643703 23808.405292705807 23141.40827275932 15693.72914195167 25.419312582102595 1.221 0.6556549378414545 -6.1054977435677955 6.4314341516510085
2459332.3609501934 2385683.833083855 373263.8099493264 339650.342993403 147004.24398683442 43206.59052907923 30230.65632600691 24674.325300003547 23047.24556361379 15692.500049886075 24.95202092608044 1.221 1.4255921772379878 -6.358098241556121 6.408345906271641
2459332.3610782996 2400501.4970646966 377105.18603891606 341251.99163188005 148329.9287406265 42739.371529989556 30254.97956916924 23754.844914614543 23467.85841067086 16259.259583052582 25.078104132652633 1.221 2.0374102672577337 -7.492141114423539 6.415859605376771
2459332.361205725 2389940.0039471714 377152.25832993316 339054.24229037185 146613.84890326546 42648.30669344975 30750.85495885632 24054.343541390976 24215.797557615864 16281.213033778942 25.51397502113334 1.221 1.999883713122614 -6.764539208888621 6.433500378109055
2459332.3613331844 2363010.819167875 368972.08776245045 335197.6071681977 145631.34382132743 41735.92216299746 29727.19359942281 24113.209872632317 23033.89560444464 16011.021468319756 25.995584246903718 1.221 1.9028508987164585 -7.057873013551038 6.427872097494239
2459332.361461029 2299157.862177883 359840.64548196155 325595.93145763 141019.61203992832 40956.844780013125 28182.05093531117 23291.798975322497 22296.260452498536 14708.693582218519 27.20858993836365 1.22 1.5896764951397273 -8.527783196369406 6.465256788886556
2459332.361588496 2298974.2721857317 361537.9953544326 326931.29318675486 142283.8397884376 41035.81800496772 28775.994669497042 22995.96640329971 22704.378894236346 15777.118889463047 27.960341412202062 1.22 0.2926335903702011 -8.473530465322007 6.404295270887822
2459332.3617159105 2248757.2096881308 350883.89816373785 317583.68066756526 137840.2450361324 39296.24475605694 29109.948168586925 23330.36883506595 21706.324786237077 15058.358462997683 29.757056688475522 1.22 -0.8761590154527426 -8.955900856746084 6.527449480759083
2459332.3618437066 2035593.4590351142 319015.78390734043 288225.79820655286 125178.27285737329 36372.78775630762 25259.38414322531 20610.564382748023 19967.123592499993 13709.737958009806 35.3507021943913 1.22 -2.6087386725975037 -7.604526021440286 6.533041426710976
2459332.3619712247 1956030.4941529068 304001.33095965174 276319.5194416086 119849.34704892391 35148.823617170056 24396.057296091953 20281.053651861846 18605.25612380964 13800.511383842182 39.200950608251745 1.22 -3.8820360813090247 -5.484063677383865 6.548724758972723
2459332.362098655 1534777.1176917166 245304.4207367132 209933.21924704773 90719.49335937554 27741.60957665209 18763.493750141584 15586.086933872837 14008.39412663941 9666.785309660947 46.5362821336047 1.22 -3.8185760755021363 -6.062282042849958 6.6894154416642495
2459332.3622260327 678611.9196678723 110518.89192803937 99521.88527888182 42766.05269103634 11734.536195566703 7102.263299756625 7111.581981165422 7061.3030865092005 4796.752433329355 64.31361619391782 1.22 -3.8384378125170073 -6.422466253108524 7.078551115688602
2459332.362354352 1761474.6144057973 280350.0434847352 250767.2965047328 108147.57271023806 31254.504907232607 22368.07797834098 17814.818811413774 17036.01700622309 12241.214153444453 40.62038639764716 1.219 -2.667252910588793 -7.387996959349188 6.595929689905295
2459332.362481925 2089744.3185224782 326883.8144629998 296963.2905096829 127545.80771241593 38033.87407268993 26334.92523553509 19883.37539060836 20961.96984304329 14939.579965295023 36.33639084052842 1.219 -2.97833822404332 -6.902273966814619 6.531748542863323
2459332.362609015 2062386.1625203213 323704.4191235826 290640.5620989149 126463.83534397953 36142.509054524635 25608.717365576944 20579.430887507784 20071.01097125298 13303.976071022422 38.92724334716744 1.219 -2.299226838704982 -8.056889171449598 6.539492086580833
2459332.3627377357 2088003.4011671077 329377.02542375535 295337.59206139925 128949.56188119866 36851.72839012374 26104.712272257908 20967.047501595152 19777.918682518124 12949.699556474967 39.055169239325 1.219 -0.871935821343186 -7.906510995665741 6.4712686392588985
2459332.362865192 2195657.315478475 344235.76138694136 311112.72970689624 134639.85678263434 38927.89548429707 27552.979022807514 21602.789737900224 20710.9697790739 15138.211470951777 37.035521434491486 1.219 0.5124903257513793 -7.991905679216778 6.4444057235856524
2459332.362992681 1462049.5884013167 217309.63593364053 201920.72350200193 88473.45781021175 25313.05899314236 17657.208341216232 13643.85637778556 14281.760238734394 9851.115210206859 53.019499262548266 1.219 0.7589271906740578 -6.80653414629586 6.7684237832186085
2459332.36312015 731091.1244901547 113388.4673008741 101905.56287650755 45197.96039177099 13502.02508893903 7759.281151292176 7738.266907843557 6670.399063890218 5932.154205996601 71.82855971190332 1.219 1.002246275814855 -5.222633424674264 7.019914556582245
2459332.3632476972 1005784.3892576841 172825.08233870487 145660.61424837846 62359.583995630324 19989.695844092203 12633.096638504008 8731.23978767643 9771.445292686782 7177.312911390007 73.5880506855703 1.218 1.7394783297704066 -5.007062173202463 6.9541706740970035
2459332.36388516 1215031.144707873 202429.1990207788 177302.65083439022 75221.983251787 23150.370891013852 15517.695280888613 12647.04052173646 11546.661348513007 8380.586749129026 54.110939674746774 1.218 -4.596072558966107 -6.880394129665433 6.846480056952336
2459332.3640126362 1760731.4046489971 276457.7075798061 256145.48204116934 109720.32903488328 31098.373870269337 23055.11444370511 18790.732237238743 17433.71780154998 12394.0213951966 39.7403840027235 1.218 -5.16254298864245 -7.646600441736773 6.64369753298519
2459332.3641401688 2192530.3220329117 344591.1070528896 312553.68417542824 134901.40780190902 38910.30220911508 29048.368254487403 22584.607851527297 20971.384153245977 14338.263696428752 31.607658190923292 1.217 -3.089994372957179 -6.044648941458213 6.640441370944121
2459332.3642676678 2285872.819083666 359203.49721533095 325329.4014504756 140905.16124343796 40658.69805695029 29166.543910080247 23427.436245821707 23448.039367183053 16205.516667837874 29.70272174633712 1.217 -1.3048725071030205 -5.606087577224741 6.543522833429559
2459332.364395082 2319851.448529102 365240.6001638763 327773.62502211705 142655.72916046993 41107.38241810005 29259.752008258205 23492.571029808954 22368.120805565457 16022.273688851608 29.58571170757991 1.217 -1.2891786401294425 -5.256491296510255 6.517450106735555
2459332.364522533 2307047.0968606537 360945.27611931995 326875.4190820511 141342.1527488947 40347.74790959459 29746.41856344846 22913.111590322253 22805.378198919818 16296.030553193705 30.187508031519066 1.217 -1.1463548537786181 -5.573542337170927 6.488057488463715
2459332.3646499524 2295619.584250251 360194.16710591345 325887.5296126449 141035.27600979953 41321.10147754263 28616.142190341765 23268.32600227208 22071.750933761956 15568.548636257707 30.05204875741426 1.217 0.19467011791758893 -7.077708543637556 6.440010247695804
2459332.3647795483 2317664.7935443977 365144.644797286 329738.6459814828 141786.6455680214 41840.39285391854 29067.16281613476 23640.80403511168 22285.560356288683 15493.71127920653 28.269704936266475 1.217 0.5185524822689516 -6.4350117840336765 6.550756339264779
2459332.3649070067 2358464.2671644515 369921.5689409261 334339.8281933589 144919.3655181703 42040.06424956095 29909.249849102634 23614.804905318626 23260.446243913597 15943.588345356606 27.222870263016908 1.216 1.6175826437173484 -6.553639509321002 6.486249156919688
2459332.3650343474 2392483.137048 373547.70045963716 338363.82705420675 147089.0471046252 42405.940389752825 30964.17101658958 24074.63190545018 23586.160677729393 15522.593679732629 26.678867150350943 1.216 2.352104993194388 -6.839862963760055 6.434220666018883
2459332.365162093 2426598.3423769916 379643.0770255379 343880.72454638936 150848.41617110488 43430.126348713005 30958.83549138336 24690.478216130286 23493.135544520177 16104.532745572957 26.67761256993241 1.216 2.7330681533064833 -7.502892208546335 6.398450004869764
2459332.3652895833 2360753.976103998 369939.8170813267 334854.1759228918 145525.9943717608 41384.84107508343 30100.095103943284 23625.469526170695 23291.913242875336 16407.886893608622 26.545312339112485 1.216 1.9694707520623709 -6.2713755914462865 6.457241576757877
2459332.365417115 2417765.020078767 377791.8983541267 342916.76662452787 147566.38165305098 42932.35525130514 30357.003039663396 24668.27152474242 23310.420995797278 16336.657219536442 26.534131361165077 1.216 -0.7830423178163315 -5.650430318922474 6.48380480316175
2459332.365545359 2421960.5916199307 378899.5804713798 342895.34767294116 148445.86618422606 42912.90380216924 30804.039404185285 24202.66758620547 23450.368082439876 16512.776710925755 26.009965302194445 1.216 -1.87861303130979 -6.853400712889616 6.431424376414153
2459332.365672778 2348787.2034320314 367944.1700434017 331573.3945532305 144426.17841122704 41834.42588078756 29121.552601375617 24275.354652814043 22983.814790896184 15252.729521359943 26.860587505275568 1.216 -2.8675483359462888 -7.202793234560964 6.436284229161665
2459332.36580028 2390508.885935365 375423.53231600986 339327.67305478966 146878.4800481137 43026.320578566054 29926.93395361 24440.83874744558 23277.740106574274 16490.214842350237 26.023364112914273 1.216 -4.129369695368396 -6.903451738273674 6.3847039547995825
2459332.365927681 2411714.1747958707 377303.2119901486 343374.8829594999 148642.85267205318 42840.402336979314 31325.004740892866 24685.290479230345 22927.511730189595 15800.724277598914 25.51416841725815 1.215 -5.186410142450363 -6.931206683133823 6.400825148115629
2459332.366054982 2443966.10710544 384125.00653364795 347506.1990162553 150650.90034734565 43942.364211430366 33715.285068912155 25963.532313646705 24191.084194497627 17238.825877461597 25.37088940881794 1.215 -5.000819847149536 -6.643743816072707 6.380140144316006
2459332.366182509 2445375.41417876 384414.55842388596 347555.04158171697 150599.54588314792 43981.79186898745 30414.76518704793 24506.773234442386 23298.70118226242 16635.621889438262 25.297140134311512 1.215 -4.542243052270955 -6.7388597734673255 6.398514617916165
2459332.366310012 2460380.3522342495 384046.16472919553 348719.7253791075 150010.51145447907 44132.19840560881 30986.141443098866 25140.274187614297 23658.767791945065 16921.676375272087 25.252410529312606 1.215 -4.370286096480953 -6.932146028073085 6.3677955795848815
2459332.3664379846 2384285.2864638977 369022.0122018072 340756.8611216703 147355.83536433932 41046.85598993217 30353.87133718231 24387.73658399473 23526.112149551438 17050.082343802962 25.629241986402633 1.215 -3.6347595169076854 -6.742441687119467 6.4895410009399
2459332.3665653924 2427599.9522280684 380092.4450612564 344146.09123049484 149125.60838344778 43362.75114163059 31027.294354494865 24378.684219995077 23710.921559897717 16824.598731809718 24.79203760403219 1.215 -1.7340180420859852 -6.671075976114231 6.453492407894609
2459332.3666927754 2464344.2212697775 387408.801082225 350587.37930289836 151328.94386012288 44719.962985821694 31148.430293353973 25011.085619046746 24187.202980293892 17030.14827209855 24.472024137745272 1.215 -0.1838675831113079 -6.508890142093492 6.308369070475878
2459332.3668206367 2445879.451334954 383330.7967729004 346073.41196998174 149534.1511000176 43687.550917709406 31018.57455264927 24796.60075559972 23716.588361971502 16439.242758089153 24.545815538248725 1.214 0.701888888268293 -6.596750042943775 6.4033053230344406
2459332.366948045 2475814.2953053806 387122.39041926013 351961.85540531407 152857.32836263615 45029.770107925375 30717.91718133127 24904.476802836594 24064.34712225439 16224.746521441004 24.67420261386912 1.214 1.0588393377494612 -6.461557990630176 6.374802721626153
2459332.367075421 2450803.8916779617 383427.8453957283 347006.0180950062 149807.17231038056 43424.0536837766 31253.151377707778 24803.67813927526 23720.351584174263 16614.77396295243 24.69461265866859 1.214 1.4690453174587361 -6.231285595060179 6.409334832499555
2459332.36720319 2384500.290450688 373045.4252768522 339495.7349049328 146590.31248899852 42957.48023880404 29725.600236632803 24362.722054926024 22676.133404356427 16109.57208480801 24.596119079681113 1.214 1.8533889569486348 -7.129660190175571 6.510186642116595
2459332.3673305716 2408235.7615080634 377903.89339460095 342336.55062395014 148458.11282464303 42759.78352297422 30212.47182156201 24767.844823929787 23584.233030848976 16376.274121609706 24.457139666582016 1.214 0.7005276859292451 -8.335975250689579 6.5111831232983075
2459332.3674580012 2428529.5955703836 380703.7079653381 345196.45139641257 148257.4621476443 44026.74502016629 30524.207534477056 24353.273715022224 23452.332900402456 16166.208802582827 24.32580940080711 1.214 -0.49947281909510366 -8.616115855470213 6.441635697186323
2459332.3675853214 2376085.597612001 372766.50650607084 337386.50231190154 146172.11336439714 42343.74071247902 29775.167126855493 24475.258842638053 23593.417149582005 16752.557577764135 24.207704859492516 1.214 -1.737846722525191 -6.432218010525226 6.555284909104946
2459332.36771272 2381097.9280764232 371683.7281473015 337359.3842278631 146948.350276433 41756.00869960037 29612.358201862182 24116.551832815312 23174.996525061593 15942.072030927666 24.488176328831507 1.213 -2.6249007263159 -5.3158181134506535 6.512893740491552
2459332.367840155 2383179.587208528 373980.9994197229 338885.7837403384 147086.37670320086 42946.59836629323 30155.608804703545 23523.88876737986 22669.30978137284 15769.572156873706 24.559019466215382 1.213 -3.6570620182614277 -5.60382604304359 6.49377899761688
2459332.367967527 2422404.3201857437 378493.9646377054 342024.1858910567 148404.5700175153 42097.021349549585 30182.332678840263 25025.547193656414 24356.37053903057 16847.101678790103 24.858750963304704 1.213 -3.9308002389396535 -5.6222899299798 6.424158803816026
2459332.3680967996 2409706.6601134324 375881.3456421374 341003.26491073676 147514.85742957063 42219.301338882535 29993.89651897519 23816.932477157403 23187.550482176783 15640.626123049122 25.305699793338796 1.213 -3.6258392577090035 -5.28004723140247 6.4334258668070525
2459332.368224233 2384416.3604190075 373453.8292988484 336868.63344923855 145791.07601382723 42534.957507590254 30210.491005011674 24654.513432096894 22612.980284053294 16309.195794211933 26.06532763932309 1.213 -2.6483064417295523 -6.546222882091342 6.429834724716626
2459332.36835166 2376036.1760873985 374812.5449937241 338665.88751612534 145583.7879267919 42099.30034074403 30192.784750428007 24235.489511252497 23086.395276036972 15744.496731592473 26.710850542835818 1.213 -2.591901968456021 -7.140690193936322 6.417177465255085
2459332.3684796044 2305913.111725992 362411.0496956221 326507.73075599497 140224.6217193961 41381.467936947694 28843.30857917393 23191.795234797464 23135.718549376266 15015.228429094335 27.111979099633366 1.213 -2.658495299120119 -8.596657470402533 6.567467833892174
2459332.3686071876 2218162.234687348 348017.7990292974 314779.5059981451 135902.74736137578 39499.90905311433 28696.4346273095 22249.51215341549 20746.409113303976 15125.963372569095 28.48853478306276 1.212 -1.3231890043873875 -7.09108697585404 6.587966987821493
2459332.3687345986 2122000.1941058864 325501.35166347213 296496.0002966327 128902.12158581818 36986.04742266808 26499.06499731711 20817.229750757688 20860.02793346053 13974.136355970055 31.711638519167558 1.212 -0.5574799527252097 -5.628387409421897 6.602052891205709
2459332.3688620753 1156862.8287603087 172338.99967401364 155289.8620166152 68220.1415005908 17133.698650382197 14141.003605059028 11531.126092804741 10670.603519715223 7354.16700245571 54.28825792895416 1.212 0.0861150098711363 -5.228114905028129 6.894902208708626
2459332.3691171655 1082174.997299104 159746.30929206515 174086.44586590907 73247.56009311153 16347.829179056629 15518.412866056868 12768.579436173139 12277.578776673327 8554.7056538373 47.36173980825975 1.212 2.1063159929565956 -5.769213366827252 6.868590131989286
2459332.369245492 1267614.7703687502 190417.7311438989 165983.28406009582 73185.55185235315 20596.95000130654 15807.265920590027 12170.000532779755 12462.90675603607 8643.455179320881 45.716354316187065 1.212 1.7285500062931476 -6.441663780620658 6.8621049925507025
2459332.3693730375 507948.402569531 80868.47568707998 78449.96936240562 32518.769122676254 7269.932282810711 577.7998980885895 197.4110131135094 689.1792490011139 -323.3305989369983 64.76905490726676 1.212 0.5573397545565442 -6.233617568631168 7.166702502803554
2459332.3695002734 665987.0762441641 106173.5430323426 85605.51315111353 38236.37129330769 8448.973274569144 -155.4786936410237 1567.5589796812856 2673.093519201124 939.5087375068397 58.60644023367936 1.212 -0.8557829775791603 -6.580230134866454 7.120730338227675
2459332.3700102204 774574.715240774 129180.57742482761 99138.78387859557 43784.93338231518 11076.138950397406 -469.9638141882897 2261.779933137819 3748.142851101642 1067.6027276836976 55.754083848413146 1.211 -2.0785297946949797 -5.682048151437087 7.042249907290303
2459332.370265154 260092.80458769636 38671.95236346996 40604.36719477791 16151.32924277347  3117.2032631775946 3338.862237331283 2520.5348304326762 2174.0794109591807 71.6929229350424 1.211 -1.7074372773229243 -6.253245736234824 7.359532759724259
2459332.3703925884 468247.85760570836 71403.599457657 67202.77761603991 29136.67728365038 -828.0822109127184 231.50626777345315 426.50965845401515 -835.618966845359 81.32892971177353 55.788142845063554 1.211 -1.430481000816144 -6.084586628255636 7.155392868132151
2459332.3705203915 1592372.1037143283 248597.95112359425 216912.63022828347 94451.58789108077 28204.537795720506 18507.035875311616 14950.58181439442 15217.728535912436 10099.248199505557 43.92481053618295 1.211 -0.1445561198351868 -5.941962261814432 6.662817940980028
2459332.3707748028 930672.3244609832 169034.81793665097 129782.64705229187 55065.74149569232 20169.780473522173 5744.954102564196 8084.020170627744 7931.802560881071 5371.759807841794 55.47884904113421 1.21 2.2040542941063848 -6.4185239940095045 6.8479639132684085
