BJD_TDB flux_star_0 flux_star_1 flux_star_2 flux_star_3 flux_star_4 flux_star_5 flux_star_6 flux_star_7 flux_star_8 sky airmass xshift yshift sky_entropy
2459332.362574525 1534710.6569473979 268125.8818726321 242330.74937859992 97455.4353393189 28507.56714482601 18744.88437665657 15326.343179014264 16295.038597864535 10582.072574158301 24.51031294855591 1.219 -2.3196359061660132 -7.790546995811567 6.740395764584445
2459332.3627599515 1569011.1507603554 277590.57293237187 247483.63054888847 99610.53982130944 28761.16390160266 19533.408743438093 16444.222994912212 15868.110948071611 11253.681079096437 24.478847796214843 1.219 -0.5393536382344735 -7.75931552183269 6.602412599994173
2459332.3629452516 1370291.485720122 233149.44304669776 209629.74114797363 85777.82235570409 24546.061392144446 16760.722772144654 13775.846102842566 14124.430375439551 9714.544523100893 29.210748798560804 1.219 0.8315708312650756 -7.846998727645946 6.748901433746254
2459332.3631306873 570054.690242802 102108.36451082272 90210.85679402077 35797.069410945405 3499.7388937470096 285.6695002261258 5164.357322076132 4672.086430406722 4044.6743177307653 48.691815649728966 1.219 1.3837091230101137 -5.476328713301882 7.0788057688983965
2459332.3638718063 776027.4663223531 146822.05744921707 125392.44585669172 49442.17221409679 15667.255977425259 9992.835694147827 8054.212915144977 7909.460770925798 5360.180923676002 38.17919196587957 1.218 -4.5347825796718695 -7.025577230870496 6.98479848842957
2459332.364057238 1449831.7327616944 252049.50450002938 232988.0612409963 92514.30889794402 26607.498710611442 18878.19475329337 14629.56201981676 14944.682695186799 9448.986296761359 21.717255660599214 1.217 -4.666109897885235 -7.362334943521233 6.711062188308363
2459332.364242307 1700855.1471336423 297841.6902903832 267692.8892438323 107191.03603074329 30688.467643281067 21814.472222356897 17179.796737270502 16856.39933578625 11420.761930605338 17.33653845467708 1.217 -1.3085947971095564 -5.615967688633319 6.692314505158709
2459332.3644277696 1721146.4418376398 300366.67213906994 269790.4394624018 108416.97355469459 30683.42197463596 21037.766729344643 16576.22186036638 17058.575502186228 11210.97266806355 17.028940287358544 1.217 -1.2473193905150168 -5.296442907757488 6.572641313859304
2459332.3646132424 1705250.6425564408 296679.6476303781 266846.4537201247 106537.92455821467 31910.505922215045 21760.07398858617 16415.904261824195 17036.921014725507 11393.511158473833 17.396270319529354 1.217 -0.1408445127402942 -6.730014734026923 6.624959923371038
2459332.364798674 1735401.2782660145 304287.6693295095 271356.10744598845 110543.95770308211 31939.217101990056 21933.250756323236 17354.165044818597 18204.955462355545 12379.075951150313 15.735712426888504 1.217 0.7762150213702341 -6.527342018468694 6.614639874038062
2459332.3649840364 1772130.1272109994 308561.24506619305 276457.81362123985 111403.55008591442 32315.2494095961 22414.777078877873 16912.43437169763 18208.14711174126 12294.690862205884 14.726880298333258 1.216 2.2112614099396666 -6.915461453085975 6.555734310308895
2459332.365169174 1794341.5543308055 314117.35139198997 281243.08334888855 113279.8860276281 33303.615575476026 22770.754964616688 17542.058172634206 18421.556731091507 12055.462383458187 14.666859290339424 1.216 2.6837711179967414 -7.57880030476764 6.553540872456772
2459332.3653545133 1787952.0675312402 310459.93073026626 280840.0157888272 112281.51016518996 33095.73825907138 22652.78793243591 16925.948177294762 18201.057567688826 12508.094003757215 14.506863489352776 1.216 0.6432940745306794 -5.750537236690803 6.595507746872816
2459332.3655404323 1799930.0340785794 313697.7812505745 282433.7729842656 112399.17662716682 35136.14204194592 21909.481636262113 18075.029826301354 18355.620124179637 12007.566165476674 14.055032578287827 1.216 -1.942332811202192 -6.657372319003002 6.583008307842612
2459332.365725696 1738638.245330716 304787.0124683795 272560.09229722543 109805.13086875738 32523.236521526836 21179.549985640988 17290.39556511714 17445.828990773967 11664.988587292275 14.585274609096603 1.216 -3.1874147789158656 -7.312439712302762 6.604618401364324
2459332.3659110055 1791968.0401256946 312200.17817216646 280752.7110775367 112971.748445999 33048.59433671688 22761.54182300994 17435.70004358796 18211.212085653744 12055.03693524767 13.524347476275317 1.215 -5.068019763098491 -7.051253012687312 6.568911248117316
2459332.3660967657 1820758.25455655 319386.9219500093 288145.61444472114 115750.24532269727 32983.416549874455 23086.80826221421 17713.079223482608 18510.85126887409 11961.71174712947 13.405590885018805 1.215 -4.635205286144625 -6.807237325729247 6.540819788284214
2459332.366282476 1827373.2191662146 319249.55282796675 288662.94285371125 115163.97457245967 33389.38785137045 23507.21660570344 17952.040040220032 19318.378699149252 12688.88250966138 13.333799496656383 1.215 -4.321785884849255 -7.145340688409341 6.4979807013711435
2459332.3664679257 1783267.9661146714 309235.215770186 279915.1285027171 113451.96382877507 32121.633552191663 23228.10267274052 17708.435157215616 17923.695712625944 12251.90996912391 13.392998594363894 1.215 -3.098595839049402 -6.755718580889585 6.615975474168819
2459332.366653393 1819697.891175427 317765.0693140449 285929.4074481359 114991.18037887933 33506.53001467248 23329.249488737943 17746.17311733889 19159.4323980982 12345.501328729173 12.74174851254723 1.215 -0.5234638950571124 -6.691992175386751 6.57504785973242
2459332.366838775 1819305.535531338 317845.7766580938 286130.13578708214 113622.64933369693 33687.64926523271 22920.301141260083 18171.371665344166 18995.814137407142 12334.18951707254 12.710027937022154 1.214 1.046038364937104 -6.751380837812363 6.6020782816033385
2459332.367024276 1835541.689171246 319846.1686140185 288856.8477146183 115897.03311659145 33613.33434485608 23064.285403955626 18538.76496436946 18686.30667753624 12806.789461468332 12.696436346538261 1.214 1.322872238037256 -6.411508321154685 6.485106775804819
2459332.3672096278 1791009.8854133515 312014.9744101058 278222.680742207 112554.05098179154 32579.672694455345 22768.026890918445 17505.205923932226 18021.338856761795 11985.662204873493 12.596892210535685 1.214 1.8310876209376161 -7.235024732456168 6.604924725517449
2459332.367395026 1798115.7156359472 314149.3955774031 279752.53903746314 112728.23188802745 33393.197623354805 22530.624417756386 17978.075864088838 18036.361302472913 12610.861171863507 12.485946421495123 1.214 0.2031292072972377 -8.684641882004804 6.531733057208301
2459332.3675809614 1775892.1737744953 308617.0853689254 275444.7082995387 111366.24052402077 31911.098879257675 22721.60330870258 17148.4411109999 18006.908834021284 12299.07575715649 12.377990023678228 1.214 -1.5206584852630485 -6.711600291762267 6.624381241480268
2459332.367766224 1757419.017893238 305220.0233343139 275263.6268564346 110446.68632906365 31749.214604379384 22288.371195789565 17752.25780699191 17329.26976479648 11209.803234489795 12.609009447675694 1.213 -3.013712156153204 -5.493865887759171 6.646861395731418
2459332.3679516655 1796447.2808889137 312978.6367510574 281336.29395538155 113571.44950598711 32796.21832801432 22712.280338969576 17655.41159699759 18476.515201080576 12668.65217688401 12.708067502919944 1.213 -3.749398645672997 -5.837038151189695 6.55137934774287
2459332.368137153 1778322.932737988 309806.1056818207 278219.74853772 111928.24089898115 32424.57012775173 22692.434931544223 17825.766385009134 18358.643944139243 12796.817603022733 13.183403580811863 1.213 -3.2903008026637863 -5.819829405505175 6.608467439688193
2459332.3683227976 1772456.3516270174 308752.5071263504 278859.7728177536 111009.65379326936 32017.075186674796 21801.95619974075 17656.842084520686 17707.221882611215 12011.497052839004 13.689336219388736 1.213 -2.552981731230453 -7.12059404476588 6.558294105494896
2459332.3685084623 1694292.6479639446 296535.64382079034 261767.1971710293 106323.1401173662 31078.833074043956 21173.624426183975 16845.510925414404 17352.567428439288 11891.16653962135 14.42075492488465 1.213 -2.357584936871639 -8.271647497750394 6.688085334041681
2459332.3686937685 1649228.1440148624 284004.230616261 252773.7333026188 103039.44429901933 29775.832042319875 20742.866584706047 15269.601703627923 16376.898987161228 11633.187727045355 15.626060170159967 1.212 -0.6452565013615654 -6.464650674083032 6.716116161515044
2459332.3688791445 726072.0010655553 120158.18043647506 112293.45483993815 45571.47467170679 12346.05078933487 7064.2407333913725 6610.532954863127 7353.679637813446 4156.14544897314 35.110237380229094 1.212 0.2727234933112541 -5.232388221365191 7.08177950905331
2459332.3692506966 879379.1770796628 147335.97515789402 129331.04026671154 52341.99600217848 14435.047350870125 5923.977589887392 7387.499496373421 8156.522344823417 5941.562367978302 27.258393687839558 1.212 1.790406409717832 -6.311010150286151 6.976045129914248
2459332.369436375 530513.4236046516 95104.53918936197 82116.61546406531 32828.86165959449 3399.7975557047757 -428.5292180078104 652.8012528023683 2161.5704571095994 266.9204640123353 32.75424303389506 1.212 -0.08674689845848604 -6.560403575860832 7.120591185643905
2459332.3699934077 489124.2398845148 94675.34944558435 74740.4149837032 29880.159380555066 4947.902225000493 -241.9805442134384 -483.1867227613984 -721.2984930698003 -72.7794301379763 30.585840891839382 1.211 -2.1830294568067217 -5.7357594937285725 7.148038996996399
2459332.3705511102 836925.908564498 146481.34090678545 127949.42660243282 51134.66298361425 15935.756203643483 10499.736129299883 8753.645677247958 7835.620345572417 5526.947124584462 32.03784917716681 1.21 -0.0167439261757778 -6.119723829208809 6.904641838249123
2459332.3707368197 545916.606169651 110546.33956201599 85673.82283504086 33539.63825125623 12661.760877759312 1413.3715483989217 4267.644850340439 5373.615485516697 3219.8411100474186 34.647157814872955 1.21 1.8277748927104156 -6.5283552195954115 7.0389891573284675
2459332.3709226907 1207443.0154896344 206003.35380555448 193882.99561000633 77548.00985351593 22192.110856340238 15379.942835596361 12345.222686152425 12488.859849747241 8890.807047269278 23.158283579820413 1.21 3.0121727733375323 -6.942461174588864 6.698166190639825
2459332.3711099974 1270061.993979293 212781.79904176533 204131.75056266753 82506.6939500648 21632.50622350427 16941.280549545947 12463.433173841186 13201.778013921197 9645.913179236333 21.511757927079177 1.21 2.108332234077338 -4.952174877362886 6.691093234008525
2459332.3712957944 474162.95751730306 79144.6309098985 65819.9043310053 28024.714030694682 7928.211568659317 -615.1166318546748 831.0608003302768 2696.532345843909 -226.08033064153278 34.50077228125597 1.21 1.1446283419742045 -5.699009771917801 7.106360003324872
2459332.371481208 1090886.9188839623 185548.1335464401 181099.24143310776 72415.99362181935 19732.72770657079 14104.65054580175 12492.106216181928 12244.876307442246 8312.049693165522 25.30457249984935 1.21 -1.4443385488398022 -5.746677749816499 6.722440449527149
2459332.3716681255 1342009.7334903732 235298.86567142693 203442.19530942803 82566.29644708881 24728.96466835517 15504.671753699353 12648.680341216721 13900.355702430577 8128.048942405992 21.298492040605552 1.209 -3.075276924336869 -6.198135776367444 6.607622800313248
2459332.371855212 879881.7495581432 156560.04296295496 133503.4238831135 53624.60843049901 16424.836748137328 11230.48770981963 9032.770651368803 9208.407662427751 6116.342931436462 27.998838365313077 1.209 -3.8112974318029487 -6.634352414244518 6.888977896697584
2459332.372041661 743315.3432465083 129632.12953112958 125327.51922362688 49340.684964720305 12262.961094556871 6875.835461927316 7351.142400228273 8069.705065555812 5539.910268402105 30.91208834332878 1.209 -2.5841472314229392 -7.332185994692047 6.936731195380407
2459332.372227834 945632.775308934 154181.99638111517 144850.03182160517 59372.09781174609 14891.553180703166 11837.677539646043 8994.153495002087 9700.909603028806 5522.968055101432 24.48440692103434 1.209 -1.7083082492188737 -5.88963044511857 6.889210459898585
2459332.372412884 822316.4463056512 138723.083711826 132217.21707677323 53210.01493789784 14278.151422393858 10098.192609605729 7559.788032284356 7649.049487811979 5870.646905640475 26.17697862201758 1.209 0.3169060093914524 -4.997723671778296 6.917018171441347
2459332.372599311 688373.5027940983 127315.28031658783 109881.28881271376 44858.09001673333 13630.951596141327 -819.8212251404766 5373.110647137684 6200.863404905191 3706.072907340247 32.10229386618421 1.209 1.9744445036208234 -5.640169405568436 6.996888403676515
2459332.372969527 564027.1720141568 108561.62243606511 87954.84144119048 35546.922708559694 12047.213146809867  5075.650718330231 6178.430635645549 2842.46986290341 31.038373725403964 1.208 3.733674965645953 -5.909271946948827 7.107797649592438
2459332.3731547045 934129.9392280797 157847.14318102066 151774.503060818 61461.83877486517 15896.262818868869 11584.30382217397 9991.750375987482 10582.473230169519 6879.811728546338 23.041421272485543 1.208 3.855510683866754 -7.24559993330174 6.829924740736336
2459332.3733399347 1267674.6568006487 220226.22912504832 199649.17884332078 79804.43375074957 23601.197496666733 16425.872774404634 11845.91160344379 13177.683118924353 9413.114668480848 19.77741289246322 1.208 0.4674820800377333 -6.019043591066193 6.7462134785557755
2459332.3735250933 1647802.6933441702 291524.4278095047 259299.17552578822 104024.50658912503 30942.824443319507 20776.31269161415 15758.092250160043 16616.70951926119 11646.106622542662 16.778475897467516 1.208 -2.0131292741891187 -5.120422150718902 6.653847815261772
2459332.373710915 1728325.3262084753 298251.21909689985 270389.60437952226 109140.21988581496 31256.252676853575 22296.095573246144 16865.36653553559 18048.567399829306 11630.4591642202 16.065136802748608 1.207 -2.8882551430026453 -5.678825490589752 6.628542129880613
2459332.3738963096 1664528.0346678384 290402.71747649275 260667.7187552409 105576.01143667982 30356.564545393456 21378.23714647621 16959.920341082732 16934.44062013869 11208.961103320937 16.697491605607638 1.207 -3.556448331933211 -6.090394862734435 6.622426642406943
2459332.3740814747 1677990.3746181268 292072.1719631661 262175.894583246 105537.2429263069 30815.201976940938 20692.849483592407 16159.774493924604 16387.227615508775 11170.167794446286 17.180192736023983 1.207 -3.107786320674279 -6.000177020886326 6.552338989936707
2459332.3742669593 1471481.746395107 259316.33551246126 234828.65646786976 93895.8329752476 27304.216081263716 18595.545881725673 14820.434589787794 15535.770824846957 9503.00966598939 19.027943951898784 1.207 -2.7870268038668797 -6.066004849217329 6.714675995344132
2459332.3744523968 1456873.9940610544 249983.93146312278 225416.98323580905 91150.64361341562 25883.89669337518 18566.008495014932 13709.003436782237 14903.753503519838 10273.049919060839 18.305847397825854 1.207 -1.286294446950457 -6.989554695279907 6.7411145261578955
2459332.374637705 831898.3565916588 157050.50358113943 129202.07686912766 51853.09335565011 16825.153461383685 9524.032469636091 8000.679606553269 8523.593166824343 5079.366126216366 25.879416279208613 1.207 1.4367984906784201 -5.1643390451314275 6.973846423973325
2459332.374823734 1232511.3268319913 210237.6380729885 192350.7977825394 77737.9304628605 22234.365401759715 15488.5103183498 11562.153183537332 12329.227659484051 8795.576604212547 20.517700296092062 1.207 2.452005708168315 -4.978102463358589 6.784683031156138
2459332.3750089165 1277200.602313564 228995.1326642146 193905.6418988679 78670.26223255243 24829.502345973393 15035.195376232034 11991.535498961515 12743.680114006886 7657.059778944924 23.799395041503907 1.206 3.334374238531261 -5.7858794780108695 6.733691549937986
2459332.3751940806 1156676.452659134 209776.8185375748 182121.63222662412 72360.6849704034 21748.787276631658 14517.361953359461 11445.177780964077 11261.13510087847 7852.904666431641 26.217109748902505 1.206 1.5851266505287143 -6.453011124604743 6.800770802066773
2459332.3753792215 1404804.9132508421 243958.55265757657 215800.0591401336 86349.03352561944 24843.622762768457 17859.678241870803 13318.149982998584 14353.381325595576 9620.828373336946 20.336736257184885 1.206 -1.1405612772624139 -6.931857237225749 6.655946610237187
2459332.3755646697 1444482.7022433388 254582.09732032072 232557.72089155618 92923.46774028565 27240.86711643674 18245.207440266764 15276.99574206055 15801.819389859229 10400.753826599059 19.405544903981262 1.206 -2.2262948085113905 -6.46656920785513 6.6723817234847145
2459332.3757499135 1698514.0050566047 297525.33497873205 268222.2033913532 107678.7390708238 31151.813539406867 21552.614165918727 16791.94569932265 17153.73115616814 11557.67566625397 16.573802819373014 1.206 -1.7321522129940519 -4.722635784590388 6.5996430519976474
2459332.3759350544 1620146.6714571696 282074.7658154487 255933.16562964482 103051.24385802425 29738.894988036787 21273.169246612175 16488.016493128263 16529.260785796665 10583.99037478985 17.849260063022665 1.206 -1.8514577712741058 -4.799066052157784 6.610706985742377
2459332.376121053 1568936.0826561972 274281.32232372137 246585.39446683176 98845.9949436401 28712.248857378712 19738.195203054143 15694.173705120164 16481.98456802254 10235.148123357678 20.14134976710305 1.205 -2.3992567044102344 -5.07802154795867 6.562876062966559
2459332.376306432 1008857.7633484736 171998.85240880682 151828.2874570424 62636.776045197155 18474.27772506245 12074.584641699359 9496.173978554201 10261.690159644815 6120.241770818335 32.382063355505466 1.205 -0.7249605659442864 -6.039231470732851 6.9056513094778955
2459332.376862006 427653.25946015585 76651.94479785676 65450.26566989769 24812.755517738085 582.1091234399064 -222.12582801110693 -584.4167072201963 -14.665215646469733 147.3171708471491 45.184097519945695 1.205 1.9619681727706606 -5.2312683293090245 7.222566201106893
2459332.3770471946 1107747.1667233869 199060.71130643142 183863.6149684558 72752.34093882193 20900.45024656944 14936.066392383887 11912.756025626964 10881.827351354877 7288.094563574705 29.16726773707791 1.205 0.7955303854917517 -4.768914599866257 6.8149235440207905
2459332.3772321087 1771409.3396577768 309860.92456619616 281023.33059522044 113002.71124269735 32826.75685210714 22285.922928286338 17156.001107583288 18854.450129594057 12683.137888636193 16.241951703852163 1.204 -0.6657195870362926 -5.216323345779031 6.550745811456672
