#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIR	JD_UTC
54	fl.debias.st.0210.TIC99869022.01.fits	2459317.680161	0.508983	0.000684	1.160000	0.677888
55	fl.debias.st.0212.TIC99869022.01.fits	2459317.681283	0.508249	0.000683	1.160000	0.679010
56	fl.debias.st.0214.TIC99869022.01.fits	2459317.682417	0.507260	0.000677	1.160000	0.680145
57	fl.debias.st.0216.TIC99869022.01.fits	2459317.683552	0.508067	0.000678	1.160000	0.681279
58	fl.debias.st.0218.TIC99869022.01.fits	2459317.684686	0.507789	0.000677	1.160000	0.682413
59	fl.debias.st.0220.TIC99869022.01.fits	2459317.685797	0.506974	0.000677	1.160000	0.683524
60	fl.debias.st.0222.TIC99869022.01.fits	2459317.686943	0.507273	0.000677	1.160000	0.684670
61	fl.debias.st.0224.TIC99869022.01.fits	2459317.688077	0.508672	0.000679	1.160000	0.685804
62	fl.debias.st.0226.TIC99869022.01.fits	2459317.689176	0.508985	0.000678	1.160000	0.686904
63	fl.debias.st.0228.TIC99869022.01.fits	2459317.690299	0.509139	0.000680	1.160000	0.688027
64	fl.debias.st.0230.TIC99869022.01.fits	2459317.691433	0.507574	0.000677	1.160000	0.689161
65	fl.debias.st.0232.TIC99869022.01.fits	2459317.692533	0.507961	0.000678	1.160000	0.690260
66	fl.debias.st.0234.TIC99869022.01.fits	2459317.693667	0.506755	0.000677	1.160000	0.691395
67	fl.debias.st.0236.TIC99869022.01.fits	2459317.694813	0.508701	0.000679	1.150000	0.692541
68	fl.debias.st.0238.TIC99869022.01.fits	2459317.695947	0.508236	0.000678	1.150000	0.693675
69	fl.debias.st.0240.TIC99869022.01.fits	2459317.697081	0.507937	0.000678	1.150000	0.694809
70	fl.debias.st.0242.TIC99869022.01.fits	2459317.698215	0.507544	0.000677	1.150000	0.695943
71	fl.debias.st.0244.TIC99869022.01.fits	2459317.699326	0.506073	0.000675	1.150000	0.697054
72	fl.debias.st.0246.TIC99869022.01.fits	2459317.700449	0.505388	0.000676	1.150000	0.698177
73	fl.debias.st.0248.TIC99869022.01.fits	2459317.701583	0.505404	0.000677	1.150000	0.699311
74	fl.debias.st.0250.TIC99869022.01.fits	2459317.702671	0.507445	0.000681	1.150000	0.700399
75	fl.debias.st.0252.TIC99869022.01.fits	2459317.703828	0.505636	0.000678	1.150000	0.701557
76	fl.debias.st.0254.TIC99869022.01.fits	2459317.704951	0.506749	0.000679	1.150000	0.702679
77	fl.debias.st.0256.TIC99869022.01.fits	2459317.706073	0.505031	0.000678	1.150000	0.703802
78	fl.debias.st.0258.TIC99869022.01.fits	2459317.707208	0.505478	0.000678	1.150000	0.704936
79	fl.debias.st.0260.TIC99869022.01.fits	2459317.708342	0.505922	0.000676	1.150000	0.706071
80	fl.debias.st.0262.TIC99869022.01.fits	2459317.709476	0.505911	0.000677	1.150000	0.707205
81	fl.debias.st.0264.TIC99869022.01.fits	2459317.710576	0.505611	0.000676	1.150000	0.708304
82	fl.debias.st.0266.TIC99869022.01.fits	2459317.711710	0.505957	0.000677	1.150000	0.709439
83	fl.debias.st.0268.TIC99869022.01.fits	2459317.712855	0.505136	0.000676	1.150000	0.710584
84	fl.debias.st.0270.TIC99869022.01.fits	2459317.713990	0.506615	0.000678	1.150000	0.711719
85	fl.debias.st.0272.TIC99869022.01.fits	2459317.715112	0.506247	0.000678	1.150000	0.712841
86	fl.debias.st.0274.TIC99869022.01.fits	2459317.716235	0.505207	0.000678	1.150000	0.713964
87	fl.debias.st.0276.TIC99869022.01.fits	2459317.717392	0.505809	0.000677	1.150000	0.715122
88	fl.debias.st.0278.TIC99869022.01.fits	2459317.718515	0.505150	0.000677	1.150000	0.716244
89	fl.debias.st.0280.TIC99869022.01.fits	2459317.719661	0.504640	0.000676	1.150000	0.717390
90	fl.debias.st.0282.TIC99869022.01.fits	2459317.720783	0.505593	0.000676	1.150000	0.718513
91	fl.debias.st.0284.TIC99869022.01.fits	2459317.721952	0.505802	0.000677	1.150000	0.719682
92	fl.debias.st.0286.TIC99869022.01.fits	2459317.723075	0.505622	0.000678	1.150000	0.720804
93	fl.debias.st.0288.TIC99869022.01.fits	2459317.724186	0.503895	0.000676	1.150000	0.721916
94	fl.debias.st.0290.TIC99869022.01.fits	2459317.725308	0.503675	0.000675	1.150000	0.723038
95	fl.debias.st.0292.TIC99869022.01.fits	2459317.726431	0.504662	0.000677	1.150000	0.724161
96	fl.debias.st.0294.TIC99869022.01.fits	2459317.727554	0.506723	0.000680	1.150000	0.725284
97	fl.debias.st.0296.TIC99869022.01.fits	2459317.728676	0.505313	0.000677	1.150000	0.726406
98	fl.debias.st.0298.TIC99869022.01.fits	2459317.729810	0.504828	0.000677	1.150000	0.727541
99	fl.debias.st.0300.TIC99869022.01.fits	2459317.730956	0.506475	0.000680	1.150000	0.728686
100	fl.debias.st.0302.TIC99869022.01.fits	2459317.732044	0.505325	0.000678	1.150000	0.729774
101	fl.debias.st.0304.TIC99869022.01.fits	2459317.733167	0.504701	0.000677	1.150000	0.730897
102	fl.debias.st.0306.TIC99869022.01.fits	2459317.734313	0.504727	0.000678	1.160000	0.732043
103	fl.debias.st.0308.TIC99869022.01.fits	2459317.735447	0.504737	0.000678	1.160000	0.733177
104	fl.debias.st.0310.TIC99869022.01.fits	2459317.736569	0.504447	0.000677	1.160000	0.734300
105	fl.debias.st.0312.TIC99869022.01.fits	2459317.737704	0.505085	0.000678	1.160000	0.735434
106	fl.debias.st.0314.TIC99869022.01.fits	2459317.738849	0.506538	0.000680	1.160000	0.736580
107	fl.debias.st.0316.TIC99869022.01.fits	2459317.739937	0.505500	0.000679	1.160000	0.737668
108	fl.debias.st.0318.TIC99869022.01.fits	2459317.741083	0.506077	0.000679	1.160000	0.738814
109	fl.debias.st.0320.TIC99869022.01.fits	2459317.742194	0.504229	0.000677	1.160000	0.739925
110	fl.debias.st.0322.TIC99869022.01.fits	2459317.743317	0.505306	0.000679	1.160000	0.741047
111	fl.debias.st.0324.TIC99869022.01.fits	2459317.744451	0.503964	0.000678	1.160000	0.742182
112	fl.debias.st.0326.TIC99869022.01.fits	2459317.745585	0.504797	0.000678	1.160000	0.743316
113	fl.debias.st.0328.TIC99869022.01.fits	2459317.746684	0.504139	0.000678	1.160000	0.744416
114	fl.debias.st.0330.TIC99869022.01.fits	2459317.747819	0.504902	0.000679	1.160000	0.745550
115	fl.debias.st.0332.TIC99869022.01.fits	2459317.748941	0.504977	0.000679	1.160000	0.746672
116	fl.debias.st.0334.TIC99869022.01.fits	2459317.750052	0.503918	0.000678	1.160000	0.747784
117	fl.debias.st.0336.TIC99869022.01.fits	2459317.751187	0.504400	0.000679	1.170000	0.748918
118	fl.debias.st.0338.TIC99869022.01.fits	2459317.752298	0.504159	0.000680	1.170000	0.750029
119	fl.debias.st.0340.TIC99869022.01.fits	2459317.753420	0.504572	0.000680	1.170000	0.751152
120	fl.debias.st.0342.TIC99869022.01.fits	2459317.754554	0.505579	0.000682	1.170000	0.752286
121	fl.debias.st.0344.TIC99869022.01.fits	2459317.755677	0.505094	0.000682	1.170000	0.753409
122	fl.debias.st.0346.TIC99869022.01.fits	2459317.756800	0.504399	0.000680	1.170000	0.754531
123	fl.debias.st.0348.TIC99869022.01.fits	2459317.757945	0.505001	0.000682	1.170000	0.755677
124	fl.debias.st.0350.TIC99869022.01.fits	2459317.759091	0.505485	0.000682	1.170000	0.756823
125	fl.debias.st.0352.TIC99869022.01.fits	2459317.760191	0.505185	0.000682	1.170000	0.757922
126	fl.debias.st.0354.TIC99869022.01.fits	2459317.761325	0.506233	0.000683	1.180000	0.759057
127	fl.debias.st.0356.TIC99869022.01.fits	2459317.762424	0.504948	0.000682	1.180000	0.760156
128	fl.debias.st.0358.TIC99869022.01.fits	2459317.763570	0.505340	0.000683	1.180000	0.761302
129	fl.debias.st.0360.TIC99869022.01.fits	2459317.764727	0.506129	0.000685	1.180000	0.762459
130	fl.debias.st.0362.TIC99869022.01.fits	2459317.765862	0.505852	0.000685	1.180000	0.763594
131	fl.debias.st.0364.TIC99869022.01.fits	2459317.766973	0.505259	0.000684	1.180000	0.764705
132	fl.debias.st.0366.TIC99869022.01.fits	2459317.768107	0.505277	0.000683	1.180000	0.765839
133	fl.debias.st.0368.TIC99869022.01.fits	2459317.769241	0.504937	0.000683	1.180000	0.766973
134	fl.debias.st.0370.TIC99869022.01.fits	2459317.770375	0.505289	0.000684	1.190000	0.768108
135	fl.debias.st.0372.TIC99869022.01.fits	2459317.771486	0.506464	0.000686	1.190000	0.769219
