pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
HD 86226 c,1,Published Confirmed,3.98442000,0.00018000,-0.00018000,0,0.049000,0.001000,-0.001000,0,7.25000,1.19000,-1.12000,0,2.160,0.080,-0.080,0,0.193,0.007,-0.007,0,7.25000,1.19000,-1.12000,0,0.02281,0.00374,-0.00352,0,Mass,3.97000,0.78000,-0.73000,0,0.075000,0.065000,-0.048000,0,,,,,1311,28,-28,0,0.6300,0.0600,-0.0800,0,1.05,0.03,-0.03,0,1.02,0.06,-0.07,0,0.018,0.057,-0.043,0,4.600,3.700,-2.700,0,6.8390000,0.0190000,-0.0190000
HD 89345 b,1,Published Confirmed,11.81430000,0.00020000,-0.00020000,0,0.106600,0.001200,-0.001400,0,34.96130,5.40311,-5.72094,0,7.398,0.314,-0.336,0,0.660,0.028,-0.030,0,34.96130,5.40311,-5.72094,0,0.11000,0.01700,-0.01800,0,Mass,0.47100,0.09400,-0.08400,0,0.220000,0.095000,-0.130000,0,,,,,1089,15,-16,0,0.6450,0.0890,-0.1500,0,1.75,0.05,-0.05,0,1.16,0.04,-0.04,0,0.421,0.046,-0.054,0,7.530,1.300,-0.990,0,8.0910000,0.0200000,-0.0200000
HD 93963 A b,1,Published Confirmed,1.03913530,0.00000490,-0.00000490,0,0.020850,0.000370,-0.000370,0,7.80000,3.20000,-3.20000,0,1.350,0.042,-0.042,0,0.120,0.004,-0.004,0,7.80000,3.20000,-3.20000,0,0.02454,0.01007,-0.01007,0,Mass,,,,,,,,,2898.00,157.00,-147.00,0,2042,27,-27,0,0.2840,0.0810,-0.1260,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,0.100,0.040,-0.040,0,1.400,0.800,-0.400,0,8.1080000,0.0340000,-0.0340000
HD 93963 A c,1,Published Confirmed,3.64513980,0.00001060,-0.00001420,0,0.048130,0.000850,-0.000850,0,19.20000,4.10000,-4.10000,0,3.228,0.059,-0.059,0,0.288,0.005,-0.005,0,19.20000,4.10000,-4.10000,0,0.06041,0.01290,-0.01290,0,Mass,,,,,,,,,543.80,29.40,-27.60,0,1344,18,-18,0,0.6400,0.0260,-0.0260,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,0.100,0.040,-0.040,0,1.400,0.800,-0.400,0,8.1080000,0.0340000,-0.0340000
HD 95338 b,1,Published Confirmed,55.08700000,0.02000000,-0.02000000,0,0.262000,0.002000,-0.002000,0,42.44000,2.22000,-2.08000,0,3.890,0.190,-0.200,0,0.347,0.017,-0.018,0,42.44000,2.22000,-2.08000,0,0.13353,0.00698,-0.00654,0,Mass,3.98000,0.62000,-0.64000,0,0.197000,0.029000,-0.024000,0,7.42,0.22,-0.22,0,385,17,-17,0,0.4300,0.0700,-0.1130,0,0.87,0.04,-0.04,0,0.83,0.02,-0.02,0,0.040,0.100,-0.100,0,5.080,2.510,-2.510,0,7.0990000,0.0240000,-0.0240000
HD 97658 b,1,Published Confirmed,9.48971160,0.00000080,-0.00000080,0,,,,,8.30000,1.10000,-1.10000,0,2.120,0.060,-0.060,0,0.189,0.005,-0.005,0,8.30000,1.10000,-1.10000,0,0.02611,0.00346,-0.00346,0,Mass,4.80000,0.70000,-0.70000,0,0.050000,0.040000,-0.030000,0,,,,,751,12,-12,0,0.3900,0.1100,-0.1800,0,0.73,0.01,-0.01,0,0.85,0.08,-0.08,0,-0.230,0.030,-0.030,0,3.900,2.600,-2.030,0,6.2030000,0.0230000,-0.0230000
HIP 116454 b,1,Published Confirmed,9.09490000,0.00260000,-0.00260000,0,0.077650,0.000930,-0.000930,0,10.10000,1.20000,-1.10000,0,2.530,0.180,-0.180,0,0.226,0.016,-0.016,0,10.10000,1.20000,-1.10000,0,0.03178,0.00378,-0.00346,0,Mass,3.41000,0.94000,-0.72000,0,0.089000,,,1,51.40,4.30,-4.30,0,745,15,-15,0,,,,,0.72,0.02,-0.02,0,0.76,0.03,-0.03,0,-0.160,0.080,-0.080,0,,,,,8.6040000,0.0210000,-0.0210000
HIP 65 A b,1,Published Confirmed,0.98097340,0.00000310,-0.00000310,0,0.017820,0.000200,-0.000210,0,1021.18779,24.79074,-24.79074,0,22.754,6.837,-5.492,0,2.030,0.610,-0.490,0,1021.18779,24.79074,-24.79074,0,3.21300,0.07800,-0.07800,0,Mass,0.48000,0.61000,-0.26000,0,0.000000,,,0,661.00,28.00,-29.00,0,1411,15,-15,0,1.1690,0.0950,-0.0770,0,0.72,0.01,-0.01,0,0.78,0.03,-0.03,0,0.180,0.080,-0.080,0,4.100,4.300,-2.800,0,8.9220000,0.0190000,-0.0190000
HIP 75056 A b,1,Published Confirmed,47000.00000000,30000.00000000,-30000.00000000,0,30.000000,15.000000,-15.000000,0,7945.71018,1589.14204,-1589.14204,0,22.418,5.604,-5.604,0,2.000,0.500,-0.500,0,7945.71018,1589.14204,-1589.14204,0,25.00000,5.00000,-5.00000,0,Mass,,,,,0.500000,0.200000,-0.200000,0,,,,,2300,300,-300,0,,,,,,,,,1.92,,,0,,,,,0.012,,,0,7.3780000,0.0230000,-0.0230000
HIP 94235 b,1,Published Confirmed,7.71305700,0.00002100,-0.00002100,0,0.078700,0.000560,-0.000170,0,379.00000,,,1,3.000,0.320,-0.280,0,0.268,0.029,-0.025,0,379.00000,,,1,1.19247,,,1,Mass,,,,,0.320000,0.200000,-0.200000,0,,,,,1060,50,-50,0,,,,,1.08,0.11,-0.10,0,1.09,0.02,-0.01,0,0.000,,,0,0.118,0.018,-0.016,0,7.2010000,0.0230000,-0.0230000
HIP 9618 b,1,Published Confirmed,20.77290700,0.00002300,-0.00002300,0,0.143800,0.002500,-0.003700,0,10.00000,3.10000,-3.10000,0,3.900,0.044,-0.044,0,0.348,0.004,-0.004,0,10.00000,3.10000,-3.10000,0,0.03146,0.00975,-0.00975,0,Mass,,,,,0.220000,0.250000,-0.150000,0,40.30,2.30,-1.50,0,663,9,-6,0,,,,,0.97,0.01,-0.01,0,1.02,0.04,-0.08,0,,,,,,,,,7.9220000,0.0210000,-0.0210000
HIP 9618 c,1,Published Confirmed,52.56349100,0.00007200,-0.00007200,0,0.266900,0.004600,-0.006900,0,18.30000,1.70000,-1.70000,1,3.343,0.039,-0.039,0,0.298,0.003,-0.003,0,18.30000,1.70000,-1.70000,1,0.05758,0.00535,-0.00535,1,Mass,,,,,0.230000,0.250000,-0.160000,0,11.70,0.65,-0.40,0,487,7,-5,0,,,,,0.97,0.01,-0.01,0,1.02,0.04,-0.08,0,,,,,,,,,7.9220000,0.0210000,-0.0210000
HIP 97166 b,1,Published Confirmed,10.28891000,0.00004000,-0.00004000,0,0.089000,0.001000,-0.001000,0,20.00000,1.50000,-1.50000,0,2.740,0.130,-0.130,0,0.244,0.012,-0.012,0,20.00000,1.50000,-1.50000,0,0.06293,0.00472,-0.00472,0,Mass,5.30000,0.90000,-0.90000,0,0.160000,0.030000,-0.030000,0,,,,,757,25,-25,0,0.8360,0.0270,-0.0270,0,0.84,0.04,-0.04,0,0.90,0.05,-0.05,0,0.270,0.090,-0.090,0,3.330,3.280,-3.280,0,8.3860000,0.0210000,-0.0210000
HR 8799 b,1,Published Confirmed,170000.00000000,,,0,68.000000,,,0,2000.00000,1000.00000,-600.00000,0,13.000,1.000,-1.000,0,1.200,0.100,-0.100,0,2000.00000,1000.00000,-600.00000,0,7.00000,4.00000,-2.00000,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,1.50,0.30,-0.30,0,-0.470,,,0,0.060,0.100,-0.030,0,5.3830000,0.0270000,-0.0270000
HR 8799 c,1,Published Confirmed,69000.00000000,,,0,38.000000,,,0,3000.00000,1000.00000,-1000.00000,0,13.000,1.000,0.000,0,1.200,0.100,0.000,0,3000.00000,1000.00000,-1000.00000,0,10.00000,3.00000,-3.00000,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,1.50,0.30,-0.30,0,-0.470,,,0,0.060,0.100,-0.030,0,5.3830000,0.0270000,-0.0270000
HR 8799 d,1,Published Confirmed,37000.00000000,,,0,24.000000,,,0,3000.00000,1000.00000,-1000.00000,0,13.000,1.000,0.000,0,1.200,0.100,0.000,0,3000.00000,1000.00000,-1000.00000,0,10.00000,3.00000,-3.00000,0,Mass,,,,,,,,,,,,,,,,,,,,,,,,,1.50,0.30,-0.30,0,-0.470,,,0,0.060,0.100,-0.030,0,5.3830000,0.0270000,-0.0270000
K2-10 b,1,Published Confirmed,19.30440000,0.00120000,-0.00120000,0,,,,,27.00000,17.00000,-16.00000,0,3.840,0.350,-0.340,0,0.343,0.031,-0.030,0,27.00000,17.00000,-16.00000,0,0.08495,0.05349,-0.05034,0,Mass,2.60000,2.10000,-1.60000,0,0.310000,0.160000,-0.180000,0,,,,,,,,,0.4000,0.2700,-0.2700,0,0.98,0.08,-0.08,0,0.92,0.05,-0.05,0,-0.070,0.070,-0.070,0,,,,,11.0590000,0.0230000,-0.0230000
K2-100 b,1,Published Confirmed,1.67390350,0.00000040,-0.00000040,0,0.030100,0.001400,-0.001400,0,21.80000,6.20000,-6.20000,0,3.880,0.160,-0.160,0,0.346,0.014,-0.014,0,21.80000,6.20000,-6.20000,0,0.06859,0.01951,-0.01951,0,Mass,2.04000,0.66000,-0.61000,0,0.000000,,,0,1915.00,178.00,-165.00,0,1841,41,-41,0,0.7910,0.0140,-0.0140,0,1.24,0.05,-0.05,0,1.15,0.05,-0.05,0,0.220,0.090,-0.090,0,0.750,0.004,-0.007,0,9.4630000,0.0260000,-0.0260000
K2-110 b,1,Published Confirmed,13.86375000,0.00026000,-0.00026000,0,0.102070,0.000830,-0.000830,0,15.90000,2.70000,-2.70000,0,2.592,0.098,-0.097,0,0.231,0.009,-0.009,0,15.90000,2.70000,-2.70000,0,0.05003,0.00850,-0.00850,0,Mass,5.02000,1.10000,-0.98000,0,0.130000,,,1,27.70,2.00,-2.00,0,638,11,-11,0,,,,,0.71,0.02,-0.02,0,0.74,0.02,-0.02,0,-0.340,0.030,-0.030,0,8.000,3.000,-3.000,0,10.1840000,0.0220000,-0.0220000
K2-111 b,1,Published Confirmed,5.35180000,0.00040000,-0.00040000,0,0.056500,0.000450,-0.000450,0,5.58000,0.74000,-0.73000,0,1.820,0.110,-0.090,0,0.162,0.010,-0.008,0,5.58000,0.74000,-0.73000,0,0.01756,0.00233,-0.00230,0,Mass,5.00000,1.10000,-1.00000,0,0.100000,,,1,490.00,30.00,-30.00,0,1309,19,-19,0,,,,,1.25,0.02,-0.02,0,0.84,0.02,-0.02,0,-0.460,0.050,-0.050,0,13.500,0.400,-0.900,0,9.7680000,0.0230000,-0.0230000
K2-114 b,1,Published Confirmed,11.39093110,0.00000340,-0.00000340,0,0.094300,0.001400,-0.001200,0,638.83510,38.13941,-38.13941,0,10.447,0.347,-0.347,0,0.932,0.031,-0.031,0,638.83510,38.13941,-38.13941,0,2.01000,0.12000,-0.12000,0,Mass,3.08000,0.37000,-0.33000,0,0.081000,0.031000,-0.030000,0,40.00,3.30,-3.10,0,701,14,-14,0,0.3610,0.0670,-0.1000,0,0.82,0.02,-0.02,0,0.86,0.04,-0.03,0,0.410,0.036,-0.037,0,7.200,4.300,-4.500,0,12.8350000,0.0240000,-0.0240000
K2-12 b,1,Published Confirmed,8.28246000,0.00052000,-0.00052000,0,0.079200,0.001600,-0.001300,0,5.20000,,,1,2.440,0.300,-0.140,0,0.218,0.027,-0.012,0,5.20000,,,1,0.01636,,,1,Mass,1.60000,,,1,0.500000,,,1,185.00,12.00,-12.00,0,1026,15,-15,0,,,,,1.12,0.01,-0.01,0,0.96,0.06,-0.05,0,0.000,0.070,-0.070,0,8.900,3.000,-3.300,0,10.9830000,0.0230000,-0.0230000
K2-131 b,1,Published Confirmed,0.36930380,0.00000910,-0.00000910,0,0.009360,0.000140,-0.000140,0,7.90000,1.30000,-1.30000,0,1.690,0.085,-0.058,0,0.151,0.008,-0.005,0,7.90000,1.30000,-1.30000,0,0.02486,0.00409,-0.00409,0,Mass,8.80000,1.90000,-1.70000,0,0.000000,,,0,4070.00,280.00,-280.00,0,2223,37,-37,0,,,,,0.76,0.01,-0.01,0,0.80,0.03,-0.03,0,-0.040,0.070,-0.070,0,5.300,4.900,-3.700,0,10.5700000,0.0260000,-0.0260000
K2-132 b,1,Published Confirmed,9.17510000,0.00230000,-0.00270000,0,,,,,155.73670,19.06980,-19.06980,0,14.572,0.785,-0.785,0,1.300,0.070,-0.070,0,155.73670,19.06980,-19.06980,0,0.49000,0.06000,-0.06000,0,Mass,,,,,,,,0,,,,,,,,,0.8480,0.0070,-0.0080,0,3.85,0.13,-0.13,0,1.08,0.08,-0.08,0,-0.010,0.080,-0.080,0,8.500,4.500,-2.800,0,10.1530000,0.0220000,-0.0220000
K2-136 b,1,Published Confirmed,7.97520000,0.00079000,-0.00079000,0,0.070700,0.001200,-0.001200,0,4.30000,,,1,1.014,0.050,-0.049,0,0.090,0.004,-0.004,0,4.30000,,,1,0.01353,,,1,Mass,24.00000,,,1,0.140000,0.120000,-0.110000,0,33.50,1.60,-1.50,0,610,,,0,0.2200,0.1500,-0.1400,0,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.020,0.080,-0.080,0,0.650,0.070,-0.070,0,9.0960000,0.0220000,-0.0220000
K2-136 c,1,Published Confirmed,17.30713000,0.00027000,-0.00027000,0,0.118500,0.002000,-0.002100,0,18.10000,1.90000,-1.80000,0,3.000,0.130,-0.130,0,0.268,0.012,-0.012,0,18.10000,1.90000,-1.80000,0,0.05695,0.00598,-0.00566,0,Mass,3.69000,0.67000,-0.56000,0,0.047000,0.062000,-0.034000,0,11.91,0.57,-0.53,0,470,,,0,0.3100,0.1100,-0.1400,0,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.020,0.080,-0.080,0,0.650,0.070,-0.070,0,9.0960000,0.0220000,-0.0220000
K2-136 d,1,Published Confirmed,25.57500000,0.00240000,-0.00230000,0,0.153800,0.002600,-0.002700,0,3.00000,,,1,1.565,0.077,-0.076,0,0.140,0.007,-0.007,0,3.00000,,,1,0.00944,,,1,Mass,4.30000,,,1,0.071000,0.063000,-0.049000,0,7.07,0.34,-0.32,0,420,,,0,0.6770,0.0420,-0.0490,0,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.020,0.080,-0.080,0,0.650,0.070,-0.070,0,9.0960000,0.0220000,-0.0220000
K2-138 b,1,Published Confirmed,2.35309000,0.00022000,-0.00022000,0,0.033850,0.000230,-0.000290,0,3.10000,1.05000,-1.05000,0,1.510,0.110,-0.084,0,0.135,0.010,-0.007,0,3.10000,1.05000,-1.05000,0,0.00975,0.00330,-0.00330,0,Mass,4.90000,2.00000,-1.70000,0,0.048000,0.054000,-0.033000,0,,,,,,,,,0.4190,0.1640,-0.1810,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,2.800,3.800,-1.700,0,10.7560000,0.0210000,-0.0210000
K2-138 c,1,Published Confirmed,3.56004000,0.00012000,-0.00011000,0,0.044610,0.000300,-0.000380,0,6.31000,1.13000,-1.23000,0,2.299,0.120,-0.087,0,0.205,0.011,-0.008,0,6.31000,1.13000,-1.23000,0,0.01985,0.00356,-0.00387,0,Mass,2.80000,0.70000,-0.60000,0,0.045000,0.051000,-0.032000,0,,,,,,,,,0.3690,0.1300,-0.1360,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,2.800,3.800,-1.700,0,10.7560000,0.0210000,-0.0210000
K2-138 d,1,Published Confirmed,5.40479000,0.00021000,-0.00021000,0,0.058930,0.000400,-0.000500,0,7.92000,1.39000,-1.35000,0,2.390,0.104,-0.084,0,0.213,0.009,-0.007,0,7.92000,1.39000,-1.35000,0,0.02492,0.00437,-0.00425,0,Mass,3.10000,0.70000,-0.60000,0,0.043000,0.041000,-0.030000,0,,,,,,,,,0.2410,0.1590,-0.1520,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,2.800,3.800,-1.700,0,10.7560000,0.0210000,-0.0210000
K2-138 e,1,Published Confirmed,8.26146000,0.00021000,-0.00022000,0,0.078200,0.000530,-0.000660,0,12.97000,1.98000,-1.99000,0,3.390,0.156,-0.110,0,0.302,0.014,-0.010,0,12.97000,1.98000,-1.99000,0,0.04081,0.00623,-0.00626,0,Mass,1.80000,0.40000,-0.30000,0,0.077000,0.048000,-0.049000,0,,,,,,,,,0.4680,0.0960,-0.1260,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,2.800,3.800,-1.700,0,10.7560000,0.0210000,-0.0210000
K2-138 f,1,Published Confirmed,12.75758000,0.00050000,-0.00048000,0,0.104470,0.000700,-0.000880,0,1.63000,2.12000,-1.18000,0,2.904,0.164,-0.111,0,0.259,0.015,-0.010,0,1.63000,2.12000,-1.18000,0,0.00513,0.00667,-0.00371,0,Mass,0.40000,0.50000,-0.30000,0,0.062000,0.064000,-0.043000,0,,,,,,,,,0.5600,0.0790,-0.1120,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,2.800,3.800,-1.700,0,10.7560000,0.0210000,-0.0210000
K2-138 g,1,Published Confirmed,41.96797000,0.00843000,-0.00725000,0,0.231090,0.001540,-0.001960,0,4.32000,5.26000,-3.03000,0,3.013,0.303,-0.251,0,0.269,0.027,-0.022,0,4.32000,5.26000,-3.03000,0,0.01359,0.01655,-0.00953,0,Mass,0.90000,1.10000,-0.60000,0,0.059000,0.063000,-0.040000,0,,,,,,,,,0.5580,0.2840,-0.3560,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,2.800,3.800,-1.700,0,10.7560000,0.0210000,-0.0210000
K2-140 b,1,Published Confirmed,6.56918800,0.00003100,-0.00003100,0,0.068000,0.001000,-0.001000,0,295.58042,12.71314,-12.71314,0,13.563,1.009,-1.009,0,1.210,0.090,-0.090,0,295.58042,12.71314,-12.71314,0,0.93000,0.04000,-0.04000,0,Mass,0.66000,0.18000,-0.18000,0,0.000000,,,0,204.00,10.00,-10.00,0,962,28,-28,0,0.4200,0.0400,-0.0400,0,1.06,0.07,-0.06,0,0.96,0.06,-0.04,0,0.100,0.100,-0.100,0,9.800,3.400,-4.600,0,11.4210000,0.0260000,-0.0260000
K2-141 b,1,Published Confirmed,0.28032440,0.00000150,-0.00000150,0,0.007470,0.000100,-0.000100,0,4.97000,0.35000,-0.34000,0,1.510,0.050,-0.050,0,0.135,0.004,-0.004,0,4.97000,0.35000,-0.34000,0,0.01564,0.00110,-0.00107,0,Mass,7.93000,1.00000,-0.91000,0,0.000000,,,0,3260.00,370.00,-330.00,0,2103,56,-56,0,,,,,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,0.000,0.060,-0.060,0,6.300,6.600,-4.700,0,9.0860000,0.0210000,-0.0210000
K2-141 c,1,Published Confirmed,7.74850000,0.00022000,-0.00022000,0,0.068300,0.000910,-0.000910,0,8.00000,,,1,7.000,4.600,-2.800,0,0.624,0.410,-0.250,0,8.00000,,,1,0.02517,,,1,Mass,0.08100,,,1,0.092000,,,1,39.10,4.30,-4.30,0,695,18,-18,0,,,,,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,0.000,0.060,-0.060,0,6.300,6.600,-4.700,0,9.0860000,0.0210000,-0.0210000
K2-146 b,1,Published Confirmed,2.64460000,0.00006000,-0.00006000,0,,,,,5.77000,0.18000,-0.18000,0,2.050,0.060,-0.060,0,0.183,0.005,-0.005,0,5.77000,0.18000,-0.18000,0,0.01816,0.00024,-0.00024,0,Mass,3.69000,0.21000,-0.21000,0,0.129000,0.019000,-0.019000,0,,,,,,,,,,,,,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,,,,,5.000,4.000,-2.000,0,12.1830000,0.0210000,-0.0210000
K2-146 c,1,Published Confirmed,4.00498000,0.00011000,-0.00011000,0,,,,,7.49000,0.24000,-0.24000,0,2.190,0.070,-0.070,0,0.195,0.006,-0.006,0,7.49000,0.24000,-0.24000,0,0.02358,0.00031,-0.00031,0,Mass,3.92000,0.27000,-0.27000,0,0.075000,0.016000,-0.016000,0,,,,,,,,,,,,,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,,,,,5.000,4.000,-2.000,0,12.1830000,0.0210000,-0.0210000
K2-167 b,1,Published Confirmed,9.97748000,0.00000000,0.00000000,0,0.091000,0.002500,-0.002500,0,6.50000,1.60000,-1.50000,0,2.300,0.210,-0.140,0,0.205,0.019,-0.012,0,6.50000,1.60000,-1.50000,0,0.02045,0.00503,-0.00472,0,Mass,2.87000,0.24000,-0.36000,0,0.470000,,,1,317.00,27.00,-27.00,0,1174,24,-24,0,,,,,1.49,0.04,-0.03,0,1.01,0.08,-0.07,0,-0.400,0.060,-0.060,0,7.500,2.400,-2.100,0,7.2020000,0.0210000,-0.0210000
K2-18 b,1,Published Confirmed,32.93962300,0.00009500,-0.00010000,0,0.142900,0.006000,-0.006500,0,8.92000,1.70000,-1.60000,0,2.370,0.220,-0.220,0,0.211,0.020,-0.020,0,8.92000,1.70000,-1.60000,0,0.02807,0.00535,-0.00503,0,Mass,4.11000,1.72000,-1.18000,0,0.200000,0.080000,-0.080000,0,,,,,284,15,-15,0,,,,,0.41,0.04,-0.04,0,0.36,0.05,-0.05,0,0.120,0.160,-0.160,0,,,,,9.7630000,0.0280000,-0.0280000
K2-182 b,1,Published Confirmed,4.73696830,0.00000230,-0.00000230,0,0.052600,0.000300,-0.000300,0,20.00000,5.00000,-5.00000,0,2.690,0.070,-0.050,0,0.240,0.006,-0.004,0,20.00000,5.00000,-5.00000,0,0.06293,0.01573,-0.01573,0,Mass,5.60000,1.40000,-1.40000,0,0.040000,0.190000,-0.030000,0,146.90,12.60,-11.80,0,969,20,-20,0,0.2000,0.1900,-0.1300,0,0.79,0.01,-0.01,0,0.86,0.02,-0.02,0,0.120,0.060,-0.060,0,2.070,2.140,-1.360,0,10.4080000,0.0210000,-0.0210000
K2-19 b,1,Published Confirmed,7.92220000,0.00010000,-0.00010000,0,,,,,32.40000,1.70000,-1.70000,0,7.000,0.200,-0.200,0,0.624,0.018,-0.018,0,32.40000,1.70000,-1.70000,0,0.10194,0.00535,-0.00535,0,Mass,,,,,0.200000,0.030000,-0.030000,0,,,,,,,,,,,,,0.82,0.03,-0.03,0,0.88,0.03,-0.03,0,0.060,0.050,-0.050,0,,,,,11.5960000,0.0240000,-0.0240000
K2-19 c,1,Published Confirmed,11.89930000,0.00080000,-0.00080000,0,,,,,10.80000,0.60000,-0.60000,0,4.100,0.200,-0.200,0,0.366,0.018,-0.018,0,10.80000,0.60000,-0.60000,0,0.03398,0.00189,-0.00189,0,Mass,,,,,0.210000,0.030000,-0.030000,0,,,,,,,,,,,,,0.82,0.03,-0.03,0,0.88,0.03,-0.03,0,0.060,0.050,-0.050,0,,,,,11.5960000,0.0240000,-0.0240000
K2-19 d,1,Published Confirmed,2.50810000,0.00020000,-0.00020000,0,,,,,10.00000,,,1,1.110,0.050,-0.050,0,0.099,0.004,-0.004,0,10.00000,,,1,0.03146,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.82,0.03,-0.03,0,0.88,0.03,-0.03,0,0.060,0.050,-0.050,0,,,,,11.5960000,0.0240000,-0.0240000
K2-199 b,1,Published Confirmed,3.22539930,0.00000240,-0.00000240,0,0.038200,0.000400,-0.000400,0,6.90000,1.80000,-1.80000,0,1.730,0.050,-0.040,0,0.154,0.004,-0.004,0,6.90000,1.80000,-1.80000,0,0.02171,0.00566,-0.00566,0,Mass,7.20000,2.10000,-2.00000,0,0.020000,0.030000,-0.020000,0,116.20,12.00,-11.00,0,913,23,-23,0,0.2500,0.1200,-0.1500,0,0.68,0.01,-0.01,0,0.71,0.02,-0.02,0,-0.010,0.090,-0.090,0,5.040,6.120,-3.590,0,10.2770000,0.0230000,-0.0230000
K2-199 c,1,Published Confirmed,7.37448970,0.00000370,-0.00000370,0,0.066200,0.000700,-0.000700,0,12.40000,2.30000,-2.30000,0,2.850,0.100,-0.090,0,0.254,0.009,-0.008,0,12.40000,2.30000,-2.30000,0,0.03901,0.00724,-0.00724,0,Mass,2.90000,0.70000,-0.60000,0,0.030000,0.060000,-0.030000,0,38.60,4.00,-4.00,0,694,17,-17,0,0.4900,0.0600,-0.0800,0,0.68,0.01,-0.01,0,0.71,0.02,-0.02,0,-0.010,0.090,-0.090,0,5.040,6.120,-3.590,0,10.2770000,0.0230000,-0.0230000
K2-216 b,1,Published Confirmed,2.17480000,0.00005000,-0.00005000,0,0.028000,0.003000,-0.007000,0,8.00000,1.60000,-1.60000,0,1.750,0.170,-0.100,0,0.156,0.015,-0.009,0,8.00000,1.60000,-1.60000,0,0.02517,0.00503,-0.00503,0,Mass,8.20000,2.80000,-2.20000,0,0.000000,,,0,248.00,220.00,-48.00,0,1103,180,-56,0,0.4500,0.3100,-0.3100,0,0.72,0.03,-0.03,0,0.70,0.03,-0.03,0,0.000,0.070,-0.070,0,,,,,10.3940000,0.0230000,-0.0230000
K2-222 b,1,Published Confirmed,15.38857000,0.00088000,-0.00088000,0,0.120600,0.002900,-0.002900,0,8.70000,1.70000,-1.70000,0,2.350,0.080,-0.070,0,0.210,0.007,-0.006,0,8.70000,1.70000,-1.70000,0,0.02737,0.00535,-0.00535,0,Mass,3.68000,0.86000,-0.77000,0,0.160000,,,1,96.00,11.00,-9.70,0,871,23,-23,0,,,,,1.11,0.03,-0.03,0,0.99,0.07,-0.07,0,-0.315,0.060,-0.060,0,7.100,1.500,-1.700,0,8.4230000,0.0230000,-0.0230000
K2-232 b,1,Published Confirmed,11.16845400,0.00002300,-0.00002300,0,0.103560,0.000810,-0.000770,0,126.49634,11.75971,-11.75971,0,11.209,0.247,-0.224,0,1.000,0.022,-0.020,0,126.49634,11.75971,-11.75971,0,0.39800,0.03700,-0.03700,0,Mass,,,,,0.258000,0.025000,-0.025000,0,,,,,1030,15,-15,0,,,,,1.16,0.02,-0.02,0,1.19,0.03,-0.03,0,0.100,0.040,-0.040,0,1.430,0.820,-0.750,0,8.7390000,0.0300000,-0.0300000
K2-233 b,1,Published Confirmed,2.46750000,0.00004000,-0.00004000,0,0.033080,0.000100,-0.000090,0,11.26000,,,1,1.343,0.018,-0.016,0,0.120,0.002,-0.001,0,11.26000,,,1,0.03543,,,1,Mass,26.26000,,,1,0.079000,0.048000,-0.029000,0,,,,,1121,10,-9,0,0.1300,0.1300,-0.0900,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,,,,,8.9680000,0.0200000,-0.0200000
